name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Maiden Mother Crone Foil,Gothic,Foil,Unique,202.27,268.56,66.28999999999999,32.77302615316161,https://www.tcgplayer.com/product/667419/sorcery-contested-realm-gothic-maiden-mother-crone-foil
Balor of the Evil Eye Foil,Gothic,Foil,Unique,141.74,169.85,28.109999999999985,19.83208691971214,https://www.tcgplayer.com/product/666980/sorcery-contested-realm-gothic-balor-of-the-evil-eye-foil
The Four Elementals Preconstructed Deck Box,Alpha,Standard,,780.51,803.48,22.970000000000027,2.942947559928768,https://www.tcgplayer.com/product/521577/sorcery-contested-realm-alpha-the-four-elementals-preconstructed-deck-box
Innsmouth Dock Foil,Gothic,Foil,Unique,192.5,214.0,21.5,11.168831168831169,https://www.tcgplayer.com/product/667355/sorcery-contested-realm-gothic-innsmouth-dock-foil
Returned King Foil,Gothic,Foil,Unique,104.28,125.76,21.480000000000004,20.598388952819334,https://www.tcgplayer.com/product/667572/sorcery-contested-realm-gothic-returned-king-foil
Abaddon Succubus Foil,Gothic,Foil,Elite,129.02,136.38,7.359999999999985,5.704541931483479,https://www.tcgplayer.com/product/666918/sorcery-contested-realm-gothic-abaddon-succubus-foil
Skirmishers of Mu Foil,Alpha,Foil,Exceptional,12.18,17.61,5.43,44.58128078817734,https://www.tcgplayer.com/product/522436/sorcery-contested-realm-alpha-skirmishers-of-mu-foil
Baba Yagas Hut Foil,Gothic,Foil,Unique,54.06,58.45,4.390000000000001,8.120606733259342,https://www.tcgplayer.com/product/666978/sorcery-contested-realm-gothic-baba-yagas-hut-foil
Black Mass Foil,Gothic,Foil,Unique,122.99,126.83,3.8400000000000034,3.1222050573217364,https://www.tcgplayer.com/product/667001/sorcery-contested-realm-gothic-black-mass-foil
Hyperparasite Foil,Gothic,Foil,Elite,14.04,17.53,3.490000000000002,24.857549857549873,https://www.tcgplayer.com/product/667343/sorcery-contested-realm-gothic-hyperparasite-foil
Hounds of Ondaros Foil,Alpha,Foil,Elite,47.22,50.71,3.490000000000002,7.390936044049136,https://www.tcgplayer.com/product/521920/sorcery-contested-realm-alpha-hounds-of-ondaros-foil
Guile Sirens Pledge Pack,Alpha,Standard,Exceptional,36.33,33.12,-3.210000000000001,-8.835672997522712,https://www.tcgplayer.com/product/530295/sorcery-contested-realm-alpha-guile-sirens-pledge-pack
River Rapids Foil,Gothic,Foil,Elite,90.47,93.25,2.780000000000001,3.0728418260196766,https://www.tcgplayer.com/product/667580/sorcery-contested-realm-gothic-river-rapids-foil
Ether Core Foil,Gothic,Foil,Unique,256.96,259.65,2.6899999999999977,1.0468555417185545,https://www.tcgplayer.com/product/667191/sorcery-contested-realm-gothic-ether-core-foil
The Void Foil,Gothic,Foil,Unique,146.27,148.78,2.509999999999991,1.7160046489368912,https://www.tcgplayer.com/product/667711/sorcery-contested-realm-gothic-the-void-foil
The Manor at Daperyll Hill Foil,Gothic,Foil,Unique,104.19,106.5,2.3100000000000023,2.2171033688453807,https://www.tcgplayer.com/product/667705/sorcery-contested-realm-gothic-the-manor-at-daperyll-hill-foil
Questing Beast Foil,Arthurian Legends,Foil,Unique,85.25,83.14,-2.1099999999999994,-2.4750733137829903,https://www.tcgplayer.com/product/585383/sorcery-contested-realm-arthurian-legends-questing-beast-foil
Mismanaged Mortuary Foil,Gothic,Foil,Elite,37.31,39.31,2.0,5.3604931653712145,https://www.tcgplayer.com/product/667445/sorcery-contested-realm-gothic-mismanaged-mortuary-foil
Cloud City,Dust Reward Promos,Foil,Unique,120.24,122.21,1.9699999999999989,1.6383898868928801,https://www.tcgplayer.com/product/550741/sorcery-contested-realm-dust-reward-promos-cloud-city
Demonic Contract Foil,Gothic,Foil,Elite,22.41,20.61,-1.8000000000000007,-8.032128514056227,https://www.tcgplayer.com/product/667125/sorcery-contested-realm-gothic-demonic-contract-foil
