name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Eclipse Foil,Gothic,Foil,Unique,149.16,137.37,-11.789999999999992,-7.9042638777151994,https://www.tcgplayer.com/product/667171/sorcery-contested-realm-gothic-eclipse-foil
Dragonlord Foil,Dragonlord,Foil,Unique,356.69,347.49,-9.199999999999989,-2.5792705150130333,https://www.tcgplayer.com/product/647342/sorcery-contested-realm-dragonlord-dragonlord-foil
Adtonitum Foil,Dragonlord,Foil,Unique,125.39,116.87,-8.519999999999996,-6.794800223303291,https://www.tcgplayer.com/product/647353/sorcery-contested-realm-dragonlord-adtonitum-foil
Torrid Omphalos Foil,Gothic,Foil,Unique,154.99,160.99,6.0,3.87121749790309,https://www.tcgplayer.com/product/667727/sorcery-contested-realm-gothic-torrid-omphalos-foil
Paladins of Bazia Foil,Gothic,Foil,Elite,33.31,27.75,-5.560000000000002,-16.691684178925254,https://www.tcgplayer.com/product/667517/sorcery-contested-realm-gothic-paladins-of-bazia-foil
Death Dealer,Alpha,Standard,Unique,271.59,275.87,4.28000000000003,1.5759048565853049,https://www.tcgplayer.com/product/521562/sorcery-contested-realm-alpha-death-dealer
Abaddon Succubus Foil,Gothic,Foil,Elite,60.63,64.17,3.539999999999999,5.838693715982186,https://www.tcgplayer.com/product/666918/sorcery-contested-realm-gothic-abaddon-succubus-foil
Ruins Foil,Beta,Foil,Exceptional,84.37,81.24,-3.1300000000000097,-3.709849472561348,https://www.tcgplayer.com/product/523579/sorcery-contested-realm-beta-ruins-foil
Zephyranne Airship Foil,Alpha,Foil,Elite,31.12,29.59,-1.5300000000000011,-4.916452442159387,https://www.tcgplayer.com/product/522635/sorcery-contested-realm-alpha-zephyranne-airship-foil
The Colour Out of Space Foil,Beta,Foil,Unique,99.64,98.26,-1.3799999999999955,-1.3849859494179,https://www.tcgplayer.com/product/522993/sorcery-contested-realm-beta-the-colour-out-of-space-foil
Kite Archer Foil,Alpha,Foil,Exceptional,13.0,11.66,-1.3399999999999999,-10.307692307692307,https://www.tcgplayer.com/product/521974/sorcery-contested-realm-alpha-kite-archer-foil
Gilman House Foil,Gothic,Foil,Unique,64.24,65.46,1.2199999999999989,1.899128268991281,https://www.tcgplayer.com/product/667263/sorcery-contested-realm-gothic-gilman-house-foil
Pnakotic Manuscript,Alpha,Standard,Unique,13.18,14.17,0.9900000000000002,7.511380880121397,https://www.tcgplayer.com/product/522292/sorcery-contested-realm-alpha-pnakotic-manuscript
Book of the Dead,Gothic,Standard,Unique,25.52,24.54,-0.9800000000000004,-3.840125391849532,https://www.tcgplayer.com/product/667034/sorcery-contested-realm-gothic-book-of-the-dead
Vatn Draconis,Dragonlord,Standard,Unique,34.91,35.69,0.7800000000000011,2.2343168146662884,https://www.tcgplayer.com/product/647357/sorcery-contested-realm-dragonlord-vatn-draconis
Common Sense Foil,Beta,Foil,Ordinary,13.67,12.9,-0.7699999999999996,-5.63277249451353,https://www.tcgplayer.com/product/523042/sorcery-contested-realm-beta-common-sense-foil
Amethyst Core Foil,Beta,Foil,Unique,315.23,314.48,-0.75,-0.23792151762205374,https://www.tcgplayer.com/product/522861/sorcery-contested-realm-beta-amethyst-core-foil
Key to the City,Gothic,Standard,Unique,32.06,32.72,0.6599999999999966,2.0586400499064146,https://www.tcgplayer.com/product/667372/sorcery-contested-realm-gothic-key-to-the-city
Valley of Delight Foil,Arthurian Legends,Foil,Elite,59.1,59.69,0.5899999999999963,0.9983079526226672,https://www.tcgplayer.com/product/585533/sorcery-contested-realm-arthurian-legends-valley-of-delight-foil
Steppe Foil,Beta,Foil,Exceptional,38.99,38.44,-0.5500000000000043,-1.410618107206987,https://www.tcgplayer.com/product/523371/sorcery-contested-realm-beta-steppe-foil
