name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Ether Core Foil,Gothic,Foil,Unique,302.09,285.08,-17.00999999999999,-5.630772286404712,https://www.tcgplayer.com/product/667191/sorcery-contested-realm-gothic-ether-core-foil
Magician Foil,Gothic,Foil,,428.34,437.93,9.590000000000032,2.2388756595228165,https://www.tcgplayer.com/product/667417/sorcery-contested-realm-gothic-magician-foil
Returned King Foil,Gothic,Foil,Unique,89.76,98.78,9.019999999999996,10.049019607843132,https://www.tcgplayer.com/product/667572/sorcery-contested-realm-gothic-returned-king-foil
Dragonlord Box,Dragonlord,Standard,,430.13,435.85,5.720000000000027,1.3298305163555268,https://www.tcgplayer.com/product/641955/sorcery-contested-realm-dragonlord-dragonlord-box
Fenvale Muse Foil,Alpha,Foil,Ordinary,16.04,19.08,3.039999999999999,18.952618453865334,https://www.tcgplayer.com/product/522117/sorcery-contested-realm-alpha-fenvale-muse-foil
Grim Guisarme Foil,Arthurian Legends,Foil,Elite,17.74,14.79,-2.9499999999999993,-16.629086809470124,https://www.tcgplayer.com/product/585266/sorcery-contested-realm-arthurian-legends-grim-guisarme-foil
Jack the Ripper Foil,Gothic,Foil,Unique,82.49,79.71,-2.780000000000001,-3.370105467329375,https://www.tcgplayer.com/product/667371/sorcery-contested-realm-gothic-jack-the-ripper-foil
Mirror Realm,Alpha,Standard,Unique,72.55,74.84,2.2900000000000063,3.156443831840119,https://www.tcgplayer.com/product/522098/sorcery-contested-realm-alpha-mirror-realm
Divine Healing Foil,Alpha,Foil,Exceptional,33.37,35.41,2.039999999999999,6.113275397063228,https://www.tcgplayer.com/product/521691/sorcery-contested-realm-alpha-divine-healing-foil
Valley of Delight Foil,Arthurian Legends,Foil,Elite,62.79,64.72,1.9299999999999997,3.073737856346552,https://www.tcgplayer.com/product/585533/sorcery-contested-realm-arthurian-legends-valley-of-delight-foil
The Doom of Dilmun,Gothic,Standard,Unique,23.77,25.41,1.6400000000000006,6.8994530921329424,https://www.tcgplayer.com/product/667692/sorcery-contested-realm-gothic-the-doom-of-dilmun
Archangel Samael Foil,Gothic,Foil,Unique,203.3,201.76,-1.5400000000000205,-0.7575012297097985,https://www.tcgplayer.com/product/666962/sorcery-contested-realm-gothic-archangel-samael-foil
Avatar of Earth Preconstructed Deck,Alpha,Standard,Elite,210.24,211.68,1.4399999999999977,0.684931506849314,https://www.tcgplayer.com/product/521526/sorcery-contested-realm-alpha-avatar-of-earth-preconstructed-deck
Battlemage Foil,Alpha,Foil,Elite,170.89,172.25,1.3600000000000136,0.795833577154903,https://www.tcgplayer.com/product/521561/sorcery-contested-realm-alpha-battlemage-foil
Fireball Foil,Alpha,Foil,Exceptional,12.07,13.38,1.3100000000000005,10.853355426677718,https://www.tcgplayer.com/product/522141/sorcery-contested-realm-alpha-fireball-foil
Doctor Demetrius Foil,Gothic,Foil,Unique,116.21,115.16,-1.0499999999999972,-0.9035367008002729,https://www.tcgplayer.com/product/667149/sorcery-contested-realm-gothic-doctor-demetrius-foil
The Geistwood Foil,Beta,Foil,Unique,31.03,30.36,-0.6700000000000017,-2.159200773445059,https://www.tcgplayer.com/product/522999/sorcery-contested-realm-beta-the-geistwood-foil
Peasant Revolt Foil,Arthurian Legends,Foil,Unique,44.66,45.27,0.6100000000000065,1.3658755038065529,https://www.tcgplayer.com/product/585357/sorcery-contested-realm-arthurian-legends-peasant-revolt-foil
The Green Knight,Arthurian Legends,Standard,Unique,20.76,21.35,0.5899999999999999,2.842003853564546,https://www.tcgplayer.com/product/585502/sorcery-contested-realm-arthurian-legends-the-green-knight
Mismanaged Mortuary Foil,Gothic,Foil,Elite,33.71,34.3,0.5899999999999963,1.7502224859092148,https://www.tcgplayer.com/product/667445/sorcery-contested-realm-gothic-mismanaged-mortuary-foil
