name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Mirror Realm Foil,Alpha,Foil,Unique,900.0,1000.0,100.0,11.11111111111111,https://www.tcgplayer.com/product/522102/sorcery-contested-realm-alpha-mirror-realm-foil
Archangel Michael Foil,Gothic,Foil,Unique,446.39,495.67,49.28000000000003,11.03967382781873,https://www.tcgplayer.com/product/666958/sorcery-contested-realm-gothic-archangel-michael-foil
Necromancer,Dust Reward Promos,Standard,Ordinary,242.85,265.71,22.859999999999985,9.413218035824578,https://www.tcgplayer.com/product/678674/sorcery-contested-realm-dust-reward-promos-necromancer
Mix Aer Foil,Alpha,Foil,Elite,174.98,194.42,19.439999999999998,11.109841124699965,https://www.tcgplayer.com/product/522107/sorcery-contested-realm-alpha-mix-aer-foil
Deliverance Foil,Gothic,Foil,Unique,69.64,82.79,13.150000000000006,18.88282596209076,https://www.tcgplayer.com/product/667121/sorcery-contested-realm-gothic-deliverance-foil
Duplicator Foil,Gothic,Foil,,184.64,195.75,11.110000000000014,6.017114384748708,https://www.tcgplayer.com/product/667167/sorcery-contested-realm-gothic-duplicator-foil
Dank Omphalos Foil,Gothic,Foil,Unique,221.0,230.0,9.0,4.072398190045249,https://www.tcgplayer.com/product/667105/sorcery-contested-realm-gothic-dank-omphalos-foil
Avatar of Fire Preconstructed Deck,Alpha,Standard,Elite,156.93,165.05,8.120000000000005,5.174281526795389,https://www.tcgplayer.com/product/521527/sorcery-contested-realm-alpha-avatar-of-fire-preconstructed-deck
Avatar of Air Preconstructed Deck,Alpha,Standard,Elite,354.25,361.18,6.930000000000007,1.956245589273114,https://www.tcgplayer.com/product/521519/sorcery-contested-realm-alpha-avatar-of-air-preconstructed-deck
Balor of the Evil Eye Foil,Gothic,Foil,Unique,175.03,181.53,6.5,3.7136490887276468,https://www.tcgplayer.com/product/666980/sorcery-contested-realm-gothic-balor-of-the-evil-eye-foil
Wuthering Heights Foil,Gothic,Foil,Elite,145.28,151.67,6.389999999999986,4.3984030837004315,https://www.tcgplayer.com/product/667777/sorcery-contested-realm-gothic-wuthering-heights-foil
Mock Court,Dust Reward Promos,Standard,Elite,68.49,63.89,-4.599999999999994,-6.716308950211703,https://www.tcgplayer.com/product/708059/sorcery-contested-realm-dust-reward-promos-mock-court
Maiden Mother Crone Foil,Gothic,Foil,Unique,268.56,273.05,4.490000000000009,1.6718796544533843,https://www.tcgplayer.com/product/667419/sorcery-contested-realm-gothic-maiden-mother-crone-foil
Gargantula Foil,Gothic,Foil,Elite,93.62,97.75,4.1299999999999955,4.411450544755389,https://www.tcgplayer.com/product/667245/sorcery-contested-realm-gothic-gargantula-foil
Avatar of Earth Preconstructed Deck,Alpha,Standard,Elite,232.93,236.99,4.060000000000002,1.7430129223371837,https://www.tcgplayer.com/product/521526/sorcery-contested-realm-alpha-avatar-of-earth-preconstructed-deck
Gothic Booster Box,Gothic,Standard,,213.96,210.35,-3.6100000000000136,-1.6872312581791054,https://www.tcgplayer.com/product/656591/sorcery-contested-realm-gothic-gothic-booster-box
Arthurian Legends Booster Case,Arthurian Legends,Standard,,756.63,759.63,3.0,0.3964949843384481,https://www.tcgplayer.com/product/563831/sorcery-contested-realm-arthurian-legends-arthurian-legends-booster-case
Harbinger,Dust Reward Promos,Standard,Ordinary,177.44,174.94,-2.5,-1.40892696122633,https://www.tcgplayer.com/product/678668/sorcery-contested-realm-dust-reward-promos-harbinger
Fireball Foil,Alpha,Foil,Exceptional,13.73,16.22,2.4899999999999984,18.135469774217032,https://www.tcgplayer.com/product/522141/sorcery-contested-realm-alpha-fireball-foil
Grigori Rasputin Foil,Gothic,Foil,Unique,125.29,127.6,2.309999999999988,1.843722563652317,https://www.tcgplayer.com/product/667287/sorcery-contested-realm-gothic-grigori-rasputin-foil
