name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Sorcerer,Dust Reward Promos,Foil,Ordinary,39.73,40.98,1.25,3.1462371004278884,https://www.tcgplayer.com/product/550751/sorcery-contested-realm-dust-reward-promos-sorcerer
Vantage Hills,Beta,Standard,Exceptional,0.17,0.17,0.0,0.0,https://www.tcgplayer.com/product/522769/sorcery-contested-realm-beta-vantage-hills
Vantage Hills Foil,Beta,Foil,Exceptional,2.64,2.64,0.0,0.0,https://www.tcgplayer.com/product/522770/sorcery-contested-realm-beta-vantage-hills-foil
Vaults of Zul,Beta,Standard,Unique,1.45,1.45,0.0,0.0,https://www.tcgplayer.com/product/522771/sorcery-contested-realm-beta-vaults-of-zul
Vaults of Zul Foil,Beta,Foil,Unique,19.58,19.58,0.0,0.0,https://www.tcgplayer.com/product/522772/sorcery-contested-realm-beta-vaults-of-zul-foil
Vesuvius,Beta,Standard,Unique,2.68,2.68,0.0,0.0,https://www.tcgplayer.com/product/522775/sorcery-contested-realm-beta-vesuvius
Vesuvius Foil,Beta,Foil,Unique,26.9,26.9,0.0,0.0,https://www.tcgplayer.com/product/522776/sorcery-contested-realm-beta-vesuvius-foil
Vile Imp,Beta,Standard,Ordinary,0.2,0.2,0.0,0.0,https://www.tcgplayer.com/product/522777/sorcery-contested-realm-beta-vile-imp
Vile Imp Foil,Beta,Foil,Ordinary,8.01,8.01,0.0,0.0,https://www.tcgplayer.com/product/522778/sorcery-contested-realm-beta-vile-imp-foil
Vril Revenant,Beta,Standard,Elite,0.66,0.66,0.0,0.0,https://www.tcgplayer.com/product/522779/sorcery-contested-realm-beta-vril-revenant
Vril Revenant Foil,Beta,Foil,Elite,4.25,4.25,0.0,0.0,https://www.tcgplayer.com/product/522780/sorcery-contested-realm-beta-vril-revenant-foil
Dragonlord Box,Dragonlord,Standard,,521.55,521.55,0.0,0.0,https://www.tcgplayer.com/product/641955/sorcery-contested-realm-dragonlord-dragonlord-box
Wall of Air Foil,Beta,Foil,Ordinary,1.01,1.01,0.0,0.0,https://www.tcgplayer.com/product/522782/sorcery-contested-realm-beta-wall-of-air-foil
Wall of Fire,Beta,Standard,Ordinary,0.09,0.09,0.0,0.0,https://www.tcgplayer.com/product/522784/sorcery-contested-realm-beta-wall-of-fire
Wall of Fire Foil,Beta,Foil,Ordinary,1.4,1.4,0.0,0.0,https://www.tcgplayer.com/product/522785/sorcery-contested-realm-beta-wall-of-fire-foil
Wall of Ice,Beta,Standard,Ordinary,0.11,0.11,0.0,0.0,https://www.tcgplayer.com/product/522787/sorcery-contested-realm-beta-wall-of-ice
Wall of Ice Foil,Beta,Foil,Ordinary,1.48,1.48,0.0,0.0,https://www.tcgplayer.com/product/522789/sorcery-contested-realm-beta-wall-of-ice-foil
Warp Spasm,Beta,Standard,Unique,4.37,4.37,0.0,0.0,https://www.tcgplayer.com/product/522793/sorcery-contested-realm-beta-warp-spasm
Warp Spasm Foil,Beta,Foil,Unique,16.21,16.21,0.0,0.0,https://www.tcgplayer.com/product/522794/sorcery-contested-realm-beta-warp-spasm-foil
Watchtower,Beta,Standard,Exceptional,0.27,0.27,0.0,0.0,https://www.tcgplayer.com/product/522797/sorcery-contested-realm-beta-watchtower
