name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Dragonlord Foil,Dragonlord,Foil,Unique,519.67,544.08,24.410000000000082,4.697211692035346,https://www.tcgplayer.com/product/647342/sorcery-contested-realm-dragonlord-dragonlord-foil
Varistus the Evictor Foil,Gothic,Foil,Unique,102.42,84.19,-18.230000000000004,-17.799257957430193,https://www.tcgplayer.com/product/667749/sorcery-contested-realm-gothic-varistus-the-evictor-foil
The Flood Foil,Gothic,Foil,Unique,85.89,69.5,-16.39,-19.082547444405638,https://www.tcgplayer.com/product/667697/sorcery-contested-realm-gothic-the-flood-foil
The Hexham Haunts Foil,Gothic,Foil,Unique,50.06,60.05,9.989999999999995,19.95605273671593,https://www.tcgplayer.com/product/667699/sorcery-contested-realm-gothic-the-hexham-haunts-foil
Talamh Dreig Foil,Dragonlord,Foil,Unique,143.29,150.21,6.920000000000016,4.829367017935667,https://www.tcgplayer.com/product/647354/sorcery-contested-realm-dragonlord-talamh-dreig-foil
Balor of the Evil Eye Foil,Gothic,Foil,Unique,169.85,175.03,5.180000000000007,3.04974977921696,https://www.tcgplayer.com/product/666980/sorcery-contested-realm-gothic-balor-of-the-evil-eye-foil
Returned King Foil,Gothic,Foil,Unique,125.76,130.92,5.159999999999982,4.103053435114489,https://www.tcgplayer.com/product/667572/sorcery-contested-realm-gothic-returned-king-foil
Deathwish Foil,Gothic,Foil,Unique,65.48,60.75,-4.730000000000004,-7.223579718998173,https://www.tcgplayer.com/product/667115/sorcery-contested-realm-gothic-deathwish-foil
The Rack Foil,Gothic,Foil,Unique,126.2,129.89,3.6899999999999835,2.9239302694136162,https://www.tcgplayer.com/product/667709/sorcery-contested-realm-gothic-the-rack-foil
Mover of Mountains Foil,Gothic,Foil,Unique,69.88,72.88,3.0,4.293073840870063,https://www.tcgplayer.com/product/667461/sorcery-contested-realm-gothic-mover-of-mountains-foil
Jack the Ripper Foil,Gothic,Foil,Unique,94.14,97.12,2.980000000000004,3.1654981941788867,https://www.tcgplayer.com/product/667371/sorcery-contested-realm-gothic-jack-the-ripper-foil
Harbinger,Dust Reward Promos,Standard,Ordinary,179.94,177.44,-2.5,-1.389352006224297,https://www.tcgplayer.com/product/678668/sorcery-contested-realm-dust-reward-promos-harbinger
Adept Illusionist Foil,Beta,Foil,Elite,23.53,25.18,1.6499999999999986,7.012324691882696,https://www.tcgplayer.com/product/522811/sorcery-contested-realm-beta-adept-illusionist-foil
Saint of Redemption Foil,Gothic,Foil,Unique,111.51,110.03,-1.480000000000004,-1.3272352255403137,https://www.tcgplayer.com/product/667588/sorcery-contested-realm-gothic-saint-of-redemption-foil
Unland Angler Foil,Alpha,Foil,Elite,54.48,53.04,-1.4399999999999977,-2.643171806167397,https://www.tcgplayer.com/product/522379/sorcery-contested-realm-alpha-unland-angler-foil
Avatar of Water Preconstructed Deck,Alpha,Standard,Elite,160.52,159.35,-1.170000000000016,-0.7288811363070121,https://www.tcgplayer.com/product/521532/sorcery-contested-realm-alpha-avatar-of-water-preconstructed-deck
Sirian Templar Foil,Alpha,Foil,Exceptional,15.13,16.3,1.17,7.73298083278255,https://www.tcgplayer.com/product/522415/sorcery-contested-realm-alpha-sirian-templar-foil
Char Omphalos,Gothic,Standard,Unique,50.58,49.65,-0.9299999999999997,-1.838671411625148,https://www.tcgplayer.com/product/667060/sorcery-contested-realm-gothic-char-omphalos
Ring of Morrigan,Arthurian Legends,Standard,Unique,186.89,185.97,-0.9199999999999875,-0.49226817914280463,https://www.tcgplayer.com/product/585400/sorcery-contested-realm-arthurian-legends-ring-of-morrigan
Archangel Michael,Gothic,Standard,Unique,90.19,89.36,-0.8299999999999983,-0.9202794101341594,https://www.tcgplayer.com/product/666957/sorcery-contested-realm-gothic-archangel-michael
