name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Alpha Booster Box,Alpha,Standard,,1562.21,1461.1,-101.11000000000013,-6.472241247975632,https://www.tcgplayer.com/product/521581/sorcery-contested-realm-alpha-alpha-booster-box
Ancient Dragon Foil,Alpha,Foil,Elite,75.31,99.97,24.659999999999997,32.744655424246446,https://www.tcgplayer.com/product/521579/sorcery-contested-realm-alpha-ancient-dragon-foil
The Manor at Daperyll Hill Foil,Gothic,Foil,Unique,98.72,88.49,-10.230000000000004,-10.362641815235012,https://www.tcgplayer.com/product/667705/sorcery-contested-realm-gothic-the-manor-at-daperyll-hill-foil
Valley of Delight Foil,Arthurian Legends,Foil,Elite,52.99,60.81,7.82,14.757501415361387,https://www.tcgplayer.com/product/585533/sorcery-contested-realm-arthurian-legends-valley-of-delight-foil
Broceliande Foil,Arthurian Legends,Foil,Unique,26.45,30.1,3.650000000000002,13.799621928166362,https://www.tcgplayer.com/product/585176/sorcery-contested-realm-arthurian-legends-broceliande-foil
Boulevard of Bones Foil,Gothic,Foil,Elite,31.04,34.05,3.009999999999998,9.6971649484536,https://www.tcgplayer.com/product/667037/sorcery-contested-realm-gothic-boulevard-of-bones-foil
The Void Foil,Gothic,Foil,Unique,144.03,141.45,-2.5800000000000125,-1.7912934805248995,https://www.tcgplayer.com/product/667711/sorcery-contested-realm-gothic-the-void-foil
Shrine of the Dragonlord,Dragonlord,Standard,Unique,61.45,64.03,2.5799999999999983,4.198535394629777,https://www.tcgplayer.com/product/647361/sorcery-contested-realm-dragonlord-shrine-of-the-dragonlord
Ring of Morrigan,Arthurian Legends,Standard,Unique,236.22,238.77,2.5500000000000114,1.0795021590043228,https://www.tcgplayer.com/product/585400/sorcery-contested-realm-arthurian-legends-ring-of-morrigan
Chaoswish Foil,Gothic,Foil,Unique,122.39,124.9,2.510000000000005,2.050821145518429,https://www.tcgplayer.com/product/667059/sorcery-contested-realm-gothic-chaoswish-foil
Release the Hounds Foil,Gothic,Foil,Elite,14.69,12.95,-1.7400000000000002,-11.844792375765829,https://www.tcgplayer.com/product/667568/sorcery-contested-realm-gothic-release-the-hounds-foil
Pristine Paradise Foil,Beta,Foil,Unique,34.4,32.83,-1.5700000000000003,-4.563953488372094,https://www.tcgplayer.com/product/523188/sorcery-contested-realm-beta-pristine-paradise-foil
Bladedancer Foil,Gothic,Foil,,45.0,46.54,1.5399999999999991,3.4222222222222203,https://www.tcgplayer.com/product/667005/sorcery-contested-realm-gothic-bladedancer-foil
Pollimorph Foil,Beta,Foil,Elite,15.58,16.65,1.0699999999999985,6.867779204107821,https://www.tcgplayer.com/product/523179/sorcery-contested-realm-beta-pollimorph-foil
Plague of Frogs Foil,Beta,Foil,Unique,58.19,59.24,1.0500000000000043,1.804433751503702,https://www.tcgplayer.com/product/523139/sorcery-contested-realm-beta-plague-of-frogs-foil
Prophets of Doom Preconstructed Decks,Gothic,Standard,,41.31,42.35,1.0399999999999991,2.5175502299685286,https://www.tcgplayer.com/product/656589/sorcery-contested-realm-gothic-prophets-of-doom-preconstructed-decks
The Black Plague Foil,Arthurian Legends,Foil,Unique,65.49,64.53,-0.9599999999999937,-1.465872652313321,https://www.tcgplayer.com/product/585495/sorcery-contested-realm-arthurian-legends-the-black-plague-foil
Torrid Omphalos,Gothic,Standard,Unique,64.83,63.89,-0.9399999999999977,-1.4499460126484616,https://www.tcgplayer.com/product/667726/sorcery-contested-realm-gothic-torrid-omphalos
Ruby Core,Alpha,Standard,Unique,101.07,101.97,0.9000000000000057,0.8904719501335765,https://www.tcgplayer.com/product/522295/sorcery-contested-realm-alpha-ruby-core
Arthurian Legends Booster Box,Arthurian Legends,Standard,,132.92,132.26,-0.6599999999999966,-0.4965392717423989,https://www.tcgplayer.com/product/563830/sorcery-contested-realm-arthurian-legends-arthurian-legends-booster-box
