name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Koscheis Egg Foil,Gothic,Foil,Unique,112.0,78.99,-33.010000000000005,-29.47321428571429,https://www.tcgplayer.com/product/667385/sorcery-contested-realm-gothic-koscheis-egg-foil
Peace Offering Foil,Gothic,Foil,Unique,96.65,84.5,-12.150000000000006,-12.571132953957584,https://www.tcgplayer.com/product/667523/sorcery-contested-realm-gothic-peace-offering-foil
Pirate Ship Foil,Alpha,Foil,Ordinary,24.11,34.95,10.840000000000003,44.96059726254668,https://www.tcgplayer.com/product/522601/sorcery-contested-realm-alpha-pirate-ship-foil
Prophets of Doom Preconstructed Decks,Gothic,Standard,,34.92,26.88,-8.040000000000003,-23.024054982817876,https://www.tcgplayer.com/product/656589/sorcery-contested-realm-gothic-prophets-of-doom-preconstructed-decks
Key to the City Foil,Gothic,Foil,Unique,213.79,206.14,-7.650000000000006,-3.5782777491931363,https://www.tcgplayer.com/product/667373/sorcery-contested-realm-gothic-key-to-the-city-foil
Unlikely Alliance Foil,Alpha,Foil,Elite,18.0,25.48,7.48,41.55555555555556,https://www.tcgplayer.com/product/522384/sorcery-contested-realm-alpha-unlikely-alliance-foil
Grey Wolves Foil,Alpha,Foil,Ordinary,52.84,60.22,7.3799999999999955,13.96669190007569,https://www.tcgplayer.com/product/522152/sorcery-contested-realm-alpha-grey-wolves-foil
Courtesan Thais,Alpha,Standard,Unique,327.64,334.85,7.210000000000036,2.2005860090343172,https://www.tcgplayer.com/product/522109/sorcery-contested-realm-alpha-courtesan-thais
The Four Elementals Preconstructed Deck Box,Alpha,Standard,,756.75,750.35,-6.399999999999977,-0.8457218368021112,https://www.tcgplayer.com/product/521577/sorcery-contested-realm-alpha-the-four-elementals-preconstructed-deck-box
Chains of Prometheus Foil,Alpha,Foil,Elite,33.0,38.98,5.979999999999997,18.121212121212114,https://www.tcgplayer.com/product/521865/sorcery-contested-realm-alpha-chains-of-prometheus-foil
Gothic Booster Case,Gothic,Standard,,975.4,981.0,5.600000000000023,0.5741234365388582,https://www.tcgplayer.com/product/656592/sorcery-contested-realm-gothic-gothic-booster-case
Four Waters of Paradise Foil,Arthurian Legends,Foil,Unique,163.24,157.87,-5.3700000000000045,-3.289634893408481,https://www.tcgplayer.com/product/585246/sorcery-contested-realm-arthurian-legends-four-waters-of-paradise-foil
Master Necromancer Foil,Gothic,Foil,Elite,37.41,32.86,-4.549999999999997,-12.16252338946805,https://www.tcgplayer.com/product/667429/sorcery-contested-realm-gothic-master-necromancer-foil
Karkemish Chimera Foil,Alpha,Foil,Elite,30.99,35.49,4.5000000000000036,14.520813165537284,https://www.tcgplayer.com/product/521963/sorcery-contested-realm-alpha-karkemish-chimera-foil
Philosophers Stone,Alpha,Standard,Unique,376.92,380.66,3.740000000000009,0.9922529979836593,https://www.tcgplayer.com/product/522589/sorcery-contested-realm-alpha-philosophers-stone
Sneak Thief Foil,Alpha,Foil,Elite,28.67,32.0,3.3299999999999983,11.614928496686424,https://www.tcgplayer.com/product/522474/sorcery-contested-realm-alpha-sneak-thief-foil
Onyx Core,Alpha,Standard,Unique,119.65,122.94,3.289999999999992,2.7496865858754633,https://www.tcgplayer.com/product/522176/sorcery-contested-realm-alpha-onyx-core
Simple Village Foil,Alpha,Foil,Ordinary,13.08,16.05,2.9700000000000006,22.70642201834863,https://www.tcgplayer.com/product/522373/sorcery-contested-realm-alpha-simple-village-foil
Pollimorph Foil,Alpha,Foil,Elite,52.36,55.32,2.960000000000001,5.653170359052714,https://www.tcgplayer.com/product/522325/sorcery-contested-realm-alpha-pollimorph-foil
Sirian Templar Foil,Alpha,Foil,Exceptional,17.22,14.35,-2.869999999999999,-16.666666666666664,https://www.tcgplayer.com/product/522415/sorcery-contested-realm-alpha-sirian-templar-foil
