name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
King Arthur,Dust Reward Promos,Foil,Unique,332.16,380.4,48.23999999999995,14.523121387283222,https://www.tcgplayer.com/product/668754/sorcery-contested-realm-dust-reward-promos-king-arthur
Witch Foil,Arthurian Legends,Foil,Unique,286.45,304.81,18.360000000000014,6.409495548961429,https://www.tcgplayer.com/product/585563/sorcery-contested-realm-arthurian-legends-witch-foil
Necromancer,Dust Reward Promos,Standard,Ordinary,279.04,285.4,6.359999999999957,2.2792431192660394,https://www.tcgplayer.com/product/678674/sorcery-contested-realm-dust-reward-promos-necromancer
Ruby Core,Alpha,Standard,Unique,115.75,118.32,2.569999999999993,2.220302375809929,https://www.tcgplayer.com/product/522295/sorcery-contested-realm-alpha-ruby-core
Philosophers Stone Foil,Beta,Foil,Unique,491.26,489.61,-1.6499999999999773,-0.3358710255261933,https://www.tcgplayer.com/product/523599/sorcery-contested-realm-beta-philosophers-stone-foil
Beta Booster Box,Beta,Standard,,179.73,180.73,1.0,0.5563901407667057,https://www.tcgplayer.com/product/522759/sorcery-contested-realm-beta-beta-booster-box
The Four Elementals Preconstructed Deck Box Beta,Beta,Standard,,50.5,49.69,-0.8100000000000023,-1.6039603960396085,https://www.tcgplayer.com/product/522783/sorcery-contested-realm-beta-the-four-elementals-preconstructed-deck-box-beta
River Rapids Foil,Gothic,Foil,Elite,108.79,108.09,-0.7000000000000028,-0.6434414927842658,https://www.tcgplayer.com/product/667580/sorcery-contested-realm-gothic-river-rapids-foil
Atlantean Fate Foil,Beta,Foil,Unique,89.8,90.39,0.5900000000000034,0.6570155902004492,https://www.tcgplayer.com/product/523238/sorcery-contested-realm-beta-atlantean-fate-foil
Immolation Foil,Beta,Foil,Unique,26.85,26.27,-0.5800000000000018,-2.1601489757914405,https://www.tcgplayer.com/product/523336/sorcery-contested-realm-beta-immolation-foil
Tadpole Pool Foil,Beta,Foil,Unique,35.92,36.49,0.5700000000000003,1.5868596881959918,https://www.tcgplayer.com/product/522975/sorcery-contested-realm-beta-tadpole-pool-foil
Pnakotic Manuscript Foil,Beta,Foil,Unique,42.93,43.4,0.46999999999999886,1.094805497321218,https://www.tcgplayer.com/product/523153/sorcery-contested-realm-beta-pnakotic-manuscript-foil
Aino,Gothic,Standard,Unique,54.43,54.01,-0.4200000000000017,-0.7716332904648203,https://www.tcgplayer.com/product/666932/sorcery-contested-realm-gothic-aino
Doomsday Prophet Foil,Beta,Foil,Unique,10.1,9.69,-0.41000000000000014,-4.059405940594061,https://www.tcgplayer.com/product/523175/sorcery-contested-realm-beta-doomsday-prophet-foil
Vaults of Zul Foil,Beta,Foil,Unique,19.04,18.63,-0.41000000000000014,-2.153361344537816,https://www.tcgplayer.com/product/522772/sorcery-contested-realm-beta-vaults-of-zul-foil
Animist Foil,Gothic,Foil,,67.15,66.75,-0.4000000000000057,-0.5956813104988915,https://www.tcgplayer.com/product/666948/sorcery-contested-realm-gothic-animist-foil
Balor of the Evil Eye,Gothic,Standard,Unique,71.88,71.53,-0.3499999999999943,-0.48692264885920195,https://www.tcgplayer.com/product/666979/sorcery-contested-realm-gothic-balor-of-the-evil-eye
Death Dealer Foil,Beta,Foil,Unique,66.35,66.69,0.3400000000000034,0.5124340617935245,https://www.tcgplayer.com/product/523070/sorcery-contested-realm-beta-death-dealer-foil
Sinkhole Foil,Beta,Foil,Elite,19.47,19.79,0.3200000000000003,1.6435541859270688,https://www.tcgplayer.com/product/522980/sorcery-contested-realm-beta-sinkhole-foil
Sky Baron Foil,Beta,Foil,Elite,3.79,3.48,-0.31000000000000005,-8.179419525065965,https://www.tcgplayer.com/product/523067/sorcery-contested-realm-beta-sky-baron-foil
