name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
King of the Realm Foil,Alpha,Foil,Unique,149.62,162.31,12.689999999999998,8.481486432295146,https://www.tcgplayer.com/product/521968/sorcery-contested-realm-alpha-king-of-the-realm-foil
Avatar of Earth Preconstructed Deck,Alpha,Standard,Elite,187.66,194.53,6.8700000000000045,3.660876052435258,https://www.tcgplayer.com/product/521526/sorcery-contested-realm-alpha-avatar-of-earth-preconstructed-deck
Sir Yvain Foil,Arthurian Legends,Foil,Unique,54.11,50.94,-3.1700000000000017,-5.858436518203662,https://www.tcgplayer.com/product/585463/sorcery-contested-realm-arthurian-legends-sir-yvain-foil
Yog Sothoth Foil,Gothic,Foil,Unique,49.24,46.49,-2.75,-5.584890333062551,https://www.tcgplayer.com/product/667779/sorcery-contested-realm-gothic-yog-sothoth-foil
Arthurian Legends Booster Case,Arthurian Legends,Standard,,766.06,768.46,2.400000000000091,0.31329138709762827,https://www.tcgplayer.com/product/563831/sorcery-contested-realm-arthurian-legends-arthurian-legends-booster-case
Queen Guinevere Foil,Arthurian Legends,Foil,Unique,63.75,61.35,-2.3999999999999986,-3.764705882352939,https://www.tcgplayer.com/product/585381/sorcery-contested-realm-arthurian-legends-queen-guinevere-foil
Elementalist Foil,Beta,Foil,Elite,56.55,54.48,-2.0700000000000003,-3.660477453580903,https://www.tcgplayer.com/product/523237/sorcery-contested-realm-beta-elementalist-foil
Archangel Raphael,Gothic,Standard,Unique,27.98,29.68,1.6999999999999993,6.075768406004286,https://www.tcgplayer.com/product/666959/sorcery-contested-realm-gothic-archangel-raphael
Archangel Michael,Gothic,Standard,Unique,59.05,60.58,1.5300000000000011,2.5910245554614755,https://www.tcgplayer.com/product/666957/sorcery-contested-realm-gothic-archangel-michael
Call to War Foil,Alpha,Foil,Exceptional,14.84,13.39,-1.4499999999999993,-9.770889487870615,https://www.tcgplayer.com/product/521813/sorcery-contested-realm-alpha-call-to-war-foil
Battlefield Foil,Alpha,Foil,Elite,26.0,27.4,1.3999999999999986,5.38461538461538,https://www.tcgplayer.com/product/521554/sorcery-contested-realm-alpha-battlefield-foil
Highland Princess Foil,Beta,Foil,Unique,116.7,115.34,-1.3599999999999994,-1.1653813196229645,https://www.tcgplayer.com/product/523284/sorcery-contested-realm-beta-highland-princess-foil
Merlins Tower Foil,Arthurian Legends,Foil,Unique,53.05,54.35,1.3000000000000043,2.4505183788878497,https://www.tcgplayer.com/product/585339/sorcery-contested-realm-arthurian-legends-merlins-tower-foil
Eriks Curiosa,Alpha,Standard,Unique,251.28,252.37,1.0900000000000034,0.4337790512575626,https://www.tcgplayer.com/product/521847/sorcery-contested-realm-alpha-eriks-curiosa
Battlemage Foil,Beta,Foil,Elite,38.93,39.88,0.9500000000000028,2.4402774210120803,https://www.tcgplayer.com/product/522821/sorcery-contested-realm-beta-battlemage-foil
Secret Tunnel Foil,Alpha,Foil,Exceptional,12.5,11.58,-0.9199999999999999,-7.359999999999999,https://www.tcgplayer.com/product/522191/sorcery-contested-realm-alpha-secret-tunnel-foil
Pudge Butcher,Dust Reward Promos,Standard,Exceptional,32.46,31.58,-0.8800000000000026,-2.71102895871843,https://www.tcgplayer.com/product/550748/sorcery-contested-realm-dust-reward-promos-pudge-butcher
Thunderstorm Foil,Alpha,Foil,Exceptional,29.49,28.65,-0.8399999999999999,-2.8484231943031535,https://www.tcgplayer.com/product/522560/sorcery-contested-realm-alpha-thunderstorm-foil
Sow the Earth,Gothic,Standard,Unique,11.76,11.04,-0.7200000000000006,-6.122448979591842,https://www.tcgplayer.com/product/667654/sorcery-contested-realm-gothic-sow-the-earth
Gothic Booster Box,Gothic,Standard,,169.92,169.23,-0.6899999999999977,-0.4060734463276823,https://www.tcgplayer.com/product/656591/sorcery-contested-realm-gothic-gothic-booster-box
