name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Vatn Draconis Foil,Dragonlord,Foil,Unique,237.98,289.97,51.99000000000004,21.84637364484412,https://www.tcgplayer.com/product/647358/sorcery-contested-realm-dragonlord-vatn-draconis-foil
Ring of Morrigan Foil,Arthurian Legends,Foil,Unique,647.12,657.72,10.600000000000023,1.6380269501792593,https://www.tcgplayer.com/product/585401/sorcery-contested-realm-arthurian-legends-ring-of-morrigan-foil
Xeraphine Konrul Foil,Dragonlord,Foil,Unique,125.02,131.6,6.579999999999998,5.263157894736841,https://www.tcgplayer.com/product/647347/sorcery-contested-realm-dragonlord-xeraphine-konrul-foil
Sturmgeist Foil,Gothic,Foil,Elite,58.52,62.22,3.6999999999999957,6.322624743677367,https://www.tcgplayer.com/product/667673/sorcery-contested-realm-gothic-sturmgeist-foil
River Rapids Foil,Gothic,Foil,Elite,103.26,106.37,3.1099999999999994,3.0118148363354633,https://www.tcgplayer.com/product/667580/sorcery-contested-realm-gothic-river-rapids-foil
Abaddon Succubus Foil,Gothic,Foil,Elite,157.63,160.41,2.780000000000001,1.7636236756962516,https://www.tcgplayer.com/product/666918/sorcery-contested-realm-gothic-abaddon-succubus-foil
Nelly Longarms Foil,Arthurian Legends,Foil,Unique,63.25,65.57,2.319999999999993,3.667984189723309,https://www.tcgplayer.com/product/585351/sorcery-contested-realm-arthurian-legends-nelly-longarms-foil
Lightning Bolt Team Covenant Promo Foil,Beta,Foil,Promo,113.8,111.58,-2.219999999999999,-1.9507908611599285,https://www.tcgplayer.com/product/528832/sorcery-contested-realm-beta-lightning-bolt-team-covenant-promo-foil
River of Flame Foil,Beta,Foil,Unique,73.77,71.93,-1.8399999999999892,-2.494238850481211,https://www.tcgplayer.com/product/523514/sorcery-contested-realm-beta-river-of-flame-foil
Pristine Paradise,Alpha,Standard,Unique,19.89,21.69,1.8000000000000007,9.049773755656112,https://www.tcgplayer.com/product/522331/sorcery-contested-realm-alpha-pristine-paradise
Archangel Gabriel,Gothic,Standard,Unique,23.28,21.49,-1.7900000000000027,-7.689003436426129,https://www.tcgplayer.com/product/666955/sorcery-contested-realm-gothic-archangel-gabriel
Moonsong Talagelum,Dragonlord,Standard,Unique,31.73,33.39,1.6600000000000001,5.2316419791994955,https://www.tcgplayer.com/product/647350/sorcery-contested-realm-dragonlord-moonsong-talagelum
Salt the Earth Foil,Gothic,Foil,Unique,53.47,51.83,-1.6400000000000006,-3.067140452590239,https://www.tcgplayer.com/product/667592/sorcery-contested-realm-gothic-salt-the-earth-foil
Locusts of Illyria Foil,Gothic,Foil,Unique,71.36,69.78,-1.5799999999999983,-2.2141255605381143,https://www.tcgplayer.com/product/667403/sorcery-contested-realm-gothic-locusts-of-illyria-foil
Interrogator Foil,Gothic,Foil,,74.58,76.15,1.5700000000000074,2.1051220166264515,https://www.tcgplayer.com/product/667359/sorcery-contested-realm-gothic-interrogator-foil
Adept Illusionist Foil,Beta,Foil,Elite,27.24,28.65,1.4100000000000001,5.176211453744494,https://www.tcgplayer.com/product/522811/sorcery-contested-realm-beta-adept-illusionist-foil
Pnakotic Manuscript Foil,Beta,Foil,Unique,41.01,42.32,1.3100000000000023,3.194342843208979,https://www.tcgplayer.com/product/523153/sorcery-contested-realm-beta-pnakotic-manuscript-foil
The Lady of the Lake Foil,Arthurian Legends,Foil,Unique,72.9,74.19,1.289999999999992,1.7695473251028697,https://www.tcgplayer.com/product/585505/sorcery-contested-realm-arthurian-legends-the-lady-of-the-lake-foil
Court of Equity,Dust Reward Promos,Standard,Promo,41.99,40.73,-1.2600000000000051,-3.000714455822827,https://www.tcgplayer.com/product/708054/sorcery-contested-realm-dust-reward-promos-court-of-equity
Queen of Midland,Alpha,Standard,Unique,11.39,12.59,1.1999999999999993,10.535557506584716,https://www.tcgplayer.com/product/522391/sorcery-contested-realm-alpha-queen-of-midland
