name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Death Dealer Foil,Beta,Foil,Unique,64.22,60.51,-3.710000000000001,-5.777016505761447,https://www.tcgplayer.com/product/523070/sorcery-contested-realm-beta-death-dealer-foil
Ruins Foil,Beta,Foil,Exceptional,60.76,57.93,-2.8299999999999983,-4.6576695194206685,https://www.tcgplayer.com/product/523579/sorcery-contested-realm-beta-ruins-foil
Pillar of Zeiros Foil,Beta,Foil,Unique,60.39,57.82,-2.5700000000000003,-4.255671468786224,https://www.tcgplayer.com/product/523601/sorcery-contested-realm-beta-pillar-of-zeiros-foil
Beta Booster Box,Beta,Standard,,164.24,166.77,2.530000000000001,1.540428641013152,https://www.tcgplayer.com/product/522759/sorcery-contested-realm-beta-beta-booster-box
Day of Judgment Foil,Gothic,Foil,Unique,64.24,61.8,-2.4399999999999977,-3.798256537982562,https://www.tcgplayer.com/product/667111/sorcery-contested-realm-gothic-day-of-judgment-foil
Broceliande Foil,Arthurian Legends,Foil,Unique,32.45,30.14,-2.3100000000000023,-7.118644067796616,https://www.tcgplayer.com/product/585176/sorcery-contested-realm-arthurian-legends-broceliande-foil
Gothic Tower Foil,Alpha,Foil,Ordinary,27.54,25.32,-2.219999999999999,-8.061002178649233,https://www.tcgplayer.com/product/522082/sorcery-contested-realm-alpha-gothic-tower-foil
Valley of Delight Foil,Arthurian Legends,Foil,Elite,52.56,50.52,-2.039999999999999,-3.8812785388127837,https://www.tcgplayer.com/product/585533/sorcery-contested-realm-arthurian-legends-valley-of-delight-foil
Key to the City,Gothic,Standard,Unique,49.34,51.1,1.759999999999998,3.567085528982566,https://www.tcgplayer.com/product/667372/sorcery-contested-realm-gothic-key-to-the-city
Browse Foil,Beta,Foil,Unique,76.99,75.24,-1.75,-2.2730224704507083,https://www.tcgplayer.com/product/522946/sorcery-contested-realm-beta-browse-foil
Windmill Foil,Beta,Foil,Exceptional,31.36,29.68,-1.6799999999999997,-5.357142857142856,https://www.tcgplayer.com/product/522945/sorcery-contested-realm-beta-windmill-foil
Tintagel Foil,Arthurian Legends,Foil,Unique,150.88,149.35,-1.5300000000000011,-1.01405090137858,https://www.tcgplayer.com/product/585517/sorcery-contested-realm-arthurian-legends-tintagel-foil
Steppe Foil,Beta,Foil,Exceptional,32.66,31.17,-1.4899999999999949,-4.5621555419473205,https://www.tcgplayer.com/product/523371/sorcery-contested-realm-beta-steppe-foil
Searing Truth Foil,Gothic,Foil,Exceptional,7.67,6.53,-1.1399999999999997,-14.863102998696215,https://www.tcgplayer.com/product/667608/sorcery-contested-realm-gothic-searing-truth-foil
Arthurian Legends Booster Box,Arthurian Legends,Standard,,133.12,132.01,-1.1100000000000136,-0.8338341346153948,https://www.tcgplayer.com/product/563830/sorcery-contested-realm-arthurian-legends-arthurian-legends-booster-box
Lilith,Gothic,Standard,Unique,45.66,46.77,1.1100000000000065,2.4310118265440357,https://www.tcgplayer.com/product/667400/sorcery-contested-realm-gothic-lilith
Observatory Foil,Beta,Foil,Elite,33.47,32.4,-1.0700000000000003,-3.1968927397669566,https://www.tcgplayer.com/product/523472/sorcery-contested-realm-beta-observatory-foil
Morgana le Fay,Arthurian Legends,Standard,Unique,94.76,93.7,-1.0600000000000023,-1.1186154495567773,https://www.tcgplayer.com/product/585346/sorcery-contested-realm-arthurian-legends-morgana-le-fay
Prophets of Doom Preconstructed Decks,Gothic,Standard,,36.22,37.2,0.980000000000004,2.7056874654886913,https://www.tcgplayer.com/product/656589/sorcery-contested-realm-gothic-prophets-of-doom-preconstructed-decks
Avatar of Water Preconstructed Deck,Alpha,Standard,Elite,132.28,133.23,0.9499999999999886,0.7181735712125709,https://www.tcgplayer.com/product/521532/sorcery-contested-realm-alpha-avatar-of-water-preconstructed-deck
