name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Aino Foil,Gothic,Foil,Unique,208.7,213.72,5.02000000000001,2.4053665548634453,https://www.tcgplayer.com/product/666933/sorcery-contested-realm-gothic-aino-foil
Windmill Foil,Beta,Foil,Exceptional,40.45,37.49,-2.960000000000001,-7.317676143386899,https://www.tcgplayer.com/product/522945/sorcery-contested-realm-beta-windmill-foil
The Black Plague Foil,Arthurian Legends,Foil,Unique,68.02,70.41,2.3900000000000006,3.5136724492796247,https://www.tcgplayer.com/product/585495/sorcery-contested-realm-arthurian-legends-the-black-plague-foil
Grapple Shot Foil,Alpha,Foil,Ordinary,36.0,33.98,-2.020000000000003,-5.61111111111112,https://www.tcgplayer.com/product/522111/sorcery-contested-realm-alpha-grapple-shot-foil
The Great Famine Foil,Arthurian Legends,Foil,Unique,63.95,62.35,-1.6000000000000014,-2.5019546520719333,https://www.tcgplayer.com/product/585501/sorcery-contested-realm-arthurian-legends-the-great-famine-foil
Courtesan Thais,Alpha,Standard,Unique,272.67,274.2,1.5299999999999727,0.5611178347452864,https://www.tcgplayer.com/product/522109/sorcery-contested-realm-alpha-courtesan-thais
Ironclad Foil,Gothic,Foil,,107.73,106.32,-1.4100000000000108,-1.3088276246171082,https://www.tcgplayer.com/product/667367/sorcery-contested-realm-gothic-ironclad-foil
Unravel Foil,Alpha,Foil,Ordinary,20.25,21.66,1.4100000000000001,6.962962962962964,https://www.tcgplayer.com/product/522386/sorcery-contested-realm-alpha-unravel-foil
Craterize Foil,Alpha,Foil,Elite,50.31,51.52,1.2100000000000009,2.405088451600081,https://www.tcgplayer.com/product/522134/sorcery-contested-realm-alpha-craterize-foil
Pact with the Devil Foil,Beta,Foil,Unique,37.42,38.41,0.9899999999999949,2.6456440406199757,https://www.tcgplayer.com/product/523544/sorcery-contested-realm-beta-pact-with-the-devil-foil
Dragonlord Box,Dragonlord,Standard,,265.49,264.69,-0.8000000000000114,-0.30132961693472876,https://www.tcgplayer.com/product/641955/sorcery-contested-realm-dragonlord-dragonlord-box
Feast for Crows Foil,Arthurian Legends,Foil,Unique,58.52,57.72,-0.8000000000000043,-1.3670539986329533,https://www.tcgplayer.com/product/585227/sorcery-contested-realm-arthurian-legends-feast-for-crows-foil
Lord of the Void Foil,Beta,Foil,Unique,25.02,24.26,-0.759999999999998,-3.037569944044756,https://www.tcgplayer.com/product/523463/sorcery-contested-realm-beta-lord-of-the-void-foil
Prophets of Doom Preconstructed Decks,Gothic,Standard,,35.83,36.49,0.6600000000000037,1.8420318169132117,https://www.tcgplayer.com/product/656589/sorcery-contested-realm-gothic-prophets-of-doom-preconstructed-decks
Philosophers Stone,Alpha,Standard,Unique,268.7,269.33,0.6299999999999955,0.23446222553032955,https://www.tcgplayer.com/product/522589/sorcery-contested-realm-alpha-philosophers-stone
Fields of Camlann,Arthurian Legends,Standard,Unique,28.02,28.62,0.6000000000000014,2.1413276231263434,https://www.tcgplayer.com/product/585230/sorcery-contested-realm-arthurian-legends-fields-of-camlann
Grim Reaper Foil,Beta,Foil,Unique,31.96,31.49,-0.4700000000000024,-1.470588235294125,https://www.tcgplayer.com/product/523260/sorcery-contested-realm-beta-grim-reaper-foil
City of Glass,Gothic,Standard,Unique,29.4,28.94,-0.4599999999999973,-1.564625850340127,https://www.tcgplayer.com/product/667066/sorcery-contested-realm-gothic-city-of-glass
Gothic Tower Foil,Beta,Foil,Ordinary,15.18,14.77,-0.41000000000000014,-2.700922266139658,https://www.tcgplayer.com/product/523401/sorcery-contested-realm-beta-gothic-tower-foil
Sir Galahad Foil,Arthurian Legends,Foil,Unique,70.23,69.83,-0.4000000000000057,-0.5695571693008766,https://www.tcgplayer.com/product/585433/sorcery-contested-realm-arthurian-legends-sir-galahad-foil
