name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Char Omphalos Foil,Gothic,Foil,Unique,199.25,225.44,26.189999999999998,13.144291091593473,https://www.tcgplayer.com/product/667061/sorcery-contested-realm-gothic-char-omphalos-foil
King Arthur,Dust Reward Promos,Foil,Unique,265.05,285.07,20.019999999999982,7.553291831729855,https://www.tcgplayer.com/product/668754/sorcery-contested-realm-dust-reward-promos-king-arthur
Innsmouth Dock Foil,Gothic,Foil,Unique,132.93,141.21,8.280000000000001,6.228842247799594,https://www.tcgplayer.com/product/667355/sorcery-contested-realm-gothic-innsmouth-dock-foil
Legion of Gall Foil,Gothic,Foil,Elite,41.15,47.03,5.880000000000003,14.289185905224794,https://www.tcgplayer.com/product/667395/sorcery-contested-realm-gothic-legion-of-gall-foil
Book of the Dead Foil,Gothic,Foil,Unique,84.57,90.35,5.780000000000001,6.83457490835994,https://www.tcgplayer.com/product/667035/sorcery-contested-realm-gothic-book-of-the-dead-foil
Sister Stefania Foil,Gothic,Foil,Unique,137.38,142.6,5.219999999999999,3.79967972048333,https://www.tcgplayer.com/product/667639/sorcery-contested-realm-gothic-sister-stefania-foil
Courtesan Thais,Alpha,Standard,Unique,358.2,362.74,4.5400000000000205,1.2674483528754943,https://www.tcgplayer.com/product/522109/sorcery-contested-realm-alpha-courtesan-thais
Deathwish Foil,Gothic,Foil,Unique,67.85,65.48,-2.3699999999999903,-3.4929992630803106,https://www.tcgplayer.com/product/667115/sorcery-contested-realm-gothic-deathwish-foil
Red Desert Foil,Alpha,Foil,Ordinary,25.84,23.89,-1.9499999999999993,-7.546439628482969,https://www.tcgplayer.com/product/522229/sorcery-contested-realm-alpha-red-desert-foil
Ruler of Thul Foil,Beta,Foil,Unique,48.21,49.96,1.75,3.6299522920555902,https://www.tcgplayer.com/product/523582/sorcery-contested-realm-beta-ruler-of-thul-foil
Spellslinger Promo,Beta,Foil,Promo,58.47,59.87,1.3999999999999986,2.394390285616553,https://www.tcgplayer.com/product/625139/sorcery-contested-realm-beta-spellslinger-promo
Plate of the Whale Foil,Gothic,Foil,Unique,83.17,81.83,-1.3400000000000034,-1.6111578694240754,https://www.tcgplayer.com/product/667542/sorcery-contested-realm-gothic-plate-of-the-whale-foil
Sturmgeist Foil,Gothic,Foil,Elite,51.77,52.92,1.1499999999999986,2.221363724164571,https://www.tcgplayer.com/product/667673/sorcery-contested-realm-gothic-sturmgeist-foil
Hyperparasite Foil,Gothic,Foil,Elite,13.03,14.04,1.0099999999999998,7.751343054489639,https://www.tcgplayer.com/product/667343/sorcery-contested-realm-gothic-hyperparasite-foil
Beta Booster Box,Beta,Standard,,159.96,158.98,-0.9800000000000182,-0.6126531632908341,https://www.tcgplayer.com/product/522759/sorcery-contested-realm-beta-beta-booster-box
The Manor at Daperyll Hill,Gothic,Standard,Unique,19.83,20.76,0.9300000000000033,4.689863842662649,https://www.tcgplayer.com/product/667704/sorcery-contested-realm-gothic-the-manor-at-daperyll-hill
Seven League Boots,Alpha,Standard,Unique,11.25,10.48,-0.7699999999999996,-6.844444444444441,https://www.tcgplayer.com/product/522219/sorcery-contested-realm-alpha-seven-league-boots
Beta Booster Box Case,Beta,Standard,,907.84,908.61,0.7699999999999818,0.08481670778991693,https://www.tcgplayer.com/product/522760/sorcery-contested-realm-beta-beta-booster-box-case
Dispel Foil,Alpha,Foil,Ordinary,17.08,16.35,-0.7299999999999969,-4.274004683840731,https://www.tcgplayer.com/product/521688/sorcery-contested-realm-alpha-dispel-foil
Algor Omphalos,Gothic,Standard,Unique,41.6,40.88,-0.7199999999999989,-1.7307692307692282,https://www.tcgplayer.com/product/666938/sorcery-contested-realm-gothic-algor-omphalos
