name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Astral Alcazar Foil,Alpha,Foil,Elite,6.25,21.88,15.629999999999999,250.07999999999998,https://www.tcgplayer.com/product/521776/sorcery-contested-realm-alpha-astral-alcazar-foil
Tintagel Foil,Arthurian Legends,Foil,Unique,133.83,140.87,7.039999999999992,5.260404991407003,https://www.tcgplayer.com/product/585517/sorcery-contested-realm-arthurian-legends-tintagel-foil
Dank Omphalos Foil,Gothic,Foil,Unique,230.0,224.0,-6.0,-2.608695652173913,https://www.tcgplayer.com/product/667105/sorcery-contested-realm-gothic-dank-omphalos-foil
Whirling Blades Foil,Beta,Foil,Exceptional,35.3,39.84,4.540000000000006,12.861189801699735,https://www.tcgplayer.com/product/522809/sorcery-contested-realm-beta-whirling-blades-foil
River Rapids Foil,Gothic,Foil,Elite,96.2,100.22,4.019999999999996,4.178794178794175,https://www.tcgplayer.com/product/667580/sorcery-contested-realm-gothic-river-rapids-foil
Fey Changeling Foil,Alpha,Foil,Exceptional,18.79,22.49,3.6999999999999993,19.691325172964337,https://www.tcgplayer.com/product/522126/sorcery-contested-realm-alpha-fey-changeling-foil
Jack the Ripper Foil,Gothic,Foil,Unique,97.12,100.76,3.6400000000000006,3.747940691927513,https://www.tcgplayer.com/product/667371/sorcery-contested-realm-gothic-jack-the-ripper-foil
Sorcery Contested Realm Pledge Pack,Alpha,Standard,,175.94,179.37,3.430000000000007,1.9495282482664584,https://www.tcgplayer.com/product/522617/sorcery-contested-realm-alpha-sorcery-contested-realm-pledge-pack
Dalcean Phalanx Foil,Alpha,Foil,Exceptional,26.24,22.82,-3.419999999999998,-13.033536585365848,https://www.tcgplayer.com/product/522230/sorcery-contested-realm-alpha-dalcean-phalanx-foil
Sacred Stag Foil,Gothic,Foil,Elite,62.12,65.11,2.990000000000002,4.813264649066327,https://www.tcgplayer.com/product/667586/sorcery-contested-realm-gothic-sacred-stag-foil
Wuthering Heights Foil,Gothic,Foil,Elite,151.67,148.97,-2.6999999999999886,-1.7801806553702042,https://www.tcgplayer.com/product/667777/sorcery-contested-realm-gothic-wuthering-heights-foil
Beta Booster Box,Beta,Standard,,169.3,171.85,2.549999999999983,1.5062020082693341,https://www.tcgplayer.com/product/522759/sorcery-contested-realm-beta-beta-booster-box
Ruler of Thul Foil,Beta,Foil,Unique,51.83,54.26,2.4299999999999997,4.6884043989967195,https://www.tcgplayer.com/product/523582/sorcery-contested-realm-beta-ruler-of-thul-foil
Pnakotic Manuscript,Alpha,Standard,Unique,29.69,32.05,2.359999999999996,7.948804311215883,https://www.tcgplayer.com/product/522292/sorcery-contested-realm-alpha-pnakotic-manuscript
Key to the City,Gothic,Standard,Unique,78.76,76.72,-2.0400000000000063,-2.590147282884721,https://www.tcgplayer.com/product/667372/sorcery-contested-realm-gothic-key-to-the-city
Glastonbury Tor Foil,Arthurian Legends,Foil,Unique,130.94,132.94,2.0,1.527417137620284,https://www.tcgplayer.com/product/585254/sorcery-contested-realm-arthurian-legends-glastonbury-tor-foil
Returned King,Gothic,Standard,Unique,68.07,66.1,-1.9699999999999989,-2.894079623916555,https://www.tcgplayer.com/product/667571/sorcery-contested-realm-gothic-returned-king
Cloud City,Dust Reward Promos,Foil,Unique,109.4,107.96,-1.440000000000012,-1.316270566727616,https://www.tcgplayer.com/product/550741/sorcery-contested-realm-dust-reward-promos-cloud-city
The Colour Out of Space Foil,Beta,Foil,Unique,86.47,85.19,-1.2800000000000011,-1.480282178790333,https://www.tcgplayer.com/product/522993/sorcery-contested-realm-beta-the-colour-out-of-space-foil
Maelstrom Foil,Beta,Foil,Unique,26.49,27.71,1.2200000000000024,4.6055115137787945,https://www.tcgplayer.com/product/523491/sorcery-contested-realm-beta-maelstrom-foil
