name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Abundance,Alpha,Standard,Elite,1.74,1.74,0.0,0.0,https://www.tcgplayer.com/product/521499/sorcery-contested-realm-alpha-abundance
Accursed Albatross,Alpha,Standard,Exceptional,0.38,0.38,0.0,0.0,https://www.tcgplayer.com/product/521503/sorcery-contested-realm-alpha-accursed-albatross
Accursed Albatross Foil,Alpha,Foil,Exceptional,16.0,16.0,0.0,0.0,https://www.tcgplayer.com/product/521507/sorcery-contested-realm-alpha-accursed-albatross-foil
Adept Illusionist,Alpha,Standard,Elite,1.89,1.89,0.0,0.0,https://www.tcgplayer.com/product/521514/sorcery-contested-realm-alpha-adept-illusionist
Adept Illusionist Foil,Alpha,Foil,Elite,44.25,44.25,0.0,0.0,https://www.tcgplayer.com/product/521516/sorcery-contested-realm-alpha-adept-illusionist-foil
Albespine Pikemen,Alpha,Standard,Exceptional,0.43,0.43,0.0,0.0,https://www.tcgplayer.com/product/521520/sorcery-contested-realm-alpha-albespine-pikemen
Albespine Pikemen Foil,Alpha,Foil,Exceptional,15.65,15.65,0.0,0.0,https://www.tcgplayer.com/product/521522/sorcery-contested-realm-alpha-albespine-pikemen-foil
All terrain Vestments,Alpha,Standard,Elite,0.92,0.92,0.0,0.0,https://www.tcgplayer.com/product/521523/sorcery-contested-realm-alpha-all-terrain-vestments
All terrain Vestments Foil,Alpha,Foil,Elite,47.22,47.22,0.0,0.0,https://www.tcgplayer.com/product/521529/sorcery-contested-realm-alpha-all-terrain-vestments-foil
Alpha Booster Box,Alpha,Standard,,1048.03,1048.03,0.0,0.0,https://www.tcgplayer.com/product/521581/sorcery-contested-realm-alpha-alpha-booster-box
Alpha Booster Box Case,Alpha,Standard,,5772.25,5772.25,0.0,0.0,https://www.tcgplayer.com/product/521582/sorcery-contested-realm-alpha-alpha-booster-box-case
Alpha Booster Pack,Alpha,Standard,,40.39,40.39,0.0,0.0,https://www.tcgplayer.com/product/521583/sorcery-contested-realm-alpha-alpha-booster-pack
Alvalinne Dryads,Alpha,Standard,Ordinary,0.15,0.15,0.0,0.0,https://www.tcgplayer.com/product/521534/sorcery-contested-realm-alpha-alvalinne-dryads
Alvalinne Dryads Foil,Alpha,Foil,Ordinary,7.09,7.09,0.0,0.0,https://www.tcgplayer.com/product/521535/sorcery-contested-realm-alpha-alvalinne-dryads-foil
Amazon Warriors,Alpha,Standard,Ordinary,0.21,0.21,0.0,0.0,https://www.tcgplayer.com/product/521544/sorcery-contested-realm-alpha-amazon-warriors
Amazon Warriors Foil,Alpha,Foil,Ordinary,9.37,9.37,0.0,0.0,https://www.tcgplayer.com/product/521546/sorcery-contested-realm-alpha-amazon-warriors-foil
Amethyst Core,Alpha,Standard,Unique,77.86,77.86,0.0,0.0,https://www.tcgplayer.com/product/521565/sorcery-contested-realm-alpha-amethyst-core
Ancient Dragon,Alpha,Standard,Elite,1.84,1.84,0.0,0.0,https://www.tcgplayer.com/product/521578/sorcery-contested-realm-alpha-ancient-dragon
Ancient Dragon Foil,Alpha,Foil,Elite,37.99,37.99,0.0,0.0,https://www.tcgplayer.com/product/521579/sorcery-contested-realm-alpha-ancient-dragon-foil
Angels Egg,Alpha,Standard,Elite,3.42,3.42,0.0,0.0,https://www.tcgplayer.com/product/521748/sorcery-contested-realm-alpha-angels-egg
