name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Archangel Michael Foil,Gothic,Foil,Unique,405.48,446.39,40.90999999999997,10.089276906382551,https://www.tcgplayer.com/product/666958/sorcery-contested-realm-gothic-archangel-michael-foil
Mock Court Foil,Dust Reward Promos,Foil,Elite,150.0,166.33,16.330000000000013,10.886666666666676,https://www.tcgplayer.com/product/708060/sorcery-contested-realm-dust-reward-promos-mock-court-foil
Fields of Phyxis,Dust Reward Promos,Standard,Exceptional,52.17,45.13,-7.039999999999999,-13.494345409239026,https://www.tcgplayer.com/product/678663/sorcery-contested-realm-dust-reward-promos-fields-of-phyxis
Savior,Dust Reward Promos,Standard,Ordinary,244.99,251.99,7.0,2.8572594799787745,https://www.tcgplayer.com/product/691189/sorcery-contested-realm-dust-reward-promos-savior
Dragonlord Box,Dragonlord,Standard,,510.09,516.55,6.4599999999999795,1.266443176694305,https://www.tcgplayer.com/product/641955/sorcery-contested-realm-dragonlord-dragonlord-box
Deaths Door Foil Pledge Pack,Alpha,Foil,Unique,70.32,67.75,-2.569999999999993,-3.65472127417519,https://www.tcgplayer.com/product/530320/sorcery-contested-realm-alpha-deaths-door-foil-pledge-pack
Mismanaged Mortuary Foil,Gothic,Foil,Elite,40.39,42.94,2.549999999999997,6.313443921762805,https://www.tcgplayer.com/product/667445/sorcery-contested-realm-gothic-mismanaged-mortuary-foil
Cloud City,Dust Reward Promos,Foil,Unique,118.77,116.46,-2.3100000000000023,-1.944935589795405,https://www.tcgplayer.com/product/550741/sorcery-contested-realm-dust-reward-promos-cloud-city
Gargantula Foil,Gothic,Foil,Elite,93.65,95.8,2.1499999999999915,2.2957821676454793,https://www.tcgplayer.com/product/667245/sorcery-contested-realm-gothic-gargantula-foil
Kythera Mechanism Foil,Beta,Foil,Unique,40.69,42.54,1.8500000000000014,4.5465716392234,https://www.tcgplayer.com/product/523427/sorcery-contested-realm-beta-kythera-mechanism-foil
Pied Piper of Hameln,Gothic,Standard,Unique,49.34,47.57,-1.7700000000000031,-3.5873530603972497,https://www.tcgplayer.com/product/667529/sorcery-contested-realm-gothic-pied-piper-of-hameln
Moonsong Talagelum,Dragonlord,Standard,Unique,25.61,27.29,1.6799999999999997,6.559937524404528,https://www.tcgplayer.com/product/647350/sorcery-contested-realm-dragonlord-moonsong-talagelum
Wild Fanatic Foil,Gothic,Foil,Ordinary,8.19,9.54,1.3499999999999996,16.483516483516482,https://www.tcgplayer.com/product/667767/sorcery-contested-realm-gothic-wild-fanatic-foil
Saint of Redemption Foil,Gothic,Foil,Unique,113.44,112.16,-1.2800000000000011,-1.1283497884344156,https://www.tcgplayer.com/product/667588/sorcery-contested-realm-gothic-saint-of-redemption-foil
Divine Lance Foil,Gothic,Foil,Elite,9.9,8.71,-1.1899999999999995,-12.020202020202014,https://www.tcgplayer.com/product/667147/sorcery-contested-realm-gothic-divine-lance-foil
Sinister Pond Foil,Gothic,Foil,Elite,18.33,17.15,-1.1799999999999997,-6.437534097108564,https://www.tcgplayer.com/product/667635/sorcery-contested-realm-gothic-sinister-pond-foil
Spellslinger Promo,Beta,Foil,Promo,61.49,62.67,1.1799999999999997,1.9190112213368022,https://www.tcgplayer.com/product/625139/sorcery-contested-realm-beta-spellslinger-promo
Shrine of the Dragonlord,Dragonlord,Standard,Unique,87.2,88.27,1.0699999999999932,1.2270642201834783,https://www.tcgplayer.com/product/647361/sorcery-contested-realm-dragonlord-shrine-of-the-dragonlord
Autumn Bloom Foil,Gothic,Foil,Ordinary,8.93,8.0,-0.9299999999999997,-10.414333706606941,https://www.tcgplayer.com/product/666974/sorcery-contested-realm-gothic-autumn-bloom-foil
Pnakotic Manuscript,Alpha,Standard,Unique,24.94,25.86,0.9199999999999982,3.6888532477947,https://www.tcgplayer.com/product/522292/sorcery-contested-realm-alpha-pnakotic-manuscript
