name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Mock Court Foil,Dust Reward Promos,Foil,Elite,100.0,150.0,50.0,50.0,https://www.tcgplayer.com/product/708060/sorcery-contested-realm-dust-reward-promos-mock-court-foil
Innsmouth Dock Foil,Gothic,Foil,Unique,167.73,192.5,24.77000000000001,14.767781553687481,https://www.tcgplayer.com/product/667355/sorcery-contested-realm-gothic-innsmouth-dock-foil
Morgana le Fay Foil,Arthurian Legends,Foil,Unique,362.5,373.76,11.259999999999991,3.1062068965517216,https://www.tcgplayer.com/product/585347/sorcery-contested-realm-arthurian-legends-morgana-le-fay-foil
Pied Piper of Hameln Foil,Gothic,Foil,Unique,165.91,177.07,11.159999999999997,6.72653848472063,https://www.tcgplayer.com/product/667530/sorcery-contested-realm-gothic-pied-piper-of-hameln-foil
Blink Foil Misprint,Beta,Foil,Ordinary,35.32,43.33,8.009999999999998,22.678369195922983,https://www.tcgplayer.com/product/522862/sorcery-contested-realm-beta-blink-foil-misprint
Hounds of Ondaros Foil,Alpha,Foil,Elite,52.69,47.22,-5.469999999999999,-10.38147656101727,https://www.tcgplayer.com/product/521920/sorcery-contested-realm-alpha-hounds-of-ondaros-foil
Onyx Core,Alpha,Standard,Unique,146.21,151.05,4.840000000000003,3.3103070925381326,https://www.tcgplayer.com/product/522176/sorcery-contested-realm-alpha-onyx-core
Cloud City,Dust Reward Promos,Foil,Unique,115.58,120.24,4.659999999999997,4.031839418584527,https://www.tcgplayer.com/product/550741/sorcery-contested-realm-dust-reward-promos-cloud-city
Oasis Foil,Alpha,Foil,Exceptional,100.82,96.72,-4.099999999999994,-4.06665344177742,https://www.tcgplayer.com/product/522164/sorcery-contested-realm-alpha-oasis-foil
Black Obelisk Foil,Alpha,Foil,Elite,42.25,39.0,-3.25,-7.6923076923076925,https://www.tcgplayer.com/product/521792/sorcery-contested-realm-alpha-black-obelisk-foil
Zephyranne Airship Foil,Alpha,Foil,Elite,28.2,25.0,-3.1999999999999993,-11.347517730496453,https://www.tcgplayer.com/product/522635/sorcery-contested-realm-alpha-zephyranne-airship-foil
Excalibur Foil,Arthurian Legends,Foil,Unique,66.49,69.43,2.940000000000012,4.421717551511524,https://www.tcgplayer.com/product/585221/sorcery-contested-realm-arthurian-legends-excalibur-foil
Abaddon Succubus Foil,Gothic,Foil,Elite,126.2,129.02,2.8200000000000074,2.234548335974649,https://www.tcgplayer.com/product/666918/sorcery-contested-realm-gothic-abaddon-succubus-foil
Mesmerism Foil,Arthurian Legends,Foil,Unique,87.81,90.45,2.6400000000000006,3.0064912880082,https://www.tcgplayer.com/product/585341/sorcery-contested-realm-arthurian-legends-mesmerism-foil
Pied Piper of Hameln,Gothic,Standard,Unique,55.82,53.91,-1.9100000000000037,-3.4217126477964954,https://www.tcgplayer.com/product/667529/sorcery-contested-realm-gothic-pied-piper-of-hameln
Day of Judgment Foil,Gothic,Foil,Unique,49.93,48.67,-1.259999999999998,-2.5235329461245706,https://www.tcgplayer.com/product/667111/sorcery-contested-realm-gothic-day-of-judgment-foil
Archangel Gabriel,Gothic,Standard,Unique,29.44,28.25,-1.1900000000000013,-4.042119565217395,https://www.tcgplayer.com/product/666955/sorcery-contested-realm-gothic-archangel-gabriel
Key to the City,Gothic,Standard,Unique,75.51,76.48,0.9699999999999989,1.2845980664812593,https://www.tcgplayer.com/product/667372/sorcery-contested-realm-gothic-key-to-the-city
Polar Bears Foil,Alpha,Foil,Ordinary,11.49,10.58,-0.9100000000000001,-7.9199303742384695,https://www.tcgplayer.com/product/522308/sorcery-contested-realm-alpha-polar-bears-foil
Ruler of Thul Foil,Beta,Foil,Unique,49.96,50.84,0.8800000000000026,1.7614091273018468,https://www.tcgplayer.com/product/523582/sorcery-contested-realm-beta-ruler-of-thul-foil
