name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Golden Dawn Foil,Gothic,Foil,Unique,59.99,40.0,-19.990000000000002,-33.32222037006168,https://www.tcgplayer.com/product/667271/sorcery-contested-realm-gothic-golden-dawn-foil
Char Omphalos Foil,Gothic,Foil,Unique,172.79,187.14,14.349999999999994,8.304878754557553,https://www.tcgplayer.com/product/667061/sorcery-contested-realm-gothic-char-omphalos-foil
Kiss of Judas Foil,Gothic,Foil,Unique,173.19,165.0,-8.189999999999998,-4.728910445175817,https://www.tcgplayer.com/product/667381/sorcery-contested-realm-gothic-kiss-of-judas-foil
Avatar of Air Preconstructed Deck,Alpha,Standard,Elite,340.19,346.66,6.470000000000027,1.9018783620917805,https://www.tcgplayer.com/product/521519/sorcery-contested-realm-alpha-avatar-of-air-preconstructed-deck
King Arthur,Dust Reward Promos,Foil,Unique,251.2,257.13,5.930000000000007,2.36066878980892,https://www.tcgplayer.com/product/668754/sorcery-contested-realm-dust-reward-promos-king-arthur
Mount Ussar Sanctuary Foil,Gothic,Foil,Unique,136.81,142.67,5.859999999999985,4.2833126233462355,https://www.tcgplayer.com/product/667459/sorcery-contested-realm-gothic-mount-ussar-sanctuary-foil
Imposter Foil,Gothic,Foil,,352.0,356.4,4.399999999999977,1.2499999999999936,https://www.tcgplayer.com/product/667351/sorcery-contested-realm-gothic-imposter-foil
Ruby Core,Alpha,Standard,Unique,112.26,116.47,4.209999999999994,3.7502226973098107,https://www.tcgplayer.com/product/522295/sorcery-contested-realm-alpha-ruby-core
Amethyst Core,Alpha,Standard,Unique,99.18,103.0,3.819999999999993,3.8515829804395976,https://www.tcgplayer.com/product/521565/sorcery-contested-realm-alpha-amethyst-core
Putrid Presence Foil,Gothic,Foil,Unique,48.08,51.83,3.75,7.799500831946755,https://www.tcgplayer.com/product/667550/sorcery-contested-realm-gothic-putrid-presence-foil
Atlantean Fate Foil,Beta,Foil,Unique,81.58,84.92,3.3400000000000034,4.094140720764897,https://www.tcgplayer.com/product/523238/sorcery-contested-realm-beta-atlantean-fate-foil
Returned King,Gothic,Standard,Unique,60.8,63.94,3.1400000000000006,5.164473684210527,https://www.tcgplayer.com/product/667571/sorcery-contested-realm-gothic-returned-king
Key to the City,Gothic,Standard,Unique,59.25,62.23,2.979999999999997,5.0295358649788975,https://www.tcgplayer.com/product/667372/sorcery-contested-realm-gothic-key-to-the-city
Armageddon Foil,Gothic,Foil,Unique,47.91,45.16,-2.75,-5.7399290336046755,https://www.tcgplayer.com/product/666966/sorcery-contested-realm-gothic-armageddon-foil
Deliverance Foil,Gothic,Foil,Unique,64.72,67.19,2.469999999999999,3.8164400494437563,https://www.tcgplayer.com/product/667121/sorcery-contested-realm-gothic-deliverance-foil
Pied Piper of Hameln Foil,Gothic,Foil,Unique,131.98,134.44,2.460000000000008,1.8639187755720625,https://www.tcgplayer.com/product/667530/sorcery-contested-realm-gothic-pied-piper-of-hameln-foil
Amulet of Niniane Foil,Arthurian Legends,Foil,Unique,105.08,102.62,-2.4599999999999937,-2.3410734678340255,https://www.tcgplayer.com/product/585132/sorcery-contested-realm-arthurian-legends-amulet-of-niniane-foil
Powerwish Foil,Gothic,Foil,Unique,51.05,48.68,-2.3699999999999974,-4.642507345739466,https://www.tcgplayer.com/product/667544/sorcery-contested-realm-gothic-powerwish-foil
Sow the Earth Foil,Gothic,Foil,Unique,58.39,56.02,-2.3699999999999974,-4.058914197636578,https://www.tcgplayer.com/product/667655/sorcery-contested-realm-gothic-sow-the-earth-foil
Lilith Foil,Gothic,Foil,Unique,186.58,184.37,-2.210000000000008,-1.1844785078786622,https://www.tcgplayer.com/product/667401/sorcery-contested-realm-gothic-lilith-foil
