name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Moonsong Talagelum Foil,Dragonlord,Foil,Unique,177.58,168.27,-9.310000000000002,-5.242707512107221,https://www.tcgplayer.com/product/647351/sorcery-contested-realm-dragonlord-moonsong-talagelum-foil
River Rapids Foil,Gothic,Foil,Elite,77.82,87.1,9.280000000000001,11.92495502441532,https://www.tcgplayer.com/product/667580/sorcery-contested-realm-gothic-river-rapids-foil
Cradle of Etherrum Foil,Dragonlord,Foil,Unique,130.32,122.58,-7.739999999999995,-5.939226519337013,https://www.tcgplayer.com/product/647360/sorcery-contested-realm-dragonlord-cradle-of-etherrum-foil
Pied Piper of Hameln Foil,Gothic,Foil,Unique,150.42,157.51,7.090000000000003,4.713468953596599,https://www.tcgplayer.com/product/667530/sorcery-contested-realm-gothic-pied-piper-of-hameln-foil
Abaddon Succubus Foil,Gothic,Foil,Elite,120.45,126.2,5.75,4.77376504773765,https://www.tcgplayer.com/product/666918/sorcery-contested-realm-gothic-abaddon-succubus-foil
Talamh Dreig Foil,Dragonlord,Foil,Unique,124.96,129.96,5.000000000000014,4.001280409731126,https://www.tcgplayer.com/product/647354/sorcery-contested-realm-dragonlord-talamh-dreig-foil
Ring of Morrigan,Arthurian Legends,Standard,Unique,207.24,202.31,-4.930000000000007,-2.3788843852538153,https://www.tcgplayer.com/product/585400/sorcery-contested-realm-arthurian-legends-ring-of-morrigan
The Green Knight Foil,Arthurian Legends,Foil,Unique,130.06,134.5,4.439999999999998,3.4138090112255868,https://www.tcgplayer.com/product/585503/sorcery-contested-realm-arthurian-legends-the-green-knight-foil
The Flood Foil,Gothic,Foil,Unique,82.26,85.89,3.6299999999999955,4.412837345003641,https://www.tcgplayer.com/product/667697/sorcery-contested-realm-gothic-the-flood-foil
Mephistopheles Foil,Gothic,Foil,Unique,128.8,132.24,3.4399999999999977,2.6708074534161472,https://www.tcgplayer.com/product/667439/sorcery-contested-realm-gothic-mephistopheles-foil
Lord of Lies Foil,Gothic,Foil,Elite,90.87,94.23,3.3599999999999994,3.6975899636843836,https://www.tcgplayer.com/product/667411/sorcery-contested-realm-gothic-lord-of-lies-foil
City of Souls Foil,Gothic,Foil,Unique,118.43,121.64,3.2099999999999937,2.7104618762137918,https://www.tcgplayer.com/product/667071/sorcery-contested-realm-gothic-city-of-souls-foil
Key to the City,Gothic,Standard,Unique,69.65,72.81,3.1599999999999966,4.536970567121315,https://www.tcgplayer.com/product/667372/sorcery-contested-realm-gothic-key-to-the-city
The Manor at Daperyll Hill Foil,Gothic,Foil,Unique,96.57,99.33,2.760000000000005,2.8580304442373463,https://www.tcgplayer.com/product/667705/sorcery-contested-realm-gothic-the-manor-at-daperyll-hill-foil
Gothic Booster Box,Gothic,Standard,,205.25,208.0,2.75,1.3398294762484775,https://www.tcgplayer.com/product/656591/sorcery-contested-realm-gothic-gothic-booster-box
Caelestis Foil,Dragonlord,Foil,Unique,146.55,143.86,-2.6899999999999977,-1.8355510064824276,https://www.tcgplayer.com/product/647345/sorcery-contested-realm-dragonlord-caelestis-foil
Trade Encampment Foil,Gothic,Foil,Elite,10.14,12.58,2.4399999999999995,24.06311637080867,https://www.tcgplayer.com/product/667731/sorcery-contested-realm-gothic-trade-encampment-foil
Draco Corvus Foil,Dragonlord,Foil,Unique,122.69,120.29,-2.3999999999999915,-1.95614964544787,https://www.tcgplayer.com/product/647349/sorcery-contested-realm-dragonlord-draco-corvus-foil
Disintegrate Foil,Alpha,Foil,Elite,41.32,43.55,2.229999999999997,5.396902226524677,https://www.tcgplayer.com/product/521686/sorcery-contested-realm-alpha-disintegrate-foil
Bury Foil,Alpha,Foil,Ordinary,14.96,17.18,2.219999999999999,14.839572192513362,https://www.tcgplayer.com/product/521802/sorcery-contested-realm-alpha-bury-foil
