name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Ruler of Thul Foil,Alpha,Foil,Unique,1725.5,2600.0,874.5,50.68096203998841,https://www.tcgplayer.com/product/522302/sorcery-contested-realm-alpha-ruler-of-thul-foil
Mix Terra Foil,Alpha,Foil,Elite,382.25,575.0,192.75,50.42511445389143,https://www.tcgplayer.com/product/522064/sorcery-contested-realm-alpha-mix-terra-foil
Vile Imp Foil,Alpha,Foil,Ordinary,287.2,308.5,21.30000000000001,7.416434540389977,https://www.tcgplayer.com/product/522451/sorcery-contested-realm-alpha-vile-imp-foil
Ring of Morrigan Foil,Arthurian Legends,Foil,Unique,608.11,619.62,11.509999999999991,1.8927496670010344,https://www.tcgplayer.com/product/585401/sorcery-contested-realm-arthurian-legends-ring-of-morrigan-foil
Innsmouth Dock Foil,Gothic,Foil,Unique,141.21,152.26,11.049999999999983,7.825224842433243,https://www.tcgplayer.com/product/667355/sorcery-contested-realm-gothic-innsmouth-dock-foil
Mix Aer Foil,Alpha,Foil,Elite,164.26,174.98,10.719999999999999,6.526238889565322,https://www.tcgplayer.com/product/522107/sorcery-contested-realm-alpha-mix-aer-foil
Morgana le Fay Foil,Arthurian Legends,Foil,Unique,353.85,362.5,8.649999999999977,2.4445386463190553,https://www.tcgplayer.com/product/585347/sorcery-contested-realm-arthurian-legends-morgana-le-fay-foil
Fenvale Muse Foil,Alpha,Foil,Ordinary,34.49,26.92,-7.57,-21.948390837924038,https://www.tcgplayer.com/product/522117/sorcery-contested-realm-alpha-fenvale-muse-foil
Char Omphalos Foil,Gothic,Foil,Unique,225.44,218.75,-6.689999999999998,-2.967530163236337,https://www.tcgplayer.com/product/667061/sorcery-contested-realm-gothic-char-omphalos-foil
Wuthering Heights Foil,Gothic,Foil,Elite,138.64,145.28,6.640000000000015,4.789382573571852,https://www.tcgplayer.com/product/667777/sorcery-contested-realm-gothic-wuthering-heights-foil
City of Souls Foil,Gothic,Foil,Unique,129.99,135.56,5.569999999999993,4.2849449957689,https://www.tcgplayer.com/product/667071/sorcery-contested-realm-gothic-city-of-souls-foil
Ignis Rex Foil,Dragonlord,Foil,Unique,227.42,232.93,5.510000000000019,2.4228300061560195,https://www.tcgplayer.com/product/647356/sorcery-contested-realm-dragonlord-ignis-rex-foil
Courtesan Thais,Alpha,Standard,Unique,362.74,367.84,5.099999999999966,1.4059657054639594,https://www.tcgplayer.com/product/522109/sorcery-contested-realm-alpha-courtesan-thais
Black Obelisk Foil,Alpha,Foil,Elite,39.0,42.25,3.25,8.333333333333332,https://www.tcgplayer.com/product/521792/sorcery-contested-realm-alpha-black-obelisk-foil
City of Glass Foil,Gothic,Foil,Unique,106.65,108.64,1.9899999999999949,1.8659165494608485,https://www.tcgplayer.com/product/667067/sorcery-contested-realm-gothic-city-of-glass-foil
Polar Bears Foil,Alpha,Foil,Ordinary,9.45,11.06,1.6100000000000012,17.037037037037052,https://www.tcgplayer.com/product/522308/sorcery-contested-realm-alpha-polar-bears-foil
Swiven Scout Foil,Alpha,Foil,Exceptional,13.85,15.34,1.4900000000000002,10.758122743682312,https://www.tcgplayer.com/product/522515/sorcery-contested-realm-alpha-swiven-scout-foil
Questing Beast Foil,Arthurian Legends,Foil,Unique,84.75,83.41,-1.3400000000000034,-1.5811209439528062,https://www.tcgplayer.com/product/585383/sorcery-contested-realm-arthurian-legends-questing-beast-foil
Lord of Lies Foil,Gothic,Foil,Elite,94.23,93.11,-1.1200000000000045,-1.1885811312745458,https://www.tcgplayer.com/product/667411/sorcery-contested-realm-gothic-lord-of-lies-foil
Talamh Dreig,Dragonlord,Standard,Unique,40.27,39.19,-1.0800000000000054,-2.681897193940912,https://www.tcgplayer.com/product/645185/sorcery-contested-realm-dragonlord-talamh-dreig
