name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Alpha Booster Box,Alpha,Standard,,1038.35,1048.03,9.680000000000064,0.93224827851881,https://www.tcgplayer.com/product/521581/sorcery-contested-realm-alpha-alpha-booster-box
Ghost Ship Foil,Alpha,Foil,Elite,94.32,101.48,7.160000000000011,7.591178965224779,https://www.tcgplayer.com/product/522006/sorcery-contested-realm-alpha-ghost-ship-foil
Selfsame Simulacrum Foil,Alpha,Foil,Elite,81.66,74.5,-7.159999999999997,-8.768062698995832,https://www.tcgplayer.com/product/522215/sorcery-contested-realm-alpha-selfsame-simulacrum-foil
Gothic Booster Case,Gothic,Standard,,885.46,891.06,5.599999999999909,0.6324396358954565,https://www.tcgplayer.com/product/656592/sorcery-contested-realm-gothic-gothic-booster-case
Archangel Michael,Gothic,Standard,Unique,47.81,51.89,4.079999999999998,8.533779544028441,https://www.tcgplayer.com/product/666957/sorcery-contested-realm-gothic-archangel-michael
Updraft Ridge Foil,Alpha,Foil,Exceptional,40.75,37.46,-3.289999999999999,-8.073619631901838,https://www.tcgplayer.com/product/522388/sorcery-contested-realm-alpha-updraft-ridge-foil
White Hart Foil,Arthurian Legends,Foil,Unique,77.61,74.57,-3.0400000000000063,-3.917021002448146,https://www.tcgplayer.com/product/585559/sorcery-contested-realm-arthurian-legends-white-hart-foil
Dozmary Pool Foil,Arthurian Legends,Foil,Unique,26.98,23.97,-3.0100000000000016,-11.156412157153452,https://www.tcgplayer.com/product/585215/sorcery-contested-realm-arthurian-legends-dozmary-pool-foil
Grim Guisarme Foil,Arthurian Legends,Foil,Elite,30.15,27.89,-2.259999999999998,-7.4958540630182355,https://www.tcgplayer.com/product/585266/sorcery-contested-realm-arthurian-legends-grim-guisarme-foil
Grey Wolves Foil,Beta,Foil,Ordinary,29.04,26.92,-2.1199999999999974,-7.300275482093656,https://www.tcgplayer.com/product/523435/sorcery-contested-realm-beta-grey-wolves-foil
Lone Tower Foil,Alpha,Foil,Ordinary,25.99,23.89,-2.099999999999998,-8.080030781069635,https://www.tcgplayer.com/product/522015/sorcery-contested-realm-alpha-lone-tower-foil
Rustic Village Foil,Alpha,Foil,Ordinary,9.0,10.9,1.9000000000000004,21.111111111111114,https://www.tcgplayer.com/product/522306/sorcery-contested-realm-alpha-rustic-village-foil
Atlantean Fate Foil,Beta,Foil,Unique,76.11,74.33,-1.7800000000000011,-2.3387202732886627,https://www.tcgplayer.com/product/523238/sorcery-contested-realm-beta-atlantean-fate-foil
The Lady of the Lake Foil,Arthurian Legends,Foil,Unique,83.91,82.14,-1.769999999999996,-2.1094029317125442,https://www.tcgplayer.com/product/585505/sorcery-contested-realm-arthurian-legends-the-lady-of-the-lake-foil
Plague of Frogs Foil,Beta,Foil,Unique,41.85,43.44,1.5899999999999963,3.799283154121855,https://www.tcgplayer.com/product/523139/sorcery-contested-realm-beta-plague-of-frogs-foil
Questing Beast Foil,Arthurian Legends,Foil,Unique,74.12,72.68,-1.4399999999999977,-1.9427954668105742,https://www.tcgplayer.com/product/585383/sorcery-contested-realm-arthurian-legends-questing-beast-foil
Nelly Longarms Foil,Arthurian Legends,Foil,Unique,49.38,50.81,1.4299999999999997,2.8959092750101245,https://www.tcgplayer.com/product/585351/sorcery-contested-realm-arthurian-legends-nelly-longarms-foil
Arthurian Legends Booster Box,Arthurian Legends,Standard,,131.04,129.61,-1.4299999999999784,-1.091269841269825,https://www.tcgplayer.com/product/563830/sorcery-contested-realm-arthurian-legends-arthurian-legends-booster-box
Key to the City,Gothic,Standard,Unique,32.72,34.11,1.3900000000000006,4.248166259168706,https://www.tcgplayer.com/product/667372/sorcery-contested-realm-gothic-key-to-the-city
Maiden Mother Crone,Gothic,Standard,Unique,58.03,56.67,-1.3599999999999994,-2.3436153713596406,https://www.tcgplayer.com/product/667418/sorcery-contested-realm-gothic-maiden-mother-crone
