name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Dragonlord Box,Dragonlord,Standard,,366.66,376.06,9.399999999999977,2.563682976054104,https://www.tcgplayer.com/product/641955/sorcery-contested-realm-dragonlord-dragonlord-box
Avatar of Earth Preconstructed Deck,Alpha,Standard,Elite,198.93,204.02,5.090000000000003,2.5586889860755058,https://www.tcgplayer.com/product/521526/sorcery-contested-realm-alpha-avatar-of-earth-preconstructed-deck
Tvinnax Berserker Foil,Alpha,Foil,Exceptional,23.09,20.41,-2.6799999999999997,-11.606756171502813,https://www.tcgplayer.com/product/522364/sorcery-contested-realm-alpha-tvinnax-berserker-foil
Ring of Morrigan,Arthurian Legends,Standard,Unique,185.3,187.9,2.5999999999999943,1.4031300593631917,https://www.tcgplayer.com/product/585400/sorcery-contested-realm-arthurian-legends-ring-of-morrigan
Avatar of Air Preconstructed Deck,Alpha,Standard,Elite,301.9,304.18,2.2800000000000296,0.7552169592580423,https://www.tcgplayer.com/product/521519/sorcery-contested-realm-alpha-avatar-of-air-preconstructed-deck
Aquamarine Core Foil,Beta,Foil,Unique,230.6,228.34,-2.259999999999991,-0.9800520381613144,https://www.tcgplayer.com/product/522892/sorcery-contested-realm-beta-aquamarine-core-foil
Archangel Michael,Gothic,Standard,Unique,92.57,94.49,1.9200000000000017,2.074106081883982,https://www.tcgplayer.com/product/666957/sorcery-contested-realm-gothic-archangel-michael
Witch,Arthurian Legends,Standard,Unique,27.57,29.41,1.8399999999999999,6.673920928545519,https://www.tcgplayer.com/product/585562/sorcery-contested-realm-arthurian-legends-witch
Sorcery Contested Realm Pledge Pack,Alpha,Standard,,162.94,161.18,-1.759999999999991,-1.080152203265,https://www.tcgplayer.com/product/522617/sorcery-contested-realm-alpha-sorcery-contested-realm-pledge-pack
Beta Booster Box,Beta,Standard,,163.86,162.33,-1.5300000000000011,-0.9337239106554382,https://www.tcgplayer.com/product/522759/sorcery-contested-realm-beta-beta-booster-box
Eriks Curiosa,Alpha,Standard,Unique,258.11,259.43,1.3199999999999932,0.5114098640114653,https://www.tcgplayer.com/product/521847/sorcery-contested-realm-alpha-eriks-curiosa
Plague of Frogs Foil,Beta,Foil,Unique,47.79,49.08,1.2899999999999991,2.6993094789704943,https://www.tcgplayer.com/product/523139/sorcery-contested-realm-beta-plague-of-frogs-foil
Sirocco Scorpions Foil,Alpha,Foil,Ordinary,6.23,7.49,1.2599999999999998,20.22471910112359,https://www.tcgplayer.com/product/522423/sorcery-contested-realm-alpha-sirocco-scorpions-foil
Dragonlord,Dragonlord,Standard,Unique,21.24,22.3,1.0600000000000023,4.990583804143137,https://www.tcgplayer.com/product/647365/sorcery-contested-realm-dragonlord-dragonlord
Torrid Omphalos,Gothic,Standard,Unique,62.09,63.13,1.0399999999999991,1.6749879207601854,https://www.tcgplayer.com/product/667726/sorcery-contested-realm-gothic-torrid-omphalos
Avatar of Fire Preconstructed Deck,Alpha,Standard,Elite,126.17,127.2,1.0300000000000011,0.8163588808750109,https://www.tcgplayer.com/product/521527/sorcery-contested-realm-alpha-avatar-of-fire-preconstructed-deck
Avatar of Water Preconstructed Deck,Alpha,Standard,Elite,138.62,137.67,-0.950000000000017,-0.6853267926706226,https://www.tcgplayer.com/product/521532/sorcery-contested-realm-alpha-avatar-of-water-preconstructed-deck
Maelstrom Foil,Beta,Foil,Unique,19.01,19.89,0.879999999999999,4.629142556549179,https://www.tcgplayer.com/product/523491/sorcery-contested-realm-beta-maelstrom-foil
Pied Piper of Hameln,Gothic,Standard,Unique,29.18,30.05,0.870000000000001,2.981494174091847,https://www.tcgplayer.com/product/667529/sorcery-contested-realm-gothic-pied-piper-of-hameln
Char Omphalos,Gothic,Standard,Unique,52.79,53.65,0.8599999999999994,1.629096419776472,https://www.tcgplayer.com/product/667060/sorcery-contested-realm-gothic-char-omphalos
