name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Amazon Warriors Alpha Investments Promo Foil,Beta,Foil,Promo,158.5,169.0,10.5,6.624605678233439,https://www.tcgplayer.com/product/552235/sorcery-contested-realm-beta-amazon-warriors-alpha-investments-promo-foil
Wuthering Heights Foil,Gothic,Foil,Elite,67.23,77.31,10.079999999999998,14.993306559571618,https://www.tcgplayer.com/product/667777/sorcery-contested-realm-gothic-wuthering-heights-foil
Maiden Mother Crone Foil,Gothic,Foil,Unique,134.22,142.48,8.259999999999991,6.154075398599308,https://www.tcgplayer.com/product/667419/sorcery-contested-realm-gothic-maiden-mother-crone-foil
Kor Crematory Foil,Gothic,Foil,Unique,102.67,97.0,-5.670000000000002,-5.52254796922178,https://www.tcgplayer.com/product/667383/sorcery-contested-realm-gothic-kor-crematory-foil
Sturmgeist Foil,Gothic,Foil,Elite,38.1,42.76,4.659999999999997,12.230971128608914,https://www.tcgplayer.com/product/667673/sorcery-contested-realm-gothic-sturmgeist-foil
Riddle Sphinx Foil,Alpha,Foil,Elite,49.85,53.35,3.5,7.021063189568706,https://www.tcgplayer.com/product/522258/sorcery-contested-realm-alpha-riddle-sphinx-foil
Char Omphalos Foil,Gothic,Foil,Unique,165.55,168.99,3.4399999999999977,2.0779220779220764,https://www.tcgplayer.com/product/667061/sorcery-contested-realm-gothic-char-omphalos-foil
Pied Piper of Hameln,Gothic,Standard,Unique,36.27,38.53,2.259999999999998,6.231044940722354,https://www.tcgplayer.com/product/667529/sorcery-contested-realm-gothic-pied-piper-of-hameln
Courtesan Thais,Alpha,Standard,Unique,322.36,324.61,2.25,0.6979774165529221,https://www.tcgplayer.com/product/522109/sorcery-contested-realm-alpha-courtesan-thais
Cloud City,Dust Reward Promos,Foil,Unique,123.14,121.23,-1.9099999999999966,-1.5510800714633721,https://www.tcgplayer.com/product/550741/sorcery-contested-realm-dust-reward-promos-cloud-city
East West Dragon Foil,Alpha,Foil,Elite,34.16,35.84,1.6800000000000068,4.9180327868852665,https://www.tcgplayer.com/product/521828/sorcery-contested-realm-alpha-east-west-dragon-foil
Prophets of Doom Preconstructed Decks,Gothic,Standard,,37.32,38.93,1.6099999999999994,4.314040728831724,https://www.tcgplayer.com/product/656589/sorcery-contested-realm-gothic-prophets-of-doom-preconstructed-decks
Death Dealer Foil,Beta,Foil,Unique,59.87,61.04,1.1700000000000017,1.9542341740437643,https://www.tcgplayer.com/product/523070/sorcery-contested-realm-beta-death-dealer-foil
Archangel Gabriel,Gothic,Standard,Unique,26.09,27.13,1.0399999999999991,3.986201609812185,https://www.tcgplayer.com/product/666955/sorcery-contested-realm-gothic-archangel-gabriel
Camelot Foil,Dust Reward Promos,Foil,Unique,105.0,104.0,-1.0,-0.9523809523809524,https://www.tcgplayer.com/product/678661/sorcery-contested-realm-dust-reward-promos-camelot-foil
The Inquisition Foil,Gothic,Foil,Unique,115.19,114.3,-0.8900000000000006,-0.7726365135862493,https://www.tcgplayer.com/product/667701/sorcery-contested-realm-gothic-the-inquisition-foil
Returned King,Gothic,Standard,Unique,37.49,38.3,0.8099999999999952,2.1605761536409576,https://www.tcgplayer.com/product/667571/sorcery-contested-realm-gothic-returned-king
Albespine Pikemen Foil,Alpha,Foil,Exceptional,15.65,14.95,-0.7000000000000011,-4.47284345047924,https://www.tcgplayer.com/product/521522/sorcery-contested-realm-alpha-albespine-pikemen-foil
Arthurian Legends Booster Box,Arthurian Legends,Standard,,135.64,135.12,-0.5199999999999818,-0.3833677381303317,https://www.tcgplayer.com/product/563830/sorcery-contested-realm-arthurian-legends-arthurian-legends-booster-box
Waypoint Portal,Dust Reward Promos,Standard,Exceptional,49.36,48.87,-0.490000000000002,-0.99270664505673,https://www.tcgplayer.com/product/550754/sorcery-contested-realm-dust-reward-promos-waypoint-portal
