name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Saintweald Foil,Gothic,Foil,Unique,0.19,29.96,29.77,15668.421052631578,https://www.tcgplayer.com/product/667590/sorcery-contested-realm-gothic-saintweald-foil
Death Dealer,Alpha,Standard,Unique,255.54,271.59,16.049999999999983,6.280817093214363,https://www.tcgplayer.com/product/521562/sorcery-contested-realm-alpha-death-dealer
Vesuvius Foil,Alpha,Foil,Unique,110.62,121.24,10.61999999999999,9.600433917917185,https://www.tcgplayer.com/product/522429/sorcery-contested-realm-alpha-vesuvius-foil
Craterize Foil,Alpha,Foil,Elite,52.18,60.89,8.71,16.69221924108854,https://www.tcgplayer.com/product/522134/sorcery-contested-realm-alpha-craterize-foil
Vatn Draconis Foil,Dragonlord,Foil,Unique,128.14,134.11,5.970000000000027,4.658966755111618,https://www.tcgplayer.com/product/647358/sorcery-contested-realm-dragonlord-vatn-draconis-foil
Gnome Hollows Foil,Alpha,Foil,Exceptional,30.99,25.99,-5.0,-16.134236850596967,https://www.tcgplayer.com/product/522067/sorcery-contested-realm-alpha-gnome-hollows-foil
Dragonlord Box,Dragonlord,Standard,,224.01,227.33,3.3200000000000216,1.4820766930047862,https://www.tcgplayer.com/product/641955/sorcery-contested-realm-dragonlord-dragonlord-box
Char Omphalos,Gothic,Standard,Unique,63.08,60.3,-2.780000000000001,-4.4071020925808515,https://www.tcgplayer.com/product/667060/sorcery-contested-realm-gothic-char-omphalos
Xeraphine Konrul Foil,Dragonlord,Foil,Unique,102.04,99.53,-2.510000000000005,-2.4598196785574333,https://www.tcgplayer.com/product/647347/sorcery-contested-realm-dragonlord-xeraphine-konrul-foil
The Four Elementals Preconstructed Deck Water,Alpha,Standard,,146.51,144.01,-2.5,-1.7063681659954952,https://www.tcgplayer.com/product/521509/sorcery-contested-realm-alpha-the-four-elementals-preconstructed-deck-water
Gothic Booster Box,Gothic,Standard,,153.09,155.11,2.0200000000000102,1.3194852701025608,https://www.tcgplayer.com/product/656591/sorcery-contested-realm-gothic-gothic-booster-box
Philosophers Stone,Alpha,Standard,Unique,256.23,254.25,-1.9800000000000182,-0.7727432384966701,https://www.tcgplayer.com/product/522589/sorcery-contested-realm-alpha-philosophers-stone
Beta Booster Box,Beta,Standard,,129.42,131.3,1.8800000000000239,1.4526348323288705,https://www.tcgplayer.com/product/522759/sorcery-contested-realm-beta-beta-booster-box
Queen Guinevere Foil,Arthurian Legends,Foil,Unique,67.7,65.89,-1.8100000000000023,-2.6735598227474187,https://www.tcgplayer.com/product/585381/sorcery-contested-realm-arthurian-legends-queen-guinevere-foil
Merlin Foil,Arthurian Legends,Foil,Unique,104.59,102.95,-1.6400000000000006,-1.5680275360933174,https://www.tcgplayer.com/product/585335/sorcery-contested-realm-arthurian-legends-merlin-foil
Merlins Tower Foil,Arthurian Legends,Foil,Unique,65.6,63.97,-1.6299999999999955,-2.4847560975609686,https://www.tcgplayer.com/product/585339/sorcery-contested-realm-arthurian-legends-merlins-tower-foil
Sphere of Animosity Foil,Gothic,Foil,Elite,30.28,31.81,1.5299999999999976,5.052840158520468,https://www.tcgplayer.com/product/667657/sorcery-contested-realm-gothic-sphere-of-animosity-foil
Mix Terra Foil,Beta,Foil,Elite,27.76,26.27,-1.490000000000002,-5.367435158501448,https://www.tcgplayer.com/product/523687/sorcery-contested-realm-beta-mix-terra-foil
Vatn Draconis,Dragonlord,Standard,Unique,25.11,26.38,1.2699999999999996,5.05774591796097,https://www.tcgplayer.com/product/647357/sorcery-contested-realm-dragonlord-vatn-draconis
Hemogoblin Foil,Gothic,Foil,Elite,13.89,12.71,-1.1799999999999997,-8.495320374370047,https://www.tcgplayer.com/product/667317/sorcery-contested-realm-gothic-hemogoblin-foil
