name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Arthurian Legends Booster Case,Arthurian Legends,Standard,,720.84,741.97,21.129999999999995,2.931302369457854,https://www.tcgplayer.com/product/563831/sorcery-contested-realm-arthurian-legends-arthurian-legends-booster-case
Torrid Omphalos Foil,Gothic,Foil,Unique,135.0,146.66,11.659999999999997,8.637037037037034,https://www.tcgplayer.com/product/667727/sorcery-contested-realm-gothic-torrid-omphalos-foil
Witch Foil,Arthurian Legends,Foil,Unique,279.16,269.3,-9.860000000000014,-3.5320246453646704,https://www.tcgplayer.com/product/585563/sorcery-contested-realm-arthurian-legends-witch-foil
Satanic Panic Foil,Gothic,Foil,Unique,72.24,63.08,-9.159999999999997,-12.679955703211512,https://www.tcgplayer.com/product/667594/sorcery-contested-realm-gothic-satanic-panic-foil
Shrine of the Dragonlord Foil,Dragonlord,Foil,Unique,258.85,254.0,-4.850000000000023,-1.8736720108170841,https://www.tcgplayer.com/product/647362/sorcery-contested-realm-dragonlord-shrine-of-the-dragonlord-foil
Draco Corvus Foil,Dragonlord,Foil,Unique,131.38,128.46,-2.9199999999999875,-2.2225605114933686,https://www.tcgplayer.com/product/647349/sorcery-contested-realm-dragonlord-draco-corvus-foil
Kairos the Archivist Foil,Dragonlord,Foil,Unique,133.15,130.54,-2.6100000000000136,-1.9601952684941897,https://www.tcgplayer.com/product/647344/sorcery-contested-realm-dragonlord-kairos-the-archivist-foil
Hillock Basilisk Foil,Alpha,Foil,Exceptional,13.95,11.5,-2.4499999999999993,-17.562724014336915,https://www.tcgplayer.com/product/521902/sorcery-contested-realm-alpha-hillock-basilisk-foil
Unlikely Alliance Foil,Alpha,Foil,Elite,28.0,26.0,-2.0,-7.142857142857142,https://www.tcgplayer.com/product/522384/sorcery-contested-realm-alpha-unlikely-alliance-foil
Autumn River Foil,Alpha,Foil,Ordinary,13.99,12.0,-1.9900000000000002,-14.22444603288063,https://www.tcgplayer.com/product/521782/sorcery-contested-realm-alpha-autumn-river-foil
Fields of Camlann Foil,Arthurian Legends,Foil,Unique,97.64,99.62,1.980000000000004,2.027857435477267,https://www.tcgplayer.com/product/585231/sorcery-contested-realm-arthurian-legends-fields-of-camlann-foil
Mismanaged Mortuary Foil,Gothic,Foil,Elite,20.36,22.23,1.870000000000001,9.184675834970536,https://www.tcgplayer.com/product/667445/sorcery-contested-realm-gothic-mismanaged-mortuary-foil
Innsmouth Dock,Gothic,Standard,Unique,39.21,40.61,1.3999999999999986,3.570517725070131,https://www.tcgplayer.com/product/667354/sorcery-contested-realm-gothic-innsmouth-dock
Ring of Morrigan,Arthurian Legends,Standard,Unique,161.08,159.84,-1.240000000000009,-0.7698038241867451,https://www.tcgplayer.com/product/585400/sorcery-contested-realm-arthurian-legends-ring-of-morrigan
Tringh Constrictor Foil,Alpha,Foil,Exceptional,15.13,14.08,-1.0500000000000007,-6.939854593522806,https://www.tcgplayer.com/product/522358/sorcery-contested-realm-alpha-tringh-constrictor-foil
Arthurian Legends Booster Box,Arthurian Legends,Standard,,124.75,125.78,1.0300000000000011,0.8256513026052114,https://www.tcgplayer.com/product/563830/sorcery-contested-realm-arthurian-legends-arthurian-legends-booster-box
Temple of Moloch,Gothic,Standard,Unique,21.12,20.17,-0.9499999999999993,-4.498106060606057,https://www.tcgplayer.com/product/667684/sorcery-contested-realm-gothic-temple-of-moloch
Aquamarine Core,Beta,Standard,Unique,60.09,60.89,0.7999999999999972,1.3313363288400684,https://www.tcgplayer.com/product/522890/sorcery-contested-realm-beta-aquamarine-core
Pnakotic Manuscript,Alpha,Standard,Unique,12.43,13.18,0.75,6.033789219629928,https://www.tcgplayer.com/product/522292/sorcery-contested-realm-alpha-pnakotic-manuscript
Orb of Baal Berith Foil,Beta,Foil,Unique,23.87,23.16,-0.7100000000000009,-2.9744449099287844,https://www.tcgplayer.com/product/523521/sorcery-contested-realm-beta-orb-of-baal-berith-foil
