name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Ether Core Foil,Gothic,Foil,Unique,269.25,254.09,-15.159999999999997,-5.63045496750232,https://www.tcgplayer.com/product/667191/sorcery-contested-realm-gothic-ether-core-foil
Pirate Ship Foil,Alpha,Foil,Ordinary,44.79,53.05,8.259999999999998,18.441616432239336,https://www.tcgplayer.com/product/522601/sorcery-contested-realm-alpha-pirate-ship-foil
Fenvale Muse Foil,Alpha,Foil,Ordinary,34.49,30.75,-3.740000000000002,-10.843722818208182,https://www.tcgplayer.com/product/522117/sorcery-contested-realm-alpha-fenvale-muse-foil
Altar of Malachai Foil,Gothic,Foil,Unique,109.8,106.22,-3.5799999999999983,-3.2604735883424394,https://www.tcgplayer.com/product/666943/sorcery-contested-realm-gothic-altar-of-malachai-foil
Whirling Blades Foil,Alpha,Foil,Exceptional,52.45,55.34,2.8900000000000006,5.510009532888466,https://www.tcgplayer.com/product/522508/sorcery-contested-realm-alpha-whirling-blades-foil
Amulet of Niniane Foil,Arthurian Legends,Foil,Unique,102.62,99.86,-2.760000000000005,-2.689534203858902,https://www.tcgplayer.com/product/585132/sorcery-contested-realm-arthurian-legends-amulet-of-niniane-foil
Pollimorph Foil,Alpha,Foil,Elite,56.61,58.92,2.3100000000000023,4.0805511393746725,https://www.tcgplayer.com/product/522325/sorcery-contested-realm-alpha-pollimorph-foil
Armageddon Foil,Gothic,Foil,Unique,45.16,43.2,-1.9599999999999937,-4.340124003542945,https://www.tcgplayer.com/product/666966/sorcery-contested-realm-gothic-armageddon-foil
Old Mortimers Den Foil,Gothic,Foil,Unique,57.19,58.67,1.480000000000004,2.58786501136563,https://www.tcgplayer.com/product/667493/sorcery-contested-realm-gothic-old-mortimers-den-foil
Sunken Treasure Foil,Alpha,Foil,Exceptional,21.91,20.5,-1.4100000000000001,-6.4354176175262445,https://www.tcgplayer.com/product/522475/sorcery-contested-realm-alpha-sunken-treasure-foil
Ultimate Horror Foil,Beta,Foil,Unique,25.18,26.49,1.3099999999999987,5.202541699761711,https://www.tcgplayer.com/product/523085/sorcery-contested-realm-beta-ultimate-horror-foil
Thunderstorm Foil,Alpha,Foil,Exceptional,29.97,28.88,-1.0899999999999999,-3.63697030363697,https://www.tcgplayer.com/product/522560/sorcery-contested-realm-alpha-thunderstorm-foil
Landmass Foil,Gothic,Foil,Ordinary,20.64,21.7,1.0599999999999987,5.135658914728676,https://www.tcgplayer.com/product/667389/sorcery-contested-realm-gothic-landmass-foil
Atlantean Fate,Beta,Standard,Unique,41.67,42.73,1.0599999999999952,2.5437964962802857,https://www.tcgplayer.com/product/523235/sorcery-contested-realm-beta-atlantean-fate
Ring of Morrigan,Arthurian Legends,Standard,Unique,217.3,218.34,1.039999999999992,0.47860101242521486,https://www.tcgplayer.com/product/585400/sorcery-contested-realm-arthurian-legends-ring-of-morrigan
Roots of Yggdrasil Foil,Beta,Foil,Unique,30.63,31.64,1.0100000000000016,3.297420829252372,https://www.tcgplayer.com/product/523568/sorcery-contested-realm-beta-roots-of-yggdrasil-foil
Wizards Den Foil,Arthurian Legends,Foil,Elite,14.12,15.11,0.9900000000000002,7.011331444759208,https://www.tcgplayer.com/product/585565/sorcery-contested-realm-arthurian-legends-wizards-den-foil
Enchantress Foil,Alpha,Foil,Elite,178.8,179.75,0.9499999999999886,0.531319910514535,https://www.tcgplayer.com/product/521839/sorcery-contested-realm-alpha-enchantress-foil
Watery Grave Foil,Gothic,Foil,Unique,75.54,74.62,-0.9200000000000017,-1.21789780248875,https://www.tcgplayer.com/product/667759/sorcery-contested-realm-gothic-watery-grave-foil
Bladedancer Foil,Gothic,Foil,,47.72,48.6,0.8800000000000026,1.844090528080475,https://www.tcgplayer.com/product/667005/sorcery-contested-realm-gothic-bladedancer-foil
