name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
King Arthur,Dust Reward Promos,Foil,Unique,212.25,226.9,14.650000000000006,6.902237926972912,https://www.tcgplayer.com/product/668754/sorcery-contested-realm-dust-reward-promos-king-arthur
The Four Elementals Preconstructed Deck Box,Alpha,Standard,,768.01,781.81,13.799999999999955,1.7968516034947404,https://www.tcgplayer.com/product/521577/sorcery-contested-realm-alpha-the-four-elementals-preconstructed-deck-box
Mount Ussar Sanctuary Foil,Gothic,Foil,Unique,110.11,121.41,11.299999999999997,10.26246480791935,https://www.tcgplayer.com/product/667459/sorcery-contested-realm-gothic-mount-ussar-sanctuary-foil
Vatn Draconis Foil,Dragonlord,Foil,Unique,189.57,197.01,7.439999999999998,3.92467162525716,https://www.tcgplayer.com/product/647358/sorcery-contested-realm-dragonlord-vatn-draconis-foil
Ignis Rex Foil,Dragonlord,Foil,Unique,241.45,236.56,-4.889999999999986,-2.025264029819833,https://www.tcgplayer.com/product/647356/sorcery-contested-realm-dragonlord-ignis-rex-foil
Witch Foil,Arthurian Legends,Foil,Unique,282.01,286.79,4.78000000000003,1.6949753554838587,https://www.tcgplayer.com/product/585563/sorcery-contested-realm-arthurian-legends-witch-foil
Draco Corvus Foil,Dragonlord,Foil,Unique,123.26,119.03,-4.230000000000004,-3.4317702417653773,https://www.tcgplayer.com/product/647349/sorcery-contested-realm-dragonlord-draco-corvus-foil
The Manor at Daperyll Hill Foil,Gothic,Foil,Unique,92.75,96.57,3.819999999999993,4.118598382749319,https://www.tcgplayer.com/product/667705/sorcery-contested-realm-gothic-the-manor-at-daperyll-hill-foil
Hellmouth Foil,Gothic,Foil,Unique,96.95,100.45,3.5,3.6101083032490973,https://www.tcgplayer.com/product/667311/sorcery-contested-realm-gothic-hellmouth-foil
Bridge Troll Foil,Alpha,Foil,Exceptional,23.36,20.02,-3.34,-14.29794520547945,https://www.tcgplayer.com/product/521744/sorcery-contested-realm-alpha-bridge-troll-foil
Sunken Treasure Foil,Alpha,Foil,Exceptional,24.75,21.91,-2.84,-11.474747474747474,https://www.tcgplayer.com/product/522475/sorcery-contested-realm-alpha-sunken-treasure-foil
Moonsong Talagelum Foil,Dragonlord,Foil,Unique,138.85,141.64,2.789999999999992,2.0093626215340237,https://www.tcgplayer.com/product/647351/sorcery-contested-realm-dragonlord-moonsong-talagelum-foil
Goat for Azazel Foil,Gothic,Foil,Unique,81.89,79.4,-2.489999999999995,-3.0406643057760347,https://www.tcgplayer.com/product/667269/sorcery-contested-realm-gothic-goat-for-azazel-foil
Sir Yvain Foil,Arthurian Legends,Foil,Unique,46.78,44.58,-2.200000000000003,-4.702864471996586,https://www.tcgplayer.com/product/585463/sorcery-contested-realm-arthurian-legends-sir-yvain-foil
Mesmerism Foil,Arthurian Legends,Foil,Unique,75.45,77.38,1.9299999999999926,2.5579854208084725,https://www.tcgplayer.com/product/585341/sorcery-contested-realm-arthurian-legends-mesmerism-foil
Valley of Delight Foil,Arthurian Legends,Foil,Elite,64.72,66.5,1.7800000000000011,2.7503090234857868,https://www.tcgplayer.com/product/585533/sorcery-contested-realm-arthurian-legends-valley-of-delight-foil
Wormelow Tump Foil,Arthurian Legends,Foil,Unique,86.38,84.64,-1.7399999999999949,-2.0143551748089776,https://www.tcgplayer.com/product/585569/sorcery-contested-realm-arthurian-legends-wormelow-tump-foil
Mount Ussar Sanctuary,Gothic,Standard,Unique,30.32,31.99,1.6699999999999982,5.507915567282316,https://www.tcgplayer.com/product/667458/sorcery-contested-realm-gothic-mount-ussar-sanctuary
Ruby Core,Alpha,Standard,Unique,107.17,108.81,1.6400000000000006,1.5302789959876837,https://www.tcgplayer.com/product/522295/sorcery-contested-realm-alpha-ruby-core
Lightning Bolt Team Covenant Promo Foil,Beta,Foil,Promo,105.83,107.39,1.5600000000000023,1.4740621751866223,https://www.tcgplayer.com/product/528832/sorcery-contested-realm-beta-lightning-bolt-team-covenant-promo-foil
