name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Selfsame Simulacrum Foil,Alpha,Foil,Elite,74.5,89.0,14.5,19.463087248322147,https://www.tcgplayer.com/product/522215/sorcery-contested-realm-alpha-selfsame-simulacrum-foil
Bane of Aventis Foil,Gothic,Foil,Unique,78.95,89.09,10.14,12.843571880937303,https://www.tcgplayer.com/product/666982/sorcery-contested-realm-gothic-bane-of-aventis-foil
Midland Army Foil,Alpha,Foil,Unique,162.0,171.0,9.0,5.555555555555555,https://www.tcgplayer.com/product/522058/sorcery-contested-realm-alpha-midland-army-foil
Avatar of Air Preconstructed Deck,Alpha,Standard,Elite,271.32,279.37,8.050000000000011,2.9669762641898907,https://www.tcgplayer.com/product/521519/sorcery-contested-realm-alpha-avatar-of-air-preconstructed-deck
Gothic Booster Case,Gothic,Standard,,897.18,905.19,8.010000000000105,0.892797431953466,https://www.tcgplayer.com/product/656592/sorcery-contested-realm-gothic-gothic-booster-case
Arthurian Legends Booster Case,Arthurian Legends,Standard,,759.98,766.06,6.079999999999927,0.8000210531856006,https://www.tcgplayer.com/product/563831/sorcery-contested-realm-arthurian-legends-arthurian-legends-booster-case
East West Dragon Foil,Alpha,Foil,Elite,27.43,31.91,4.48,16.332482683193586,https://www.tcgplayer.com/product/521828/sorcery-contested-realm-alpha-east-west-dragon-foil
River Rapids Foil,Gothic,Foil,Elite,25.33,28.84,3.5100000000000016,13.857086458744577,https://www.tcgplayer.com/product/667580/sorcery-contested-realm-gothic-river-rapids-foil
Cloud City Foil,Beta,Foil,Unique,51.75,48.75,-3.0,-5.797101449275362,https://www.tcgplayer.com/product/523015/sorcery-contested-realm-beta-cloud-city-foil
Archangel Raphael,Gothic,Standard,Unique,26.17,27.98,1.8099999999999987,6.916316392816197,https://www.tcgplayer.com/product/666959/sorcery-contested-realm-gothic-archangel-raphael
Gothic Booster Box,Gothic,Standard,,172.78,171.02,-1.759999999999991,-1.0186364162518757,https://www.tcgplayer.com/product/656591/sorcery-contested-realm-gothic-gothic-booster-box
Merlins Tower Foil,Arthurian Legends,Foil,Unique,55.78,54.35,-1.4299999999999997,-2.563642882753675,https://www.tcgplayer.com/product/585339/sorcery-contested-realm-arthurian-legends-merlins-tower-foil
Whirling Blades Foil,Beta,Foil,Exceptional,9.57,10.56,0.9900000000000002,10.344827586206899,https://www.tcgplayer.com/product/522809/sorcery-contested-realm-beta-whirling-blades-foil
Fail not Bow Foil,Arthurian Legends,Foil,Unique,37.66,36.83,-0.8299999999999983,-2.203929899097181,https://www.tcgplayer.com/product/585225/sorcery-contested-realm-arthurian-legends-fail-not-bow-foil
Prophets of Doom Preconstructed Decks,Gothic,Standard,,36.55,37.34,0.7900000000000063,2.1614227086183484,https://www.tcgplayer.com/product/656589/sorcery-contested-realm-gothic-prophets-of-doom-preconstructed-decks
Pollimorph,Alpha,Standard,Elite,5.88,6.52,0.6399999999999997,10.884353741496595,https://www.tcgplayer.com/product/522324/sorcery-contested-realm-alpha-pollimorph
The Four Elementals Preconstructed Deck Box Beta,Beta,Standard,,72.89,73.48,0.5900000000000034,0.8094388805048751,https://www.tcgplayer.com/product/522783/sorcery-contested-realm-beta-the-four-elementals-preconstructed-deck-box-beta
Sphere of Animosity Foil,Gothic,Foil,Elite,32.96,33.52,0.5600000000000023,1.699029126213599,https://www.tcgplayer.com/product/667657/sorcery-contested-realm-gothic-sphere-of-animosity-foil
Aquamarine Core,Beta,Standard,Unique,56.95,56.41,-0.5400000000000063,-0.948200175592636,https://www.tcgplayer.com/product/522890/sorcery-contested-realm-beta-aquamarine-core
Arthurian Legends Booster Box,Arthurian Legends,Standard,,120.61,121.14,0.5300000000000011,0.4394328828455361,https://www.tcgplayer.com/product/563830/sorcery-contested-realm-arthurian-legends-arthurian-legends-booster-box
