name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Pristine Paradise Foil,Alpha,Foil,Unique,315.0,338.33,23.329999999999984,7.406349206349201,https://www.tcgplayer.com/product/522330/sorcery-contested-realm-alpha-pristine-paradise-foil
Shrine of the Dragonlord Foil,Dragonlord,Foil,Unique,252.37,259.28,6.909999999999968,2.738043349050984,https://www.tcgplayer.com/product/647362/sorcery-contested-realm-dragonlord-shrine-of-the-dragonlord-foil
Ring of Morrigan,Arthurian Legends,Standard,Unique,209.51,215.09,5.5800000000000125,2.6633573576440326,https://www.tcgplayer.com/product/585400/sorcery-contested-realm-arthurian-legends-ring-of-morrigan
Vatn Draconis Foil,Dragonlord,Foil,Unique,148.6,153.33,4.730000000000018,3.183041722745638,https://www.tcgplayer.com/product/647358/sorcery-contested-realm-dragonlord-vatn-draconis-foil
Caelestis Foil,Dragonlord,Foil,Unique,161.07,156.56,-4.509999999999991,-2.8000248339231337,https://www.tcgplayer.com/product/647345/sorcery-contested-realm-dragonlord-caelestis-foil
Nightmare Foil,Alpha,Foil,Elite,28.69,32.46,3.7699999999999996,13.140467061693966,https://www.tcgplayer.com/product/522156/sorcery-contested-realm-alpha-nightmare-foil
Shrine of the Dragonlord,Dragonlord,Standard,Unique,58.67,61.45,2.780000000000001,4.738367138230784,https://www.tcgplayer.com/product/647361/sorcery-contested-realm-dragonlord-shrine-of-the-dragonlord
Wormelow Tump Foil,Arthurian Legends,Foil,Unique,90.4,88.0,-2.4000000000000057,-2.6548672566371745,https://www.tcgplayer.com/product/585569/sorcery-contested-realm-arthurian-legends-wormelow-tump-foil
Talamh Dreig Foil,Dragonlord,Foil,Unique,107.63,109.92,2.2900000000000063,2.127659574468091,https://www.tcgplayer.com/product/647354/sorcery-contested-realm-dragonlord-talamh-dreig-foil
Bosk Troll Foil,Alpha,Foil,Ordinary,8.0,9.98,1.9800000000000004,24.750000000000007,https://www.tcgplayer.com/product/521735/sorcery-contested-realm-alpha-bosk-troll-foil
Pristine Paradise,Alpha,Standard,Unique,15.32,16.8,1.4800000000000004,9.66057441253264,https://www.tcgplayer.com/product/522331/sorcery-contested-realm-alpha-pristine-paradise
Xeraphine Konrul Foil,Dragonlord,Foil,Unique,84.09,82.63,-1.460000000000008,-1.736234986324186,https://www.tcgplayer.com/product/647347/sorcery-contested-realm-dragonlord-xeraphine-konrul-foil
Nelly Longarms Foil,Arthurian Legends,Foil,Unique,52.24,53.61,1.3699999999999974,2.6225114854517564,https://www.tcgplayer.com/product/585351/sorcery-contested-realm-arthurian-legends-nelly-longarms-foil
Gothic Booster Box,Gothic,Standard,,191.21,192.33,1.1200000000000045,0.5857434234611184,https://www.tcgplayer.com/product/656591/sorcery-contested-realm-gothic-gothic-booster-box
Silver Bullet Foil,Gothic,Foil,Elite,34.45,33.41,-1.0400000000000063,-3.01886792452832,https://www.tcgplayer.com/product/667633/sorcery-contested-realm-gothic-silver-bullet-foil
Maddening Bells Foil,Beta,Foil,Elite,7.0,6.0,-1.0,-14.285714285714285,https://www.tcgplayer.com/product/523484/sorcery-contested-realm-beta-maddening-bells-foil
Balor of the Evil Eye,Gothic,Standard,Unique,36.6,37.47,0.8699999999999974,2.377049180327862,https://www.tcgplayer.com/product/666979/sorcery-contested-realm-gothic-balor-of-the-evil-eye
Key to the City,Gothic,Standard,Unique,52.49,51.66,-0.8300000000000054,-1.5812535721089833,https://www.tcgplayer.com/product/667372/sorcery-contested-realm-gothic-key-to-the-city
Returned King,Gothic,Standard,Unique,32.51,33.34,0.8300000000000054,2.5530605967394813,https://www.tcgplayer.com/product/667571/sorcery-contested-realm-gothic-returned-king
Beta Booster Box,Beta,Standard,,160.45,159.64,-0.8100000000000023,-0.5048301651604876,https://www.tcgplayer.com/product/522759/sorcery-contested-realm-beta-beta-booster-box
