name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Lightning Bolt Team Covenant Promo Foil,Beta,Foil,Promo,110.09,105.07,-5.02000000000001,-4.559905531837597,https://www.tcgplayer.com/product/528832/sorcery-contested-realm-beta-lightning-bolt-team-covenant-promo-foil
Cloud City,Dust Reward Promos,Foil,Unique,116.35,111.42,-4.929999999999993,-4.237215298667806,https://www.tcgplayer.com/product/550741/sorcery-contested-realm-dust-reward-promos-cloud-city
Avatar of Earth Preconstructed Deck,Alpha,Standard,Elite,165.72,169.31,3.5900000000000034,2.166304610185858,https://www.tcgplayer.com/product/521526/sorcery-contested-realm-alpha-avatar-of-earth-preconstructed-deck
Xeraphine Konrul Foil,Dragonlord,Foil,Unique,102.58,105.67,3.0900000000000034,3.012283096120105,https://www.tcgplayer.com/product/647347/sorcery-contested-realm-dragonlord-xeraphine-konrul-foil
Bedrock Foil,Alpha,Foil,Exceptional,20.16,22.98,2.8200000000000003,13.988095238095239,https://www.tcgplayer.com/product/521572/sorcery-contested-realm-alpha-bedrock-foil
Moonsong Talagelum Foil,Dragonlord,Foil,Unique,171.67,168.93,-2.7399999999999807,-1.5960855129026508,https://www.tcgplayer.com/product/647351/sorcery-contested-realm-dragonlord-moonsong-talagelum-foil
Ring of Morrigan,Arthurian Legends,Standard,Unique,173.87,171.43,-2.4399999999999977,-1.4033473284637934,https://www.tcgplayer.com/product/585400/sorcery-contested-realm-arthurian-legends-ring-of-morrigan
Joyous Garde,Arthurian Legends,Standard,Unique,55.4,53.62,-1.7800000000000011,-3.212996389891699,https://www.tcgplayer.com/product/585293/sorcery-contested-realm-arthurian-legends-joyous-garde
Char Omphalos,Gothic,Standard,Unique,55.54,56.95,1.4100000000000037,2.5387108390349367,https://www.tcgplayer.com/product/667060/sorcery-contested-realm-gothic-char-omphalos
Amethyst Core,Beta,Standard,Unique,46.16,44.94,-1.2199999999999989,-2.6429809358752143,https://www.tcgplayer.com/product/522858/sorcery-contested-realm-beta-amethyst-core
Innsmouth Dock,Gothic,Standard,Unique,25.14,26.28,1.1400000000000006,4.534606205250599,https://www.tcgplayer.com/product/667354/sorcery-contested-realm-gothic-innsmouth-dock
Caerleon Upon Usk Foil,Arthurian Legends,Foil,Unique,87.3,86.24,-1.0600000000000023,-1.2142038946162683,https://www.tcgplayer.com/product/585185/sorcery-contested-realm-arthurian-legends-caerleon-upon-usk-foil
Beta Booster Box,Beta,Standard,,131.76,130.71,-1.049999999999983,-0.7969034608378741,https://www.tcgplayer.com/product/522759/sorcery-contested-realm-beta-beta-booster-box
Blizzard Foil Misprint,Beta,Foil,Ordinary,39.43,38.52,-0.9099999999999966,-2.3078873953842165,https://www.tcgplayer.com/product/522868/sorcery-contested-realm-beta-blizzard-foil-misprint
Rubble,Dust Reward Promos,Foil,Ordinary,22.24,23.13,0.8900000000000006,4.001798561151082,https://www.tcgplayer.com/product/550750/sorcery-contested-realm-dust-reward-promos-rubble
The Four Elementals Preconstructed Deck Box Beta,Beta,Standard,,69.38,70.25,0.8700000000000045,1.2539636782934631,https://www.tcgplayer.com/product/522783/sorcery-contested-realm-beta-the-four-elementals-preconstructed-deck-box-beta
Gothic Booster Box,Gothic,Standard,,146.68,147.52,0.8400000000000034,0.5726752113444256,https://www.tcgplayer.com/product/656591/sorcery-contested-realm-gothic-gothic-booster-box
Balor of the Evil Eye,Gothic,Standard,Unique,16.28,17.12,0.8399999999999999,5.159705159705159,https://www.tcgplayer.com/product/666979/sorcery-contested-realm-gothic-balor-of-the-evil-eye
Onyx Core,Beta,Standard,Unique,60.59,59.76,-0.8300000000000054,-1.369863013698639,https://www.tcgplayer.com/product/523506/sorcery-contested-realm-beta-onyx-core
Temple of Moloch,Gothic,Standard,Unique,22.66,21.9,-0.7600000000000016,-3.3539276257722928,https://www.tcgplayer.com/product/667684/sorcery-contested-realm-gothic-temple-of-moloch
