name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Death Dealer,Alpha,Standard,Unique,383.93,399.32,15.389999999999986,4.0085432240252095,https://www.tcgplayer.com/product/521562/sorcery-contested-realm-alpha-death-dealer
Tintagel Foil,Arthurian Legends,Foil,Unique,146.34,139.34,-7.0,-4.783381167145005,https://www.tcgplayer.com/product/585517/sorcery-contested-realm-arthurian-legends-tintagel-foil
Ring of Morrigan,Arthurian Legends,Standard,Unique,200.16,202.19,2.030000000000001,1.014188649080736,https://www.tcgplayer.com/product/585400/sorcery-contested-realm-arthurian-legends-ring-of-morrigan
Vantage Hills Foil,Alpha,Foil,Exceptional,15.5,13.59,-1.9100000000000001,-12.32258064516129,https://www.tcgplayer.com/product/522420/sorcery-contested-realm-alpha-vantage-hills-foil
Onyx Core,Alpha,Standard,Unique,102.63,104.36,1.730000000000004,1.6856669589788602,https://www.tcgplayer.com/product/522176/sorcery-contested-realm-alpha-onyx-core
The Green Knight Foil,Arthurian Legends,Foil,Unique,87.62,89.0,1.3799999999999955,1.5749828806208577,https://www.tcgplayer.com/product/585503/sorcery-contested-realm-arthurian-legends-the-green-knight-foil
Kythera Mechanism Foil,Beta,Foil,Unique,46.79,45.5,-1.2899999999999991,-2.7569993588373567,https://www.tcgplayer.com/product/523427/sorcery-contested-realm-beta-kythera-mechanism-foil
Blasphemy Foil,Gothic,Foil,Unique,46.55,45.26,-1.2899999999999991,-2.771213748657356,https://www.tcgplayer.com/product/667009/sorcery-contested-realm-gothic-blasphemy-foil
Mortality Foil,Alpha,Foil,Ordinary,10.99,12.24,1.25,11.373976342129207,https://www.tcgplayer.com/product/522106/sorcery-contested-realm-alpha-mortality-foil
Day of Judgment Foil,Gothic,Foil,Unique,58.36,57.17,-1.1899999999999977,-2.0390678546949927,https://www.tcgplayer.com/product/667111/sorcery-contested-realm-gothic-day-of-judgment-foil
De Vermis Mysteriis Foil,Gothic,Foil,Unique,39.39,40.5,1.1099999999999994,2.8179741051028167,https://www.tcgplayer.com/product/667139/sorcery-contested-realm-gothic-de-vermis-mysteriis-foil
Whirling Blades Foil,Beta,Foil,Exceptional,22.14,23.24,1.0999999999999979,4.968383017163496,https://www.tcgplayer.com/product/522809/sorcery-contested-realm-beta-whirling-blades-foil
Browse,Alpha,Standard,Unique,29.96,31.01,1.0500000000000007,3.504672897196264,https://www.tcgplayer.com/product/521758/sorcery-contested-realm-alpha-browse
Mirror Realm Foil,Beta,Foil,Unique,150.31,151.35,1.039999999999992,0.6919033996407371,https://www.tcgplayer.com/product/523535/sorcery-contested-realm-beta-mirror-realm-foil
Occult Ritual Pledge Pack,Alpha,Standard,Unique,40.99,39.99,-1.0,-2.439619419370578,https://www.tcgplayer.com/product/530297/sorcery-contested-realm-alpha-occult-ritual-pledge-pack
Blunderbore Foil,Arthurian Legends,Foil,Unique,29.47,28.54,-0.9299999999999997,-3.155751611808618,https://www.tcgplayer.com/product/585164/sorcery-contested-realm-arthurian-legends-blunderbore-foil
Red Rock of Ravannis Foil,Gothic,Foil,Unique,48.18,47.26,-0.9200000000000017,-1.9095060190950637,https://www.tcgplayer.com/product/667564/sorcery-contested-realm-gothic-red-rock-of-ravannis-foil
Maelstrom Foil,Beta,Foil,Unique,20.64,21.55,0.9100000000000001,4.408914728682172,https://www.tcgplayer.com/product/523491/sorcery-contested-realm-beta-maelstrom-foil
Ignis Rex Foil,Dragonlord,Foil,Unique,246.44,245.55,-0.8899999999999864,-0.36114267164420805,https://www.tcgplayer.com/product/647356/sorcery-contested-realm-dragonlord-ignis-rex-foil
Highland Princess,Alpha,Standard,Unique,50.73,51.6,0.8700000000000045,1.7149615612063958,https://www.tcgplayer.com/product/521898/sorcery-contested-realm-alpha-highland-princess
