name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Magician Foil,Gothic,Foil,,437.93,423.43,-14.5,-3.3110314433813626,https://www.tcgplayer.com/product/667417/sorcery-contested-realm-gothic-magician-foil
Amazon Warriors Alpha Investments Promo Foil,Beta,Foil,Promo,178.78,188.13,9.349999999999994,5.2298914867434805,https://www.tcgplayer.com/product/552235/sorcery-contested-realm-beta-amazon-warriors-alpha-investments-promo-foil
Screaming Skull Foil,Alpha,Foil,Elite,70.85,77.46,6.609999999999999,9.329569513055752,https://www.tcgplayer.com/product/522182/sorcery-contested-realm-alpha-screaming-skull-foil
Pied Piper of Hameln Foil,Gothic,Foil,Unique,122.91,128.05,5.140000000000015,4.181921731348153,https://www.tcgplayer.com/product/667530/sorcery-contested-realm-gothic-pied-piper-of-hameln-foil
Dragonlord Box,Dragonlord,Standard,,447.49,452.06,4.569999999999993,1.0212518715502006,https://www.tcgplayer.com/product/641955/sorcery-contested-realm-dragonlord-dragonlord-box
Witch Foil,Arthurian Legends,Foil,Unique,277.59,282.01,4.420000000000016,1.5922763788320964,https://www.tcgplayer.com/product/585563/sorcery-contested-realm-arthurian-legends-witch-foil
Gargantula Foil,Gothic,Foil,Elite,70.48,74.88,4.3999999999999915,6.242905788876264,https://www.tcgplayer.com/product/667245/sorcery-contested-realm-gothic-gargantula-foil
Bane of Aventis Foil,Gothic,Foil,Unique,102.8,106.9,4.1000000000000085,3.988326848249036,https://www.tcgplayer.com/product/666982/sorcery-contested-realm-gothic-bane-of-aventis-foil
Highland Princess Foil,Beta,Foil,Unique,104.3,108.07,3.769999999999996,3.6145733461169662,https://www.tcgplayer.com/product/523284/sorcery-contested-realm-beta-highland-princess-foil
Spellslinger Promo,Beta,Foil,Promo,49.27,52.8,3.529999999999994,7.164603206819553,https://www.tcgplayer.com/product/625139/sorcery-contested-realm-beta-spellslinger-promo
Onyx Core,Alpha,Standard,Unique,116.23,119.65,3.4200000000000017,2.942441710401791,https://www.tcgplayer.com/product/522176/sorcery-contested-realm-alpha-onyx-core
Battlefield Foil,Alpha,Foil,Elite,27.4,30.42,3.020000000000003,11.02189781021899,https://www.tcgplayer.com/product/521554/sorcery-contested-realm-alpha-battlefield-foil
Tombstone Wardens Foil,Gothic,Foil,Elite,15.27,17.93,2.66,17.41977734119188,https://www.tcgplayer.com/product/667721/sorcery-contested-realm-gothic-tombstone-wardens-foil
Floodplain Foil,Alpha,Foil,Exceptional,40.09,42.62,2.529999999999994,6.310800698428521,https://www.tcgplayer.com/product/521891/sorcery-contested-realm-alpha-floodplain-foil
Browse Foil,Beta,Foil,Unique,75.11,72.59,-2.519999999999996,-3.3550792171481776,https://www.tcgplayer.com/product/522946/sorcery-contested-realm-beta-browse-foil
Pied Piper of Hameln,Gothic,Standard,Unique,43.28,45.22,1.9399999999999977,4.482439926062841,https://www.tcgplayer.com/product/667529/sorcery-contested-realm-gothic-pied-piper-of-hameln
The Colour Out of Space Foil,Beta,Foil,Unique,93.58,91.9,-1.6799999999999926,-1.7952553964522258,https://www.tcgplayer.com/product/522993/sorcery-contested-realm-beta-the-colour-out-of-space-foil
Balor of the Evil Eye,Gothic,Standard,Unique,54.73,56.33,1.6000000000000014,2.9234423533710974,https://www.tcgplayer.com/product/666979/sorcery-contested-realm-gothic-balor-of-the-evil-eye
Archangel Gabriel Foil,Gothic,Foil,Unique,159.27,160.75,1.4799999999999898,0.929239655930175,https://www.tcgplayer.com/product/666956/sorcery-contested-realm-gothic-archangel-gabriel-foil
Release the Hounds Foil,Gothic,Foil,Elite,12.95,11.75,-1.1999999999999993,-9.266409266409262,https://www.tcgplayer.com/product/667568/sorcery-contested-realm-gothic-release-the-hounds-foil
