name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
The Colour Out of Space,Dust Reward Promos,Foil,Unique,199.99,175.0,-24.99000000000001,-12.495624781239066,https://www.tcgplayer.com/product/550753/sorcery-contested-realm-dust-reward-promos-the-colour-out-of-space
Magician Foil,Gothic,Foil,,445.98,434.49,-11.490000000000009,-2.576348715189024,https://www.tcgplayer.com/product/667417/sorcery-contested-realm-gothic-magician-foil
Kairos the Archivist Foil,Dragonlord,Foil,Unique,113.02,107.55,-5.469999999999999,-4.8398513537426995,https://www.tcgplayer.com/product/647344/sorcery-contested-realm-dragonlord-kairos-the-archivist-foil
Grey Wolves Foil,Alpha,Foil,Ordinary,60.15,55.1,-5.049999999999997,-8.395677472984202,https://www.tcgplayer.com/product/522152/sorcery-contested-realm-alpha-grey-wolves-foil
City of Souls Foil,Gothic,Foil,Unique,89.25,93.92,4.670000000000002,5.232492997198881,https://www.tcgplayer.com/product/667071/sorcery-contested-realm-gothic-city-of-souls-foil
Avatar of Fire Preconstructed Deck,Alpha,Standard,Elite,98.31,102.36,4.049999999999997,4.119621605126637,https://www.tcgplayer.com/product/521527/sorcery-contested-realm-alpha-avatar-of-fire-preconstructed-deck
Dozmary Pool Foil,Arthurian Legends,Foil,Unique,23.38,19.48,-3.8999999999999986,-16.680923866552604,https://www.tcgplayer.com/product/585215/sorcery-contested-realm-arthurian-legends-dozmary-pool-foil
Avatar of Air Preconstructed Deck,Alpha,Standard,Elite,290.93,293.66,2.730000000000018,0.9383700546523281,https://www.tcgplayer.com/product/521519/sorcery-contested-realm-alpha-avatar-of-air-preconstructed-deck
Mask of Mayhem Foil,Beta,Foil,Elite,11.12,8.89,-2.2299999999999986,-20.053956834532364,https://www.tcgplayer.com/product/523517/sorcery-contested-realm-beta-mask-of-mayhem-foil
Angels Egg Foil,Beta,Foil,Elite,15.56,13.79,-1.7700000000000014,-11.375321336760933,https://www.tcgplayer.com/product/522872/sorcery-contested-realm-beta-angels-egg-foil
Fields of Camlann Foil,Arthurian Legends,Foil,Unique,113.9,115.65,1.75,1.5364354697102722,https://www.tcgplayer.com/product/585231/sorcery-contested-realm-arthurian-legends-fields-of-camlann-foil
Saintweald Foil,Gothic,Foil,Unique,43.88,42.67,-1.2100000000000009,-2.7575205104831375,https://www.tcgplayer.com/product/667590/sorcery-contested-realm-gothic-saintweald-foil
Sold out Cemetery Foil,Gothic,Foil,Elite,27.72,26.61,-1.1099999999999994,-4.004329004329002,https://www.tcgplayer.com/product/667653/sorcery-contested-realm-gothic-sold-out-cemetery-foil
The Four Elementals Preconstructed Deck Box Beta,Beta,Standard,,72.76,71.78,-0.980000000000004,-1.3468938977460196,https://www.tcgplayer.com/product/522783/sorcery-contested-realm-beta-the-four-elementals-preconstructed-deck-box-beta
Grey Wolves Foil,Beta,Foil,Ordinary,24.55,23.58,-0.9700000000000024,-3.9511201629328,https://www.tcgplayer.com/product/523435/sorcery-contested-realm-beta-grey-wolves-foil
Apprentice Wizard Foil,Alpha,Foil,Ordinary,22.0,21.17,-0.8299999999999983,-3.772727272727265,https://www.tcgplayer.com/product/521755/sorcery-contested-realm-alpha-apprentice-wizard-foil
Pristine Paradise Foil,Beta,Foil,Unique,35.7,34.88,-0.8200000000000003,-2.2969187675070035,https://www.tcgplayer.com/product/523188/sorcery-contested-realm-beta-pristine-paradise-foil
Maelstrom Foil,Beta,Foil,Unique,17.03,17.81,0.7799999999999976,4.580152671755711,https://www.tcgplayer.com/product/523491/sorcery-contested-realm-beta-maelstrom-foil
Renatus Trueblood Foil,Gothic,Foil,Elite,22.53,23.27,0.7399999999999984,3.2845095428317728,https://www.tcgplayer.com/product/667570/sorcery-contested-realm-gothic-renatus-trueblood-foil
Avatar of Earth Preconstructed Deck,Alpha,Standard,Elite,194.53,193.82,-0.710000000000008,-0.36498226494628483,https://www.tcgplayer.com/product/521526/sorcery-contested-realm-alpha-avatar-of-earth-preconstructed-deck
