name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Grosse Poltergeist Foil,Alpha,Foil,Elite,40.5,55.0,14.5,35.80246913580247,https://www.tcgplayer.com/product/521872/sorcery-contested-realm-alpha-grosse-poltergeist-foil
Fields of Phyxis,Dust Reward Promos,Standard,Exceptional,39.57,36.53,-3.039999999999999,-7.682587819054837,https://www.tcgplayer.com/product/678663/sorcery-contested-realm-dust-reward-promos-fields-of-phyxis
Deaths Door Foil Pledge Pack,Alpha,Foil,Unique,71.56,73.75,2.1899999999999977,3.0603689211850162,https://www.tcgplayer.com/product/530320/sorcery-contested-realm-alpha-deaths-door-foil-pledge-pack
Moonsong Talagelum,Dragonlord,Standard,Unique,35.51,37.21,1.7000000000000028,4.787383835539293,https://www.tcgplayer.com/product/647350/sorcery-contested-realm-dragonlord-moonsong-talagelum
Cerberus in Chains Foil,Beta,Foil,Unique,35.89,37.48,1.5899999999999963,4.4302033992755545,https://www.tcgplayer.com/product/522935/sorcery-contested-realm-beta-cerberus-in-chains-foil
Ironclad Foil,Gothic,Foil,,92.46,90.91,-1.5499999999999972,-1.6764006056673126,https://www.tcgplayer.com/product/667367/sorcery-contested-realm-gothic-ironclad-foil
Balor of the Evil Eye,Gothic,Standard,Unique,70.53,71.92,1.3900000000000006,1.9707925705373608,https://www.tcgplayer.com/product/666979/sorcery-contested-realm-gothic-balor-of-the-evil-eye
Iron Maiden Foil,Gothic,Foil,Elite,16.64,15.28,-1.3600000000000012,-8.17307692307693,https://www.tcgplayer.com/product/667369/sorcery-contested-realm-gothic-iron-maiden-foil
Magellan Globe Foil,Alpha,Foil,Elite,42.92,41.61,-1.3100000000000023,-3.0521901211556437,https://www.tcgplayer.com/product/521990/sorcery-contested-realm-alpha-magellan-globe-foil
Merlins Tower Foil,Arthurian Legends,Foil,Unique,53.17,51.97,-1.2000000000000028,-2.2569117923641207,https://www.tcgplayer.com/product/585339/sorcery-contested-realm-arthurian-legends-merlins-tower-foil
The Four Elementals Preconstructed Deck Box Beta,Beta,Standard,,44.63,43.8,-0.8300000000000054,-1.859735603853922,https://www.tcgplayer.com/product/522783/sorcery-contested-realm-beta-the-four-elementals-preconstructed-deck-box-beta
Chaoswish Foil,Gothic,Foil,Unique,125.64,126.37,0.730000000000004,0.5810251512257275,https://www.tcgplayer.com/product/667059/sorcery-contested-realm-gothic-chaoswish-foil
The Inquisition,Gothic,Standard,Unique,12.65,11.97,-0.6799999999999997,-5.3754940711462424,https://www.tcgplayer.com/product/667700/sorcery-contested-realm-gothic-the-inquisition
Deathspeaker Foil,Beta,Foil,Elite,50.04,49.42,-0.6199999999999974,-1.2390087929656224,https://www.tcgplayer.com/product/523123/sorcery-contested-realm-beta-deathspeaker-foil
Captain Baldassare,Beta,Standard,Unique,7.88,8.47,0.5900000000000007,7.487309644670061,https://www.tcgplayer.com/product/522863/sorcery-contested-realm-beta-captain-baldassare
Sea of Ash Foil,Gothic,Foil,Unique,86.95,87.52,0.5699999999999932,0.6555491661874562,https://www.tcgplayer.com/product/667604/sorcery-contested-realm-gothic-sea-of-ash-foil
Grim Reaper Foil,Beta,Foil,Unique,30.85,31.28,0.4299999999999997,1.3938411669367898,https://www.tcgplayer.com/product/523260/sorcery-contested-realm-beta-grim-reaper-foil
Maelstrom Foil,Beta,Foil,Unique,27.8,28.2,0.3999999999999986,1.4388489208633042,https://www.tcgplayer.com/product/523491/sorcery-contested-realm-beta-maelstrom-foil
Fields of Camlann,Arthurian Legends,Standard,Unique,30.58,30.91,0.33000000000000185,1.0791366906474882,https://www.tcgplayer.com/product/585230/sorcery-contested-realm-arthurian-legends-fields-of-camlann
Court of Equity,Dust Reward Promos,Standard,Promo,38.82,38.52,-0.29999999999999716,-0.772797527047906,https://www.tcgplayer.com/product/708054/sorcery-contested-realm-dust-reward-promos-court-of-equity
