name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Moonsong Talagelum Foil,Dragonlord,Foil,Unique,128.62,137.77,9.150000000000006,7.113979163427155,https://www.tcgplayer.com/product/647351/sorcery-contested-realm-dragonlord-moonsong-talagelum-foil
Avatar of Fire Preconstructed Deck,Alpha,Standard,Elite,106.66,114.75,8.090000000000003,7.58484905306582,https://www.tcgplayer.com/product/521527/sorcery-contested-realm-alpha-avatar-of-fire-preconstructed-deck
Hellstar Foil,Gothic,Foil,Unique,79.99,76.01,-3.9799999999999898,-4.97562195274408,https://www.tcgplayer.com/product/667313/sorcery-contested-realm-gothic-hellstar-foil
Archangel Michael,Gothic,Standard,Unique,80.28,82.52,2.239999999999995,2.790234180368703,https://www.tcgplayer.com/product/666957/sorcery-contested-realm-gothic-archangel-michael
Avatar of Water Preconstructed Deck,Alpha,Standard,Elite,133.23,135.17,1.9399999999999977,1.4561284995871786,https://www.tcgplayer.com/product/521532/sorcery-contested-realm-alpha-avatar-of-water-preconstructed-deck
Plague of Frogs Foil,Beta,Foil,Unique,44.77,46.36,1.5899999999999963,3.5514853696671795,https://www.tcgplayer.com/product/523139/sorcery-contested-realm-beta-plague-of-frogs-foil
Arthurian Legends Booster Box,Arthurian Legends,Standard,,133.3,131.72,-1.5800000000000125,-1.1852963240810295,https://www.tcgplayer.com/product/563830/sorcery-contested-realm-arthurian-legends-arthurian-legends-booster-box
Fields of Camlann Foil,Arthurian Legends,Foil,Unique,102.57,101.0,-1.5699999999999932,-1.5306619869357445,https://www.tcgplayer.com/product/585231/sorcery-contested-realm-arthurian-legends-fields-of-camlann-foil
Questing Beast Foil,Arthurian Legends,Foil,Unique,72.58,74.13,1.5499999999999972,2.1355745384403377,https://www.tcgplayer.com/product/585383/sorcery-contested-realm-arthurian-legends-questing-beast-foil
Vivien the Enchantress Foil,Arthurian Legends,Foil,Unique,74.89,73.48,-1.4099999999999966,-1.88276138336226,https://www.tcgplayer.com/product/585547/sorcery-contested-realm-arthurian-legends-vivien-the-enchantress-foil
Mesmerism Foil,Arthurian Legends,Foil,Unique,61.82,63.16,1.3399999999999963,2.167583306373336,https://www.tcgplayer.com/product/585341/sorcery-contested-realm-arthurian-legends-mesmerism-foil
Blunderbore Foil,Arthurian Legends,Foil,Unique,31.85,30.54,-1.3100000000000023,-4.113029827315549,https://www.tcgplayer.com/product/585164/sorcery-contested-realm-arthurian-legends-blunderbore-foil
Archangel Raphael,Gothic,Standard,Unique,38.38,39.62,1.2399999999999949,3.230849400729533,https://www.tcgplayer.com/product/666959/sorcery-contested-realm-gothic-archangel-raphael
Highland Princess Foil,Beta,Foil,Unique,111.76,110.69,-1.0700000000000074,-0.9574087329992909,https://www.tcgplayer.com/product/523284/sorcery-contested-realm-beta-highland-princess-foil
Arthurian Legends Booster Case,Arthurian Legends,Standard,,775.53,774.57,-0.9599999999999227,-0.12378631387566215,https://www.tcgplayer.com/product/563831/sorcery-contested-realm-arthurian-legends-arthurian-legends-booster-case
Onyx Core Foil,Beta,Foil,Unique,192.91,191.98,-0.9300000000000068,-0.4820900938261401,https://www.tcgplayer.com/product/523509/sorcery-contested-realm-beta-onyx-core-foil
Mirror Realm,Alpha,Standard,Unique,45.85,46.76,0.9099999999999966,1.9847328244274733,https://www.tcgplayer.com/product/522098/sorcery-contested-realm-alpha-mirror-realm
Browse Foil,Beta,Foil,Unique,75.24,74.39,-0.8499999999999943,-1.1297182349813855,https://www.tcgplayer.com/product/522946/sorcery-contested-realm-beta-browse-foil
Dozmary Pool Foil,Arthurian Legends,Foil,Unique,21.64,22.46,0.8200000000000003,3.7892791127541603,https://www.tcgplayer.com/product/585215/sorcery-contested-realm-arthurian-legends-dozmary-pool-foil
Torrid Omphalos,Gothic,Standard,Unique,52.61,53.37,0.759999999999998,1.444592282835959,https://www.tcgplayer.com/product/667726/sorcery-contested-realm-gothic-torrid-omphalos
