name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Fields of Camlann Foil,Arthurian Legends,Foil,Unique,108.74,116.09,7.3500000000000085,6.759242229170506,https://www.tcgplayer.com/product/585231/sorcery-contested-realm-arthurian-legends-fields-of-camlann-foil
White Hart Foil,Arthurian Legends,Foil,Unique,74.57,69.68,-4.889999999999986,-6.55759688882927,https://www.tcgplayer.com/product/585559/sorcery-contested-realm-arthurian-legends-white-hart-foil
Dragonlord Box,Dragonlord,Standard,,276.05,280.31,4.259999999999991,1.5431986958884227,https://www.tcgplayer.com/product/641955/sorcery-contested-realm-dragonlord-dragonlord-box
Abaddon Succubus Foil,Gothic,Foil,Elite,71.68,75.35,3.6699999999999875,5.119977678571411,https://www.tcgplayer.com/product/666918/sorcery-contested-realm-gothic-abaddon-succubus-foil
Teleport Foil,Alpha,Foil,Ordinary,7.0,10.53,3.5299999999999994,50.42857142857142,https://www.tcgplayer.com/product/522538/sorcery-contested-realm-alpha-teleport-foil
Panorama Manticore Foil,Beta,Foil,Elite,12.42,9.58,-2.84,-22.86634460547504,https://www.tcgplayer.com/product/523549/sorcery-contested-realm-beta-panorama-manticore-foil
Moonsong Talagelum Foil,Dragonlord,Foil,Unique,125.94,128.62,2.680000000000007,2.127997459107517,https://www.tcgplayer.com/product/647351/sorcery-contested-realm-dragonlord-moonsong-talagelum-foil
Phase Assassin Foil,Alpha,Foil,Exceptional,9.33,11.15,1.8200000000000003,19.506966773847807,https://www.tcgplayer.com/product/522582/sorcery-contested-realm-alpha-phase-assassin-foil
Mirror Realm Foil,Beta,Foil,Unique,142.61,144.27,1.6599999999999966,1.1640137437767313,https://www.tcgplayer.com/product/523535/sorcery-contested-realm-beta-mirror-realm-foil
Polar Explorers Foil,Beta,Foil,Elite,15.17,13.52,-1.6500000000000004,-10.876730388925514,https://www.tcgplayer.com/product/523176/sorcery-contested-realm-beta-polar-explorers-foil
Death Dealer Foil,Beta,Foil,Unique,65.54,64.22,-1.3200000000000074,-2.0140372291730353,https://www.tcgplayer.com/product/523070/sorcery-contested-realm-beta-death-dealer-foil
Disenchant Foil,Alpha,Foil,Ordinary,10.19,9.02,-1.17,-11.481844946025516,https://www.tcgplayer.com/product/521684/sorcery-contested-realm-alpha-disenchant-foil
The Round Table Foil,Arthurian Legends,Foil,Unique,32.37,31.2,-1.1699999999999982,-3.6144578313252955,https://www.tcgplayer.com/product/585509/sorcery-contested-realm-arthurian-legends-the-round-table-foil
Phantom Steed Foil,Alpha,Foil,Exceptional,15.74,14.59,-1.1500000000000004,-7.30622617534943,https://www.tcgplayer.com/product/522577/sorcery-contested-realm-alpha-phantom-steed-foil
Ruins Foil,Beta,Foil,Exceptional,63.61,62.49,-1.1199999999999974,-1.7607294450558049,https://www.tcgplayer.com/product/523579/sorcery-contested-realm-beta-ruins-foil
Key to the City,Gothic,Standard,Unique,45.09,46.21,1.1199999999999974,2.483921046795292,https://www.tcgplayer.com/product/667372/sorcery-contested-realm-gothic-key-to-the-city
The Four Elementals Preconstructed Deck Box Beta,Beta,Standard,,73.75,72.76,-0.9899999999999949,-1.3423728813559253,https://www.tcgplayer.com/product/522783/sorcery-contested-realm-beta-the-four-elementals-preconstructed-deck-box-beta
Saintweald Foil,Gothic,Foil,Unique,44.85,43.88,-0.9699999999999989,-2.162764771460421,https://www.tcgplayer.com/product/667590/sorcery-contested-realm-gothic-saintweald-foil
Oasis Foil,Beta,Foil,Exceptional,29.19,28.24,-0.9500000000000028,-3.2545392257622567,https://www.tcgplayer.com/product/523468/sorcery-contested-realm-beta-oasis-foil
Holy Ground Foil,Beta,Foil,Exceptional,18.06,17.17,-0.889999999999997,-4.9280177187153775,https://www.tcgplayer.com/product/523294/sorcery-contested-realm-beta-holy-ground-foil
