name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Maiden Mother Crone Foil,Gothic,Foil,Unique,124.36,134.22,9.86,7.9285944033451266,https://www.tcgplayer.com/product/667419/sorcery-contested-realm-gothic-maiden-mother-crone-foil
Dragonlord Box,Dragonlord,Standard,,376.06,385.45,9.389999999999986,2.496941977344037,https://www.tcgplayer.com/product/641955/sorcery-contested-realm-dragonlord-dragonlord-box
Red Desert Foil,Alpha,Foil,Ordinary,42.74,34.72,-8.020000000000003,-18.76462330369678,https://www.tcgplayer.com/product/522229/sorcery-contested-realm-alpha-red-desert-foil
Wuthering Heights Foil,Gothic,Foil,Elite,60.14,67.23,7.090000000000003,11.789158629863657,https://www.tcgplayer.com/product/667777/sorcery-contested-realm-gothic-wuthering-heights-foil
Dragonlords Lair Foil,Dragonlord,Foil,Unique,193.21,187.24,-5.969999999999999,-3.0899021789762426,https://www.tcgplayer.com/product/647364/sorcery-contested-realm-dragonlord-dragonlords-lair-foil
Vatn Draconis Foil,Dragonlord,Foil,Unique,144.18,148.6,4.4199999999999875,3.0656124289083,https://www.tcgplayer.com/product/647358/sorcery-contested-realm-dragonlord-vatn-draconis-foil
Boudicca Foil,Arthurian Legends,Foil,Unique,106.76,102.44,-4.320000000000007,-4.046459348070445,https://www.tcgplayer.com/product/585170/sorcery-contested-realm-arthurian-legends-boudicca-foil
Blasphemy Foil,Gothic,Foil,Unique,51.24,48.21,-3.030000000000001,-5.913348946135833,https://www.tcgplayer.com/product/667009/sorcery-contested-realm-gothic-blasphemy-foil
Sirian Templar Foil,Alpha,Foil,Exceptional,15.0,12.0,-3.0,-20.0,https://www.tcgplayer.com/product/522415/sorcery-contested-realm-alpha-sirian-templar-foil
Purgatory Foil,Gothic,Foil,Unique,50.91,53.59,2.680000000000007,5.2641917108623195,https://www.tcgplayer.com/product/667548/sorcery-contested-realm-gothic-purgatory-foil
Draco Corvus Foil,Dragonlord,Foil,Unique,121.24,123.8,2.5600000000000023,2.1115143516991113,https://www.tcgplayer.com/product/647349/sorcery-contested-realm-dragonlord-draco-corvus-foil
Caelestis Foil,Dragonlord,Foil,Unique,163.31,161.07,-2.240000000000009,-1.3716245177882609,https://www.tcgplayer.com/product/647345/sorcery-contested-realm-dragonlord-caelestis-foil
Sorcery Contested Realm Pledge Pack,Alpha,Standard,,161.18,162.94,1.759999999999991,1.0919468916738992,https://www.tcgplayer.com/product/522617/sorcery-contested-realm-alpha-sorcery-contested-realm-pledge-pack
Cradle of Etherrum Foil,Dragonlord,Foil,Unique,115.48,113.79,-1.6899999999999977,-1.463456875649461,https://www.tcgplayer.com/product/647360/sorcery-contested-realm-dragonlord-cradle-of-etherrum-foil
Archangel Gabriel,Gothic,Standard,Unique,16.93,18.49,1.5599999999999987,9.214412285883041,https://www.tcgplayer.com/product/666955/sorcery-contested-realm-gothic-archangel-gabriel
Abaddon Succubus Foil,Gothic,Foil,Elite,87.3,88.66,1.3599999999999994,1.557846506300114,https://www.tcgplayer.com/product/666918/sorcery-contested-realm-gothic-abaddon-succubus-foil
Xeraphine Konrul Foil,Dragonlord,Foil,Unique,85.42,84.09,-1.3299999999999983,-1.5570124092718314,https://www.tcgplayer.com/product/647347/sorcery-contested-realm-dragonlord-xeraphine-konrul-foil
Gift of the Serpent Foil,Gothic,Foil,Ordinary,16.21,17.4,1.1899999999999977,7.341147439851929,https://www.tcgplayer.com/product/667259/sorcery-contested-realm-gothic-gift-of-the-serpent-foil
Mirror Realm,Alpha,Standard,Unique,49.34,50.44,1.0999999999999943,2.229428455614095,https://www.tcgplayer.com/product/522098/sorcery-contested-realm-alpha-mirror-realm
Infernal Legion Foil,Beta,Foil,Elite,10.04,11.12,1.08,10.756972111553786,https://www.tcgplayer.com/product/523365/sorcery-contested-realm-beta-infernal-legion-foil
