name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Sow the Earth Foil,Gothic,Foil,Unique,75.0,58.33,-16.67,-22.22666666666667,https://www.tcgplayer.com/product/667655/sorcery-contested-realm-gothic-sow-the-earth-foil
The Ninth Legion Foil,Arthurian Legends,Foil,Unique,47.05,39.2,-7.849999999999994,-16.684378320935163,https://www.tcgplayer.com/product/585507/sorcery-contested-realm-arthurian-legends-the-ninth-legion-foil
Gothic Booster Case,Gothic,Standard,,941.42,949.23,7.810000000000059,0.829597841558503,https://www.tcgplayer.com/product/656592/sorcery-contested-realm-gothic-gothic-booster-case
Kor Crematory Foil,Gothic,Foil,Unique,109.51,102.67,-6.840000000000003,-6.246004931056527,https://www.tcgplayer.com/product/667383/sorcery-contested-realm-gothic-kor-crematory-foil
Bane of Aventis Foil,Gothic,Foil,Unique,89.09,95.78,6.689999999999998,7.509260298574473,https://www.tcgplayer.com/product/666982/sorcery-contested-realm-gothic-bane-of-aventis-foil
Abaddon Succubus Foil,Gothic,Foil,Elite,77.69,83.7,6.010000000000005,7.735873342772565,https://www.tcgplayer.com/product/666918/sorcery-contested-realm-gothic-abaddon-succubus-foil
Orpheus Crossing Foil,Gothic,Foil,Unique,68.61,65.21,-3.4000000000000057,-4.955545838799017,https://www.tcgplayer.com/product/667513/sorcery-contested-realm-gothic-orpheus-crossing-foil
Master Necromancer Foil,Gothic,Foil,Elite,46.74,44.77,-1.9699999999999989,-4.2148053059477935,https://www.tcgplayer.com/product/667429/sorcery-contested-realm-gothic-master-necromancer-foil
Mirror Realm Foil,Beta,Foil,Unique,145.61,147.58,1.9699999999999989,1.3529290570702552,https://www.tcgplayer.com/product/523535/sorcery-contested-realm-beta-mirror-realm-foil
Year of the Blaze Foil,Arthurian Legends,Foil,Unique,34.34,32.62,-1.720000000000006,-5.008736167734437,https://www.tcgplayer.com/product/585573/sorcery-contested-realm-arthurian-legends-year-of-the-blaze-foil
Prophets of Doom Preconstructed Decks,Gothic,Standard,,36.57,35.11,-1.4600000000000009,-3.9923434509160534,https://www.tcgplayer.com/product/656589/sorcery-contested-realm-gothic-prophets-of-doom-preconstructed-decks
Torrid Omphalos,Gothic,Standard,Unique,54.5,55.78,1.2800000000000011,2.348623853211011,https://www.tcgplayer.com/product/667726/sorcery-contested-realm-gothic-torrid-omphalos
Horrible Hybrids Foil,Gothic,Foil,Ordinary,9.82,11.06,1.2400000000000002,12.627291242362526,https://www.tcgplayer.com/product/667337/sorcery-contested-realm-gothic-horrible-hybrids-foil
Thundering Giant Foil,Arthurian Legends,Foil,Elite,4.33,5.46,1.13,26.096997690531175,https://www.tcgplayer.com/product/585515/sorcery-contested-realm-arthurian-legends-thundering-giant-foil
Archangel Michael,Gothic,Standard,Unique,85.15,86.25,1.0999999999999943,1.2918379330593004,https://www.tcgplayer.com/product/666957/sorcery-contested-realm-gothic-archangel-michael
Mover of Mountains Foil,Gothic,Foil,Unique,64.17,65.25,1.0799999999999983,1.683029453015425,https://www.tcgplayer.com/product/667461/sorcery-contested-realm-gothic-mover-of-mountains-foil
Excalibur Foil,Arthurian Legends,Foil,Unique,64.16,63.17,-0.9899999999999949,-1.5430174563590944,https://www.tcgplayer.com/product/585221/sorcery-contested-realm-arthurian-legends-excalibur-foil
Chaos Twister Foil,Beta,Foil,Elite,17.03,16.09,-0.9400000000000013,-5.519671168526138,https://www.tcgplayer.com/product/522989/sorcery-contested-realm-beta-chaos-twister-foil
Pnakotic Manuscript,Alpha,Standard,Unique,15.05,15.96,0.9100000000000001,6.046511627906978,https://www.tcgplayer.com/product/522292/sorcery-contested-realm-alpha-pnakotic-manuscript
Char Omphalos,Gothic,Standard,Unique,54.42,53.57,-0.8500000000000014,-1.5619257625872867,https://www.tcgplayer.com/product/667060/sorcery-contested-realm-gothic-char-omphalos
