name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Dank Omphalos Foil,Gothic,Foil,Unique,196.39,183.0,-13.389999999999986,-6.818066092978251,https://www.tcgplayer.com/product/667105/sorcery-contested-realm-gothic-dank-omphalos-foil
Ruins Foil,Alpha,Foil,Exceptional,149.5,139.25,-10.25,-6.856187290969899,https://www.tcgplayer.com/product/522300/sorcery-contested-realm-alpha-ruins-foil
Realm Eater Foil,Gothic,Foil,,228.83,218.7,-10.130000000000024,-4.426867106585685,https://www.tcgplayer.com/product/667560/sorcery-contested-realm-gothic-realm-eater-foil
Char Omphalos Foil,Gothic,Foil,Unique,168.99,161.12,-7.8700000000000045,-4.657080300609506,https://www.tcgplayer.com/product/667061/sorcery-contested-realm-gothic-char-omphalos-foil
Bane of Aventis Foil,Gothic,Foil,Unique,107.98,102.8,-5.180000000000007,-4.797184663826641,https://www.tcgplayer.com/product/666982/sorcery-contested-realm-gothic-bane-of-aventis-foil
Crucifix Foil,Gothic,Foil,Elite,14.47,9.68,-4.790000000000001,-33.102971665514865,https://www.tcgplayer.com/product/667101/sorcery-contested-realm-gothic-crucifix-foil
Imposter Foil,Gothic,Foil,,356.72,352.0,-4.720000000000027,-1.3231666292890858,https://www.tcgplayer.com/product/667351/sorcery-contested-realm-gothic-imposter-foil
The Empyrean Foil,Gothic,Foil,Unique,169.16,173.0,3.8400000000000034,2.2700401986285192,https://www.tcgplayer.com/product/667695/sorcery-contested-realm-gothic-the-empyrean-foil
Lifewish Foil,Gothic,Foil,Unique,98.91,95.87,-3.039999999999992,-3.073501162673129,https://www.tcgplayer.com/product/667399/sorcery-contested-realm-gothic-lifewish-foil
Algor Omphalos Foil,Gothic,Foil,Unique,203.88,201.16,-2.719999999999999,-1.3341181086913865,https://www.tcgplayer.com/product/666939/sorcery-contested-realm-gothic-algor-omphalos-foil
Avatar of Earth Preconstructed Deck,Alpha,Standard,Elite,207.93,210.24,2.3100000000000023,1.1109508007502535,https://www.tcgplayer.com/product/521526/sorcery-contested-realm-alpha-avatar-of-earth-preconstructed-deck
Pied Piper of Hameln,Gothic,Standard,Unique,38.53,40.79,2.259999999999998,5.865559304438095,https://www.tcgplayer.com/product/667529/sorcery-contested-realm-gothic-pied-piper-of-hameln
Four Waters of Paradise Foil,Arthurian Legends,Foil,Unique,161.18,163.24,2.0600000000000023,1.2780742027546854,https://www.tcgplayer.com/product/585246/sorcery-contested-realm-arthurian-legends-four-waters-of-paradise-foil
Ersatz Platz Foil,Gothic,Foil,Elite,36.26,34.33,-1.9299999999999997,-5.322669608383893,https://www.tcgplayer.com/product/667187/sorcery-contested-realm-gothic-ersatz-platz-foil
Horrible Hybrids Foil,Gothic,Foil,Ordinary,14.96,16.82,1.8599999999999994,12.433155080213899,https://www.tcgplayer.com/product/667337/sorcery-contested-realm-gothic-horrible-hybrids-foil
Aqueduct Foil,Alpha,Foil,Exceptional,80.82,82.6,1.7800000000000011,2.2024251422915135,https://www.tcgplayer.com/product/521765/sorcery-contested-realm-alpha-aqueduct-foil
Floodplain Foil,Alpha,Foil,Exceptional,37.49,39.12,1.6299999999999955,4.347826086956509,https://www.tcgplayer.com/product/521891/sorcery-contested-realm-alpha-floodplain-foil
Cerberus in Chains Foil,Beta,Foil,Unique,19.71,21.26,1.5500000000000007,7.864028411973621,https://www.tcgplayer.com/product/522935/sorcery-contested-realm-beta-cerberus-in-chains-foil
Witch Foil,Arthurian Legends,Foil,Unique,279.13,277.59,-1.5400000000000205,-0.5517142550066351,https://www.tcgplayer.com/product/585563/sorcery-contested-realm-arthurian-legends-witch-foil
Interrogator Foil,Gothic,Foil,,79.81,78.4,-1.4099999999999966,-1.766695902769072,https://www.tcgplayer.com/product/667359/sorcery-contested-realm-gothic-interrogator-foil
