name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Dragonlords Lair Foil,Dragonlord,Foil,Unique,220.83,212.34,-8.490000000000009,-3.844586333378621,https://www.tcgplayer.com/product/647364/sorcery-contested-realm-dragonlord-dragonlords-lair-foil
Arthurian Legends Booster Case,Arthurian Legends,Standard,,754.55,759.98,5.430000000000064,0.7196342190709779,https://www.tcgplayer.com/product/563831/sorcery-contested-realm-arthurian-legends-arthurian-legends-booster-case
Xeraphine Konrul Foil,Dragonlord,Foil,Unique,90.75,85.42,-5.329999999999998,-5.873278236914599,https://www.tcgplayer.com/product/647347/sorcery-contested-realm-dragonlord-xeraphine-konrul-foil
Wuthering Heights Foil,Gothic,Foil,Elite,36.46,40.64,4.18,11.464618760285243,https://www.tcgplayer.com/product/667777/sorcery-contested-realm-gothic-wuthering-heights-foil
Cradle of Etherrum Foil,Dragonlord,Foil,Unique,127.53,123.44,-4.090000000000003,-3.207088528189448,https://www.tcgplayer.com/product/647360/sorcery-contested-realm-dragonlord-cradle-of-etherrum-foil
Craterize Foil,Alpha,Foil,Elite,53.79,50.31,-3.479999999999997,-6.46960401561628,https://www.tcgplayer.com/product/522134/sorcery-contested-realm-alpha-craterize-foil
Gothic Booster Case,Gothic,Standard,,891.06,894.38,3.32000000000005,0.37258994904945236,https://www.tcgplayer.com/product/656592/sorcery-contested-realm-gothic-gothic-booster-case
Archangel Michael,Gothic,Standard,Unique,55.37,57.3,1.9299999999999997,3.4856420444283907,https://www.tcgplayer.com/product/666957/sorcery-contested-realm-gothic-archangel-michael
Demonic Contract Foil,Gothic,Foil,Elite,35.23,33.34,-1.8899999999999935,-5.364745955151841,https://www.tcgplayer.com/product/667125/sorcery-contested-realm-gothic-demonic-contract-foil
Sorcerer Pledge Pack,Alpha,Standard,Elite,20.12,22.0,1.879999999999999,9.343936381709735,https://www.tcgplayer.com/product/530319/sorcery-contested-realm-alpha-sorcerer-pledge-pack
Valley of Delight Foil,Arthurian Legends,Foil,Elite,59.25,57.39,-1.8599999999999994,-3.139240506329113,https://www.tcgplayer.com/product/585533/sorcery-contested-realm-arthurian-legends-valley-of-delight-foil
Kingdom of Agartha Foil,Beta,Foil,Unique,32.3,30.57,-1.7299999999999969,-5.356037151702777,https://www.tcgplayer.com/product/523407/sorcery-contested-realm-beta-kingdom-of-agartha-foil
Arthurian Legends Booster Box,Arthurian Legends,Standard,,128.36,126.64,-1.720000000000013,-1.3399813025864855,https://www.tcgplayer.com/product/563830/sorcery-contested-realm-arthurian-legends-arthurian-legends-booster-box
Blink Foil Misprint,Beta,Foil,Ordinary,20.31,21.98,1.6700000000000017,8.222550467749885,https://www.tcgplayer.com/product/522862/sorcery-contested-realm-beta-blink-foil-misprint
Year of the Blaze Foil,Arthurian Legends,Foil,Unique,35.65,34.24,-1.4099999999999966,-3.955119214586246,https://www.tcgplayer.com/product/585573/sorcery-contested-realm-arthurian-legends-year-of-the-blaze-foil
Merlins Staff Foil,Arthurian Legends,Foil,Unique,34.79,33.44,-1.3500000000000014,-3.880425409600464,https://www.tcgplayer.com/product/585337/sorcery-contested-realm-arthurian-legends-merlins-staff-foil
Occult Ritual Pledge Pack,Alpha,Standard,Unique,39.43,40.59,1.1600000000000037,2.9419223941161645,https://www.tcgplayer.com/product/530297/sorcery-contested-realm-alpha-occult-ritual-pledge-pack
Eriks Curiosa,Alpha,Standard,Unique,250.12,251.28,1.1599999999999966,0.4637773868543086,https://www.tcgplayer.com/product/521847/sorcery-contested-realm-alpha-eriks-curiosa
The Four Elementals Preconstructed Deck Box Beta,Beta,Standard,,73.48,72.61,-0.8700000000000045,-1.1839956450734954,https://www.tcgplayer.com/product/522783/sorcery-contested-realm-beta-the-four-elementals-preconstructed-deck-box-beta
The Great Drowning of Men Foil,Arthurian Legends,Foil,Unique,38.06,37.49,-0.5700000000000003,-1.497635312664215,https://www.tcgplayer.com/product/585499/sorcery-contested-realm-arthurian-legends-the-great-drowning-of-men-foil
