name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Arthurian Legends Booster Case,Arthurian Legends,Standard,,665.0,682.71,17.710000000000036,2.6631578947368473,https://www.tcgplayer.com/product/563831/sorcery-contested-realm-arthurian-legends-arthurian-legends-booster-case
Wormelow Tump Foil,Arthurian Legends,Foil,Unique,81.59,87.39,5.799999999999997,7.10871430322343,https://www.tcgplayer.com/product/585569/sorcery-contested-realm-arthurian-legends-wormelow-tump-foil
Realm Eater Foil,Gothic,Foil,,251.87,246.79,-5.0800000000000125,-2.0169134871163745,https://www.tcgplayer.com/product/667560/sorcery-contested-realm-gothic-realm-eater-foil
Onyx Core Foil,Beta,Foil,Unique,215.01,210.63,-4.3799999999999955,-2.037114552811495,https://www.tcgplayer.com/product/523509/sorcery-contested-realm-beta-onyx-core-foil
Torrid Omphalos,Gothic,Standard,Unique,47.89,51.64,3.75,7.830444769262894,https://www.tcgplayer.com/product/667726/sorcery-contested-realm-gothic-torrid-omphalos
Gothic Booster Case,Gothic,Standard,,824.18,827.38,3.2000000000000455,0.38826469945886166,https://www.tcgplayer.com/product/656592/sorcery-contested-realm-gothic-gothic-booster-case
Beta Booster Box Case,Beta,Standard,,858.93,856.09,-2.839999999999918,-0.330643940716929,https://www.tcgplayer.com/product/522760/sorcery-contested-realm-beta-beta-booster-box-case
Philosophers Stone,Beta,Standard,Unique,99.49,97.11,-2.3799999999999955,-2.392200221127747,https://www.tcgplayer.com/product/523597/sorcery-contested-realm-beta-philosophers-stone
Deaths Door Foil Pledge Pack,Alpha,Foil,Unique,41.15,43.12,1.9699999999999989,4.787363304981771,https://www.tcgplayer.com/product/530320/sorcery-contested-realm-alpha-deaths-door-foil-pledge-pack
Gothic Booster Box,Gothic,Standard,,144.5,146.24,1.740000000000009,1.2041522491349543,https://www.tcgplayer.com/product/656591/sorcery-contested-realm-gothic-gothic-booster-box
Char Omphalos,Gothic,Standard,Unique,52.66,54.38,1.720000000000006,3.2662362324344967,https://www.tcgplayer.com/product/667060/sorcery-contested-realm-gothic-char-omphalos
Ring of Morrigan,Arthurian Legends,Standard,Unique,176.22,174.82,-1.4000000000000057,-0.7944614686187752,https://www.tcgplayer.com/product/585400/sorcery-contested-realm-arthurian-legends-ring-of-morrigan
Garden of Eden,Gothic,Standard,Unique,38.07,39.23,1.1599999999999966,3.0470186498555205,https://www.tcgplayer.com/product/667242/sorcery-contested-realm-gothic-garden-of-eden
Unravel Foil,Alpha,Foil,Ordinary,14.79,15.93,1.1400000000000006,7.707910750507104,https://www.tcgplayer.com/product/522386/sorcery-contested-realm-alpha-unravel-foil
Dank Omphalos,Gothic,Standard,Unique,62.54,63.55,1.009999999999998,1.614966421490243,https://www.tcgplayer.com/product/667104/sorcery-contested-realm-gothic-dank-omphalos
Blasphemy Foil,Gothic,Foil,Unique,53.49,52.59,-0.8999999999999986,-1.682557487380816,https://www.tcgplayer.com/product/667009/sorcery-contested-realm-gothic-blasphemy-foil
Boudicca,Arthurian Legends,Standard,Unique,29.05,29.88,0.8299999999999983,2.857142857142851,https://www.tcgplayer.com/product/585169/sorcery-contested-realm-arthurian-legends-boudicca
Algor Omphalos,Gothic,Standard,Unique,60.82,61.63,0.8100000000000023,1.3317987504110527,https://www.tcgplayer.com/product/666938/sorcery-contested-realm-gothic-algor-omphalos
Mix Terra Foil,Beta,Foil,Elite,29.27,28.46,-0.8099999999999987,-2.767338571916634,https://www.tcgplayer.com/product/523687/sorcery-contested-realm-beta-mix-terra-foil
Book of the Dead,Gothic,Standard,Unique,15.42,16.12,0.7000000000000011,4.539559014267192,https://www.tcgplayer.com/product/667034/sorcery-contested-realm-gothic-book-of-the-dead
