name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Arthurian Legends Booster Case,Arthurian Legends,Standard,,702.27,720.84,18.57000000000005,2.6442821137169537,https://www.tcgplayer.com/product/563831/sorcery-contested-realm-arthurian-legends-arthurian-legends-booster-case
The Four Elementals Preconstructed Deck Box,Alpha,Standard,,588.75,597.86,9.110000000000014,1.5473460721868388,https://www.tcgplayer.com/product/521577/sorcery-contested-realm-alpha-the-four-elementals-preconstructed-deck-box
Satanic Panic Foil,Gothic,Foil,Unique,81.0,72.24,-8.760000000000005,-10.814814814814822,https://www.tcgplayer.com/product/667594/sorcery-contested-realm-gothic-satanic-panic-foil
Dragonlord Foil,Dragonlord,Foil,Unique,373.58,365.4,-8.180000000000007,-2.189624712243698,https://www.tcgplayer.com/product/647342/sorcery-contested-realm-dragonlord-dragonlord-foil
Dragonlord Box,Dragonlord,Standard,,259.33,263.81,4.480000000000018,1.7275286314734195,https://www.tcgplayer.com/product/641955/sorcery-contested-realm-dragonlord-dragonlord-box
Kairos the Archivist Foil,Dragonlord,Foil,Unique,137.24,133.15,-4.090000000000003,-2.9801807053337246,https://www.tcgplayer.com/product/647344/sorcery-contested-realm-dragonlord-kairos-the-archivist-foil
Gothic Booster Case,Gothic,Standard,,857.45,860.65,3.199999999999932,0.3731996034754133,https://www.tcgplayer.com/product/656592/sorcery-contested-realm-gothic-gothic-booster-case
Lord of Lies Foil,Gothic,Foil,Elite,43.16,46.16,3.0,6.950880444856349,https://www.tcgplayer.com/product/667411/sorcery-contested-realm-gothic-lord-of-lies-foil
Ruins Foil,Beta,Foil,Exceptional,87.51,84.54,-2.969999999999999,-3.3938978402468276,https://www.tcgplayer.com/product/523579/sorcery-contested-realm-beta-ruins-foil
Lightning Bolt Team Covenant Promo Foil,Beta,Foil,Promo,108.5,111.25,2.75,2.5345622119815667,https://www.tcgplayer.com/product/528832/sorcery-contested-realm-beta-lightning-bolt-team-covenant-promo-foil
The Colour Out of Space Foil,Beta,Foil,Unique,102.26,99.64,-2.6200000000000045,-2.5620966164678314,https://www.tcgplayer.com/product/522993/sorcery-contested-realm-beta-the-colour-out-of-space-foil
Legion of Gall Foil,Gothic,Foil,Elite,18.65,21.04,2.3900000000000006,12.815013404825743,https://www.tcgplayer.com/product/667395/sorcery-contested-realm-gothic-legion-of-gall-foil
Oasis Foil,Beta,Foil,Exceptional,33.24,31.01,-2.2300000000000004,-6.708784596871241,https://www.tcgplayer.com/product/523468/sorcery-contested-realm-beta-oasis-foil
Ironclad Foil,Gothic,Foil,,108.84,106.87,-1.9699999999999989,-1.8099963248805573,https://www.tcgplayer.com/product/667367/sorcery-contested-realm-gothic-ironclad-foil
Onyx Core,Beta,Standard,Unique,54.33,52.56,-1.769999999999996,-3.257868580894526,https://www.tcgplayer.com/product/523506/sorcery-contested-realm-beta-onyx-core
Beta Booster Box,Beta,Standard,,153.77,155.46,1.6899999999999977,1.099044026793261,https://www.tcgplayer.com/product/522759/sorcery-contested-realm-beta-beta-booster-box
Martyrs of Tomorrow Foil,Gothic,Foil,Ordinary,13.66,12.08,-1.58,-11.566617862371888,https://www.tcgplayer.com/product/667427/sorcery-contested-realm-gothic-martyrs-of-tomorrow-foil
Algor Omphalos,Gothic,Standard,Unique,52.31,50.81,-1.5,-2.8675205505639454,https://www.tcgplayer.com/product/666938/sorcery-contested-realm-gothic-algor-omphalos
Windmill Foil,Beta,Foil,Exceptional,46.62,45.13,-1.4899999999999949,-3.1960531960531857,https://www.tcgplayer.com/product/522945/sorcery-contested-realm-beta-windmill-foil
Shackled Demon Foil,Gothic,Foil,Elite,22.86,21.39,-1.4699999999999989,-6.430446194225717,https://www.tcgplayer.com/product/667623/sorcery-contested-realm-gothic-shackled-demon-foil
