name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Death Dealer,Alpha,Standard,Unique,418.14,469.08,50.94,12.182522600086095,https://www.tcgplayer.com/product/521562/sorcery-contested-realm-alpha-death-dealer
Alpha Booster Box,Alpha,Standard,,1376.17,1406.97,30.799999999999955,2.2380955841211447,https://www.tcgplayer.com/product/521581/sorcery-contested-realm-alpha-alpha-booster-box
Archangel Gabriel Foil,Gothic,Foil,Unique,169.38,159.25,-10.129999999999995,-5.9806352579997615,https://www.tcgplayer.com/product/666956/sorcery-contested-realm-gothic-archangel-gabriel-foil
Amazon Warriors Alpha Investments Promo Foil,Beta,Foil,Promo,150.62,158.5,7.8799999999999955,5.231708936396226,https://www.tcgplayer.com/product/552235/sorcery-contested-realm-beta-amazon-warriors-alpha-investments-promo-foil
Dragonlord Box,Dragonlord,Standard,,409.42,416.97,7.550000000000011,1.8440721019979511,https://www.tcgplayer.com/product/641955/sorcery-contested-realm-dragonlord-dragonlord-box
Philosophers Stone,Alpha,Standard,Unique,337.12,344.01,6.889999999999986,2.0437826293307984,https://www.tcgplayer.com/product/522589/sorcery-contested-realm-alpha-philosophers-stone
Army of the Dead Foil,Gothic,Foil,Unique,69.36,63.55,-5.810000000000002,-8.376585928489046,https://www.tcgplayer.com/product/666968/sorcery-contested-realm-gothic-army-of-the-dead-foil
Aino Foil,Gothic,Foil,Unique,229.31,235.07,5.759999999999991,2.511883476516502,https://www.tcgplayer.com/product/666933/sorcery-contested-realm-gothic-aino-foil
Archangel Michael Foil,Gothic,Foil,Unique,216.7,221.83,5.130000000000024,2.367328103368724,https://www.tcgplayer.com/product/666958/sorcery-contested-realm-gothic-archangel-michael-foil
Caelestis Foil,Dragonlord,Foil,Unique,156.56,151.58,-4.97999999999999,-3.1808891159938617,https://www.tcgplayer.com/product/647345/sorcery-contested-realm-dragonlord-caelestis-foil
Blightstone Foil,Gothic,Foil,Elite,26.37,22.83,-3.5400000000000027,-13.424345847554047,https://www.tcgplayer.com/product/667021/sorcery-contested-realm-gothic-blightstone-foil
Ring of Morrigan,Arthurian Legends,Standard,Unique,222.63,225.95,3.319999999999993,1.4912635314198417,https://www.tcgplayer.com/product/585400/sorcery-contested-realm-arthurian-legends-ring-of-morrigan
Observatory Foil,Alpha,Foil,Elite,107.82,104.71,-3.1099999999999994,-2.8844370246707474,https://www.tcgplayer.com/product/522167/sorcery-contested-realm-alpha-observatory-foil
Mix Aer,Alpha,Standard,Elite,7.48,10.57,3.09,41.31016042780748,https://www.tcgplayer.com/product/522104/sorcery-contested-realm-alpha-mix-aer
Kairos the Archivist Foil,Dragonlord,Foil,Unique,109.51,106.43,-3.0799999999999983,-2.8125285362067376,https://www.tcgplayer.com/product/647344/sorcery-contested-realm-dragonlord-kairos-the-archivist-foil
Archangel Raphael Foil,Gothic,Foil,Unique,179.58,182.55,2.969999999999999,1.6538590043434676,https://www.tcgplayer.com/product/666960/sorcery-contested-realm-gothic-archangel-raphael-foil
Archangel Samael Foil,Gothic,Foil,Unique,194.99,197.84,2.8499999999999943,1.4616134160726162,https://www.tcgplayer.com/product/666962/sorcery-contested-realm-gothic-archangel-samael-foil
Kythera Mechanism Foil,Beta,Foil,Unique,43.81,41.25,-2.5600000000000023,-5.843414745491902,https://www.tcgplayer.com/product/523427/sorcery-contested-realm-beta-kythera-mechanism-foil
Asmodeus Foil,Gothic,Foil,Unique,105.37,107.54,2.1700000000000017,2.059409699155359,https://www.tcgplayer.com/product/666970/sorcery-contested-realm-gothic-asmodeus-foil
Onyx Core,Alpha,Standard,Unique,106.28,108.41,2.1299999999999955,2.004140007527282,https://www.tcgplayer.com/product/522176/sorcery-contested-realm-alpha-onyx-core
