name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Archangel Michael Foil,Gothic,Foil,Unique,374.66,405.48,30.819999999999993,8.226125020018147,https://www.tcgplayer.com/product/666958/sorcery-contested-realm-gothic-archangel-michael-foil
City of Souls Foil,Gothic,Foil,Unique,135.56,154.46,18.900000000000006,13.94216583062851,https://www.tcgplayer.com/product/667071/sorcery-contested-realm-gothic-city-of-souls-foil
Assorted Animals Foil,Alpha,Foil,Elite,44.31,61.97,17.659999999999997,39.85556307831188,https://www.tcgplayer.com/product/521774/sorcery-contested-realm-alpha-assorted-animals-foil
Innsmouth Dock Foil,Gothic,Foil,Unique,152.26,167.73,15.469999999999999,10.160252200183896,https://www.tcgplayer.com/product/667355/sorcery-contested-realm-gothic-innsmouth-dock-foil
Screaming Skull Foil,Alpha,Foil,Elite,77.46,91.2,13.740000000000009,17.73818745158793,https://www.tcgplayer.com/product/522182/sorcery-contested-realm-alpha-screaming-skull-foil
King Arthur,Dust Reward Promos,Foil,Unique,298.21,311.53,13.319999999999993,4.466651017739175,https://www.tcgplayer.com/product/668754/sorcery-contested-realm-dust-reward-promos-king-arthur
Dank Omphalos Foil,Gothic,Foil,Unique,209.17,221.0,11.830000000000013,5.65568676196396,https://www.tcgplayer.com/product/667105/sorcery-contested-realm-gothic-dank-omphalos-foil
Pied Piper of Hameln Foil,Gothic,Foil,Unique,157.51,165.91,8.400000000000006,5.332994730493306,https://www.tcgplayer.com/product/667530/sorcery-contested-realm-gothic-pied-piper-of-hameln-foil
City of Glass Foil,Gothic,Foil,Unique,108.64,114.74,6.099999999999994,5.614874815905738,https://www.tcgplayer.com/product/667067/sorcery-contested-realm-gothic-city-of-glass-foil
Gothic Booster Box,Gothic,Standard,,215.09,218.1,3.009999999999991,1.3994141987075135,https://www.tcgplayer.com/product/656591/sorcery-contested-realm-gothic-gothic-booster-box
Sturmgeist Foil,Gothic,Foil,Elite,54.08,56.91,2.8299999999999983,5.23298816568047,https://www.tcgplayer.com/product/667673/sorcery-contested-realm-gothic-sturmgeist-foil
Arjaro Exorcist Foil,Gothic,Foil,Elite,40.86,43.57,2.710000000000001,6.632403328438572,https://www.tcgplayer.com/product/666964/sorcery-contested-realm-gothic-arjaro-exorcist-foil
Mismanaged Mortuary Foil,Gothic,Foil,Elite,35.02,37.31,2.289999999999999,6.539120502569958,https://www.tcgplayer.com/product/667445/sorcery-contested-realm-gothic-mismanaged-mortuary-foil
Guile Sirens Pledge Pack,Alpha,Standard,Exceptional,38.45,36.33,-2.1200000000000045,-5.51365409622888,https://www.tcgplayer.com/product/530295/sorcery-contested-realm-alpha-guile-sirens-pledge-pack
Spellslinger Promo,Beta,Foil,Promo,59.87,61.49,1.6200000000000045,2.705862702522139,https://www.tcgplayer.com/product/625139/sorcery-contested-realm-beta-spellslinger-promo
Tombstone Wardens Foil,Gothic,Foil,Elite,21.92,23.07,1.1499999999999986,5.246350364963496,https://www.tcgplayer.com/product/667721/sorcery-contested-realm-gothic-tombstone-wardens-foil
Drown Foil,Alpha,Foil,Ordinary,17.35,18.43,1.0799999999999983,6.22478386167146,https://www.tcgplayer.com/product/521827/sorcery-contested-realm-alpha-drown-foil
The Manor at Daperyll Hill,Gothic,Standard,Unique,21.7,22.7,1.0,4.6082949308755765,https://www.tcgplayer.com/product/667704/sorcery-contested-realm-gothic-the-manor-at-daperyll-hill
The Four Elementals Preconstructed Deck Box Beta,Beta,Standard,,54.63,55.61,0.9799999999999969,1.7938861431447863,https://www.tcgplayer.com/product/522783/sorcery-contested-realm-beta-the-four-elementals-preconstructed-deck-box-beta
Key to the City,Gothic,Standard,Unique,74.6,75.51,0.9100000000000108,1.2198391420911674,https://www.tcgplayer.com/product/667372/sorcery-contested-realm-gothic-key-to-the-city
