name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Assorted Animals Foil,Alpha,Foil,Elite,9.0,36.98,27.979999999999997,310.88888888888886,https://www.tcgplayer.com/product/521774/sorcery-contested-realm-alpha-assorted-animals-foil
The Four Elementals Preconstructed Deck Fire,Alpha,Standard,,117.26,133.6,16.33999999999999,13.934845642162704,https://www.tcgplayer.com/product/521508/sorcery-contested-realm-alpha-the-four-elementals-preconstructed-deck-fire
Ether Core Foil,Gothic,Foil,Unique,285.08,273.64,-11.439999999999998,-4.012908657219025,https://www.tcgplayer.com/product/667191/sorcery-contested-realm-gothic-ether-core-foil
Watery Grave Foil,Gothic,Foil,Unique,73.15,64.15,-9.0,-12.303485987696513,https://www.tcgplayer.com/product/667759/sorcery-contested-realm-gothic-watery-grave-foil
Book of the Dead Foil,Gothic,Foil,Unique,84.69,78.5,-6.189999999999998,-7.309009328137912,https://www.tcgplayer.com/product/667035/sorcery-contested-realm-gothic-book-of-the-dead-foil
Dragonlord Box,Dragonlord,Standard,,435.85,441.77,5.919999999999959,1.3582654582998643,https://www.tcgplayer.com/product/641955/sorcery-contested-realm-dragonlord-dragonlord-box
Queen Guinevere Foil,Arthurian Legends,Foil,Unique,48.02,53.42,5.399999999999999,11.245314452311533,https://www.tcgplayer.com/product/585381/sorcery-contested-realm-arthurian-legends-queen-guinevere-foil
The Flood Foil,Gothic,Foil,Unique,81.15,76.69,-4.460000000000008,-5.495995070856448,https://www.tcgplayer.com/product/667697/sorcery-contested-realm-gothic-the-flood-foil
Vatn Draconis Foil,Dragonlord,Foil,Unique,166.85,171.17,4.319999999999993,2.589151932873835,https://www.tcgplayer.com/product/647358/sorcery-contested-realm-dragonlord-vatn-draconis-foil
Innsmouth Dock Foil,Gothic,Foil,Unique,122.33,126.48,4.150000000000006,3.3924630098912827,https://www.tcgplayer.com/product/667355/sorcery-contested-realm-gothic-innsmouth-dock-foil
Ersatz Platz Foil,Gothic,Foil,Elite,34.4,31.29,-3.1099999999999994,-9.040697674418603,https://www.tcgplayer.com/product/667187/sorcery-contested-realm-gothic-ersatz-platz-foil
Martyrs of Tomorrow Foil,Gothic,Foil,Ordinary,10.91,7.93,-2.9800000000000004,-27.314390467461045,https://www.tcgplayer.com/product/667427/sorcery-contested-realm-gothic-martyrs-of-tomorrow-foil
Ghost Ship Foil,Alpha,Foil,Elite,101.48,104.32,2.839999999999989,2.7985810011824883,https://www.tcgplayer.com/product/522006/sorcery-contested-realm-alpha-ghost-ship-foil
Bone Rabble Store Alternate Art Promo Foil,Beta,Foil,Promo,18.88,21.37,2.490000000000002,13.18855932203391,https://www.tcgplayer.com/product/528825/sorcery-contested-realm-beta-bone-rabble-store-alternate-art-promo-foil
Seirawan Hydra Foil,Alpha,Foil,Elite,27.69,29.99,2.299999999999997,8.30624774286745,https://www.tcgplayer.com/product/522213/sorcery-contested-realm-alpha-seirawan-hydra-foil
Dwarven Digging Team Foil,Alpha,Foil,Exceptional,9.7,11.86,2.16,22.268041237113405,https://www.tcgplayer.com/product/521836/sorcery-contested-realm-alpha-dwarven-digging-team-foil
Ironclad Foil,Gothic,Foil,,102.81,100.99,-1.8200000000000074,-1.770255811691477,https://www.tcgplayer.com/product/667367/sorcery-contested-realm-gothic-ironclad-foil
Dragonlord Foil,Dragonlord,Foil,Unique,436.39,434.7,-1.6899999999999977,-0.3872682692087348,https://www.tcgplayer.com/product/647342/sorcery-contested-realm-dragonlord-dragonlord-foil
City of Glass Foil,Gothic,Foil,Unique,101.96,103.5,1.5400000000000063,1.5103962338171895,https://www.tcgplayer.com/product/667067/sorcery-contested-realm-gothic-city-of-glass-foil
Beta Booster Box,Beta,Standard,,161.13,159.62,-1.509999999999991,-0.9371315087196618,https://www.tcgplayer.com/product/522759/sorcery-contested-realm-beta-beta-booster-box
