name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
The Four Elementals Preconstructed Deck Box,Alpha,Standard,,574.86,588.75,13.889999999999986,2.416240475941966,https://www.tcgplayer.com/product/521577/sorcery-contested-realm-alpha-the-four-elementals-preconstructed-deck-box
Gargantula Foil,Gothic,Foil,Elite,28.36,32.34,3.980000000000004,14.033850493653047,https://www.tcgplayer.com/product/667245/sorcery-contested-realm-gothic-gargantula-foil
Archangel Michael Foil,Gothic,Foil,Unique,136.61,139.2,2.589999999999975,1.8959080594392612,https://www.tcgplayer.com/product/666958/sorcery-contested-realm-gothic-archangel-michael-foil
Torrid Omphalos,Gothic,Standard,Unique,51.64,54.22,2.5799999999999983,4.99612703330751,https://www.tcgplayer.com/product/667726/sorcery-contested-realm-gothic-torrid-omphalos
Pillar of Zeiros Foil,Beta,Foil,Unique,69.0,67.0,-2.0,-2.898550724637681,https://www.tcgplayer.com/product/523601/sorcery-contested-realm-beta-pillar-of-zeiros-foil
Willing Tribute Foil,Gothic,Foil,Ordinary,10.95,9.36,-1.5899999999999999,-14.520547945205479,https://www.tcgplayer.com/product/667769/sorcery-contested-realm-gothic-willing-tribute-foil
Kingdom of Agartha Foil,Beta,Foil,Unique,41.45,39.99,-1.4600000000000009,-3.522316043425816,https://www.tcgplayer.com/product/523407/sorcery-contested-realm-beta-kingdom-of-agartha-foil
Common Sense Foil,Alpha,Foil,Ordinary,32.5,33.75,1.25,3.8461538461538463,https://www.tcgplayer.com/product/521961/sorcery-contested-realm-alpha-common-sense-foil
Dormant Monstrosity Foil,Gothic,Foil,Elite,14.03,15.13,1.1000000000000014,7.840342124019968,https://www.tcgplayer.com/product/667153/sorcery-contested-realm-gothic-dormant-monstrosity-foil
Sorcerer,Dust Reward Promos,Foil,Ordinary,29.4,28.3,-1.0999999999999979,-3.741496598639449,https://www.tcgplayer.com/product/550751/sorcery-contested-realm-dust-reward-promos-sorcerer
City of Glass,Gothic,Standard,Unique,19.31,20.37,1.0600000000000023,5.489383738995351,https://www.tcgplayer.com/product/667066/sorcery-contested-realm-gothic-city-of-glass
Sold out Cemetery Foil,Gothic,Foil,Elite,28.75,27.72,-1.0300000000000011,-3.5826086956521777,https://www.tcgplayer.com/product/667653/sorcery-contested-realm-gothic-sold-out-cemetery-foil
Torshammar Trinket Foil,Beta,Foil,Exceptional,21.13,20.12,-1.009999999999998,-4.779933743492655,https://www.tcgplayer.com/product/523036/sorcery-contested-realm-beta-torshammar-trinket-foil
Prophets of Doom Preconstructed Decks,Gothic,Standard,,35.58,36.54,0.9600000000000009,2.698145025295112,https://www.tcgplayer.com/product/656589/sorcery-contested-realm-gothic-prophets-of-doom-preconstructed-decks
Arjaro Exorcist Foil,Gothic,Foil,Elite,38.44,37.61,-0.8299999999999983,-2.1592091571279877,https://www.tcgplayer.com/product/666964/sorcery-contested-realm-gothic-arjaro-exorcist-foil
Atlantean Fate,Beta,Standard,Unique,25.56,24.8,-0.759999999999998,-2.9733959311424023,https://www.tcgplayer.com/product/523235/sorcery-contested-realm-beta-atlantean-fate
False Idol Foil,Gothic,Foil,Elite,17.33,16.71,-0.6199999999999974,-3.57761107905365,https://www.tcgplayer.com/product/667205/sorcery-contested-realm-gothic-false-idol-foil
Entangle Terrain Foil,Alpha,Foil,Ordinary,8.17,8.76,0.5899999999999999,7.221542227662177,https://www.tcgplayer.com/product/521843/sorcery-contested-realm-alpha-entangle-terrain-foil
Kythera Mechanism,Alpha,Standard,Unique,19.52,20.11,0.5899999999999999,3.0225409836065564,https://www.tcgplayer.com/product/521975/sorcery-contested-realm-alpha-kythera-mechanism
Beta Booster Box,Beta,Standard,,130.5,131.07,0.5699999999999932,0.43678160919539705,https://www.tcgplayer.com/product/522759/sorcery-contested-realm-beta-beta-booster-box
