name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Dragonlord Foil,Dragonlord,Foil,Unique,498.34,519.67,21.329999999999984,4.280210298189988,https://www.tcgplayer.com/product/647342/sorcery-contested-realm-dragonlord-dragonlord-foil
King Arthur,Dust Reward Promos,Foil,Unique,257.13,265.05,7.920000000000016,3.0801540077003913,https://www.tcgplayer.com/product/668754/sorcery-contested-realm-dust-reward-promos-king-arthur
Wuthering Heights Foil,Gothic,Foil,Elite,132.86,138.64,5.779999999999973,4.350444076471453,https://www.tcgplayer.com/product/667777/sorcery-contested-realm-gothic-wuthering-heights-foil
Sacred Stag Foil,Gothic,Foil,Elite,58.08,60.33,2.25,3.8739669421487606,https://www.tcgplayer.com/product/667586/sorcery-contested-realm-gothic-sacred-stag-foil
Questing Beast Foil,Arthurian Legends,Foil,Unique,82.68,84.75,2.069999999999993,2.503628447024665,https://www.tcgplayer.com/product/585383/sorcery-contested-realm-arthurian-legends-questing-beast-foil
Ring of Morrigan,Arthurian Legends,Standard,Unique,195.99,193.95,-2.0400000000000205,-1.0408694321138938,https://www.tcgplayer.com/product/585400/sorcery-contested-realm-arthurian-legends-ring-of-morrigan
Daperyll Vampire Foil,Alpha,Foil,Exceptional,45.0,42.99,-2.009999999999998,-4.466666666666662,https://www.tcgplayer.com/product/522235/sorcery-contested-realm-alpha-daperyll-vampire-foil
Legion of Gall Foil,Gothic,Foil,Elite,37.24,39.15,1.9099999999999966,5.12889366272824,https://www.tcgplayer.com/product/667395/sorcery-contested-realm-gothic-legion-of-gall-foil
Ruins Foil,Beta,Foil,Exceptional,62.9,64.3,1.3999999999999986,2.225755166931635,https://www.tcgplayer.com/product/523579/sorcery-contested-realm-beta-ruins-foil
Watery Grave Foil,Gothic,Foil,Unique,74.62,75.99,1.3699999999999903,1.8359689091396278,https://www.tcgplayer.com/product/667759/sorcery-contested-realm-gothic-watery-grave-foil
Archangel Gabriel,Gothic,Standard,Unique,32.41,31.23,-1.1799999999999962,-3.6408515890157243,https://www.tcgplayer.com/product/666955/sorcery-contested-realm-gothic-archangel-gabriel
Nelly Longarms Foil,Arthurian Legends,Foil,Unique,61.06,62.14,1.0799999999999983,1.7687520471667182,https://www.tcgplayer.com/product/585351/sorcery-contested-realm-arthurian-legends-nelly-longarms-foil
Apply Alkahest Foil,Gothic,Foil,Elite,15.45,16.46,1.0100000000000016,6.537216828478974,https://www.tcgplayer.com/product/666952/sorcery-contested-realm-gothic-apply-alkahest-foil
Sturmgeist Foil,Gothic,Foil,Elite,50.78,51.77,0.990000000000002,1.9495864513588066,https://www.tcgplayer.com/product/667673/sorcery-contested-realm-gothic-sturmgeist-foil
Sinister Pond Foil,Gothic,Foil,Elite,20.59,19.6,-0.9899999999999984,-4.808159300631367,https://www.tcgplayer.com/product/667635/sorcery-contested-realm-gothic-sinister-pond-foil
The Four Elementals Preconstructed Deck Box Beta,Beta,Standard,,51.94,52.9,0.9600000000000009,1.8482864844050844,https://www.tcgplayer.com/product/522783/sorcery-contested-realm-beta-the-four-elementals-preconstructed-deck-box-beta
Pnakotic Manuscript,Alpha,Standard,Unique,20.28,21.22,0.9399999999999977,4.635108481262316,https://www.tcgplayer.com/product/522292/sorcery-contested-realm-alpha-pnakotic-manuscript
Plague of Frogs Foil,Beta,Foil,Unique,63.94,64.87,0.9300000000000068,1.4544885830466168,https://www.tcgplayer.com/product/523139/sorcery-contested-realm-beta-plague-of-frogs-foil
Atlantean Fate Foil,Beta,Foil,Unique,85.59,86.44,0.8499999999999943,0.9931066713401031,https://www.tcgplayer.com/product/523238/sorcery-contested-realm-beta-atlantean-fate-foil
Pollimorph,Alpha,Standard,Elite,9.97,10.81,0.8399999999999999,8.425275827482444,https://www.tcgplayer.com/product/522324/sorcery-contested-realm-alpha-pollimorph
