name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Alpha Booster Box Case,Alpha,Standard,,5814.5,5797.6,-16.899999999999636,-0.2906526786482008,https://www.tcgplayer.com/product/521582/sorcery-contested-realm-alpha-alpha-booster-box-case
Kairos the Archivist Foil,Dragonlord,Foil,Unique,151.93,145.64,-6.2900000000000205,-4.140064503389732,https://www.tcgplayer.com/product/647344/sorcery-contested-realm-dragonlord-kairos-the-archivist-foil
Avatar of Air Preconstructed Deck,Alpha,Standard,Elite,243.91,250.17,6.259999999999991,2.5665204378664224,https://www.tcgplayer.com/product/521519/sorcery-contested-realm-alpha-avatar-of-air-preconstructed-deck
Lightning Bolt Team Covenant Promo Foil,Beta,Foil,Promo,113.93,110.09,-3.8400000000000034,-3.370490652154835,https://www.tcgplayer.com/product/528832/sorcery-contested-realm-beta-lightning-bolt-team-covenant-promo-foil
Dragonlord Box,Dragonlord,Standard,,210.97,214.17,3.1999999999999886,1.516803336967336,https://www.tcgplayer.com/product/641955/sorcery-contested-realm-dragonlord-dragonlord-box
Avatar of Fire Preconstructed Deck,Alpha,Standard,Elite,88.22,91.05,2.8299999999999983,3.2078893674903632,https://www.tcgplayer.com/product/521527/sorcery-contested-realm-alpha-avatar-of-fire-preconstructed-deck
The Colour Out of Space,Dust Reward Promos,Foil,Unique,233.33,230.56,-2.7700000000000102,-1.1871598165688124,https://www.tcgplayer.com/product/550753/sorcery-contested-realm-dust-reward-promos-the-colour-out-of-space
Lilith,Gothic,Standard,Unique,46.13,43.41,-2.720000000000006,-5.8963797962280635,https://www.tcgplayer.com/product/667400/sorcery-contested-realm-gothic-lilith
Maiden Mother Crone,Gothic,Standard,Unique,64.82,62.73,-2.0899999999999963,-3.224313483492744,https://www.tcgplayer.com/product/667418/sorcery-contested-realm-gothic-maiden-mother-crone
Death Dealer Foil,Beta,Foil,Unique,82.93,80.88,-2.0500000000000114,-2.4719643072470894,https://www.tcgplayer.com/product/523070/sorcery-contested-realm-beta-death-dealer-foil
The Flood Foil,Gothic,Foil,Unique,78.0,79.97,1.9699999999999989,2.525641025641024,https://www.tcgplayer.com/product/667697/sorcery-contested-realm-gothic-the-flood-foil
Aino,Gothic,Standard,Unique,49.09,47.4,-1.6900000000000048,-3.4426563454878893,https://www.tcgplayer.com/product/666932/sorcery-contested-realm-gothic-aino
Baba Yagas Hut Foil,Gothic,Foil,Unique,50.65,52.02,1.3700000000000045,2.704837117472862,https://www.tcgplayer.com/product/666978/sorcery-contested-realm-gothic-baba-yagas-hut-foil
City of Glass,Gothic,Standard,Unique,20.37,21.61,1.2399999999999984,6.087383406971028,https://www.tcgplayer.com/product/667066/sorcery-contested-realm-gothic-city-of-glass
Amethyst Core,Beta,Standard,Unique,47.34,46.16,-1.1800000000000068,-2.492606675116195,https://www.tcgplayer.com/product/522858/sorcery-contested-realm-beta-amethyst-core
Great Old One Foil,Beta,Foil,Unique,43.5,42.32,-1.1799999999999997,-2.712643678160919,https://www.tcgplayer.com/product/523418/sorcery-contested-realm-beta-great-old-one-foil
Hemogoblet Foil,Gothic,Foil,Elite,18.33,17.19,-1.139999999999997,-6.2193126022913106,https://www.tcgplayer.com/product/667315/sorcery-contested-realm-gothic-hemogoblet-foil
Elementalist Foil,Beta,Foil,Elite,59.93,61.06,1.1300000000000026,1.8855331219756424,https://www.tcgplayer.com/product/523237/sorcery-contested-realm-beta-elementalist-foil
Lilith Foil,Gothic,Foil,Unique,190.04,188.95,-1.0900000000000034,-0.5735634603241441,https://www.tcgplayer.com/product/667401/sorcery-contested-realm-gothic-lilith-foil
Ring of Morrigan,Arthurian Legends,Standard,Unique,174.82,173.87,-0.9499999999999886,-0.543416085116113,https://www.tcgplayer.com/product/585400/sorcery-contested-realm-arthurian-legends-ring-of-morrigan
