name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
The Colour Out of Space,Dust Reward Promos,Foil,Unique,230.56,211.66,-18.900000000000006,-8.197432338653716,https://www.tcgplayer.com/product/550753/sorcery-contested-realm-dust-reward-promos-the-colour-out-of-space
Atlantean Fate Foil,Alpha,Foil,Unique,289.49,274.75,-14.740000000000009,-5.091713012539296,https://www.tcgplayer.com/product/521778/sorcery-contested-realm-alpha-atlantean-fate-foil
Witch Foil,Arthurian Legends,Foil,Unique,271.97,279.16,7.189999999999998,2.6436739346251414,https://www.tcgplayer.com/product/585563/sorcery-contested-realm-arthurian-legends-witch-foil
Defiler Spire Foil,Gothic,Foil,Unique,75.0,70.0,-5.0,-6.666666666666667,https://www.tcgplayer.com/product/667119/sorcery-contested-realm-gothic-defiler-spire-foil
Gothic Booster Case,Gothic,Standard,,860.65,864.66,4.009999999999991,0.4659269157032465,https://www.tcgplayer.com/product/656592/sorcery-contested-realm-gothic-gothic-booster-case
Mirror Realm,Alpha,Standard,Unique,40.37,43.66,3.289999999999999,8.149616051523408,https://www.tcgplayer.com/product/522098/sorcery-contested-realm-alpha-mirror-realm
Fields of Camlann Foil,Arthurian Legends,Foil,Unique,94.5,97.64,3.1400000000000006,3.3227513227513232,https://www.tcgplayer.com/product/585231/sorcery-contested-realm-arthurian-legends-fields-of-camlann-foil
Ruins Foil,Beta,Foil,Exceptional,84.54,87.51,2.969999999999999,3.513129879347053,https://www.tcgplayer.com/product/523579/sorcery-contested-realm-beta-ruins-foil
Arthurian Legends Booster Box,Arthurian Legends,Standard,,121.06,123.66,2.5999999999999943,2.147695357673876,https://www.tcgplayer.com/product/563830/sorcery-contested-realm-arthurian-legends-arthurian-legends-booster-box
Boudicca Foil,Arthurian Legends,Foil,Unique,108.5,110.64,2.1400000000000006,1.972350230414747,https://www.tcgplayer.com/product/585170/sorcery-contested-realm-arthurian-legends-boudicca-foil
Tintagel Foil,Arthurian Legends,Foil,Unique,155.09,153.0,-2.0900000000000034,-1.3476046166741913,https://www.tcgplayer.com/product/585517/sorcery-contested-realm-arthurian-legends-tintagel-foil
Observatory Foil,Beta,Foil,Elite,36.41,34.74,-1.6699999999999946,-4.5866520186761734,https://www.tcgplayer.com/product/523472/sorcery-contested-realm-beta-observatory-foil
Pathfinder Foil,Beta,Foil,Unique,112.06,110.43,-1.6299999999999955,-1.4545779046939098,https://www.tcgplayer.com/product/523553/sorcery-contested-realm-beta-pathfinder-foil
Gothic Booster Box,Gothic,Standard,,164.36,162.89,-1.4700000000000273,-0.8943781942078529,https://www.tcgplayer.com/product/656591/sorcery-contested-realm-gothic-gothic-booster-box
Angels Egg Foil,Beta,Foil,Elite,23.12,21.76,-1.3599999999999994,-5.8823529411764675,https://www.tcgplayer.com/product/522872/sorcery-contested-realm-beta-angels-egg-foil
Onyx Core,Beta,Standard,Unique,52.56,51.26,-1.3000000000000043,-2.4733637747336457,https://www.tcgplayer.com/product/523506/sorcery-contested-realm-beta-onyx-core
Prophets of Doom Preconstructed Decks,Gothic,Standard,,36.87,38.08,1.2100000000000009,3.2818009221589395,https://www.tcgplayer.com/product/656589/sorcery-contested-realm-gothic-prophets-of-doom-preconstructed-decks
Ring of Morrigan,Arthurian Legends,Standard,Unique,162.23,161.08,-1.1499999999999773,-0.7088701226653377,https://www.tcgplayer.com/product/585400/sorcery-contested-realm-arthurian-legends-ring-of-morrigan
Sir Galahad Foil,Arthurian Legends,Foil,Unique,69.4,70.53,1.1299999999999955,1.6282420749279471,https://www.tcgplayer.com/product/585433/sorcery-contested-realm-arthurian-legends-sir-galahad-foil
City of Glass,Gothic,Standard,Unique,26.21,27.31,1.0999999999999979,4.196871423120938,https://www.tcgplayer.com/product/667066/sorcery-contested-realm-gothic-city-of-glass
