name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Sister Stefania Foil,Gothic,Foil,Unique,75.99,85.2,9.210000000000008,12.120015791551532,https://www.tcgplayer.com/product/667639/sorcery-contested-realm-gothic-sister-stefania-foil
Aino Foil,Gothic,Foil,Unique,202.57,209.15,6.5800000000000125,3.248259860788869,https://www.tcgplayer.com/product/666933/sorcery-contested-realm-gothic-aino-foil
Fields of Camlann Foil,Arthurian Legends,Foil,Unique,102.5,105.21,2.7099999999999937,2.643902439024384,https://www.tcgplayer.com/product/585231/sorcery-contested-realm-arthurian-legends-fields-of-camlann-foil
Maiden Mother Crone,Gothic,Standard,Unique,58.42,60.11,1.6899999999999977,2.892844916124611,https://www.tcgplayer.com/product/667418/sorcery-contested-realm-gothic-maiden-mother-crone
Dozmary Pool Foil,Arthurian Legends,Foil,Unique,28.65,26.98,-1.6699999999999982,-5.828970331588127,https://www.tcgplayer.com/product/585215/sorcery-contested-realm-arthurian-legends-dozmary-pool-foil
Vatn Draconis,Dragonlord,Standard,Unique,31.68,33.33,1.6499999999999986,5.208333333333329,https://www.tcgplayer.com/product/647357/sorcery-contested-realm-dragonlord-vatn-draconis
Shackled Demon Foil,Gothic,Foil,Elite,21.39,19.88,-1.5100000000000016,-7.059373539036941,https://www.tcgplayer.com/product/667623/sorcery-contested-realm-gothic-shackled-demon-foil
Fail not Bow Foil,Arthurian Legends,Foil,Unique,39.02,37.66,-1.3600000000000065,-3.4853921066120104,https://www.tcgplayer.com/product/585225/sorcery-contested-realm-arthurian-legends-fail-not-bow-foil
Gilded Aegis Foil,Beta,Foil,Unique,16.34,15.28,-1.0600000000000005,-6.487148102815181,https://www.tcgplayer.com/product/523360/sorcery-contested-realm-beta-gilded-aegis-foil
Gothic Booster Box,Gothic,Standard,,162.79,163.83,1.0400000000000205,0.6388598808280733,https://www.tcgplayer.com/product/656591/sorcery-contested-realm-gothic-gothic-booster-box
Valley of Delight Foil,Arthurian Legends,Foil,Elite,60.49,59.49,-1.0,-1.653165812530997,https://www.tcgplayer.com/product/585533/sorcery-contested-realm-arthurian-legends-valley-of-delight-foil
Giant Shark Foil,Alpha,Foil,Exceptional,23.69,22.9,-0.7900000000000027,-3.334740396791906,https://www.tcgplayer.com/product/522016/sorcery-contested-realm-alpha-giant-shark-foil
Maelstrom Foil,Beta,Foil,Unique,15.58,16.34,0.7599999999999998,4.878048780487804,https://www.tcgplayer.com/product/523491/sorcery-contested-realm-beta-maelstrom-foil
The Doom of Dilmun,Gothic,Standard,Unique,22.72,23.47,0.75,3.3010563380281694,https://www.tcgplayer.com/product/667692/sorcery-contested-realm-gothic-the-doom-of-dilmun
Plague of Frogs Foil,Beta,Foil,Unique,41.08,41.78,0.7000000000000028,1.7039922103213312,https://www.tcgplayer.com/product/523139/sorcery-contested-realm-beta-plague-of-frogs-foil
Deathspeaker Foil,Beta,Foil,Elite,51.87,52.51,0.6400000000000006,1.233853865432814,https://www.tcgplayer.com/product/523123/sorcery-contested-realm-beta-deathspeaker-foil
Prophets of Doom Preconstructed Decks,Gothic,Standard,,35.28,35.89,0.6099999999999994,1.7290249433106557,https://www.tcgplayer.com/product/656589/sorcery-contested-realm-gothic-prophets-of-doom-preconstructed-decks
Ignis Rex Foil,Dragonlord,Foil,Unique,263.93,264.53,0.5999999999999659,0.22733300496342435,https://www.tcgplayer.com/product/647356/sorcery-contested-realm-dragonlord-ignis-rex-foil
Pollimorph Foil,Beta,Foil,Elite,8.11,8.69,0.5800000000000001,7.15166461159063,https://www.tcgplayer.com/product/523179/sorcery-contested-realm-beta-pollimorph-foil
Dank Omphalos,Gothic,Standard,Unique,63.88,63.31,-0.5700000000000003,-0.8922980588603635,https://www.tcgplayer.com/product/667104/sorcery-contested-realm-gothic-dank-omphalos
