name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
The Inquisition Foil,Gothic,Foil,Unique,149.99,135.25,-14.740000000000009,-9.827321821454769,https://www.tcgplayer.com/product/667701/sorcery-contested-realm-gothic-the-inquisition-foil
Kairos the Archivist Foil,Dragonlord,Foil,Unique,126.65,121.58,-5.070000000000007,-4.003158310303993,https://www.tcgplayer.com/product/647344/sorcery-contested-realm-dragonlord-kairos-the-archivist-foil
Quarrelsome Kobolds Foil,Alpha,Foil,Exceptional,30.54,33.81,3.270000000000003,10.707269155206298,https://www.tcgplayer.com/product/522353/sorcery-contested-realm-alpha-quarrelsome-kobolds-foil
Death Dealer Foil,Beta,Foil,Unique,74.91,77.4,2.490000000000009,3.3239887865438646,https://www.tcgplayer.com/product/523070/sorcery-contested-realm-beta-death-dealer-foil
Valley of Delight Foil,Arthurian Legends,Foil,Elite,58.52,60.49,1.9699999999999989,3.366370471633627,https://www.tcgplayer.com/product/585533/sorcery-contested-realm-arthurian-legends-valley-of-delight-foil
Highland Princess,Alpha,Standard,Unique,36.89,38.77,1.8800000000000026,5.096232041203585,https://www.tcgplayer.com/product/521898/sorcery-contested-realm-alpha-highland-princess
Aquamarine Core Foil,Beta,Foil,Unique,237.75,235.87,-1.8799999999999955,-0.7907465825446878,https://www.tcgplayer.com/product/522892/sorcery-contested-realm-beta-aquamarine-core-foil
Browse,Alpha,Standard,Unique,28.52,26.86,-1.6600000000000001,-5.820476858345022,https://www.tcgplayer.com/product/521758/sorcery-contested-realm-alpha-browse
Onyx Core,Beta,Standard,Unique,48.47,46.87,-1.6000000000000014,-3.301010934598724,https://www.tcgplayer.com/product/523506/sorcery-contested-realm-beta-onyx-core
Angry Mob Foil,Gothic,Foil,Ordinary,5.12,6.03,0.9100000000000001,17.773437500000004,https://www.tcgplayer.com/product/666946/sorcery-contested-realm-gothic-angry-mob-foil
Prophets of Doom Preconstructed Decks,Gothic,Standard,,37.72,36.81,-0.9099999999999966,-2.412513255567329,https://www.tcgplayer.com/product/656589/sorcery-contested-realm-gothic-prophets-of-doom-preconstructed-decks
Vatn Draconis,Dragonlord,Standard,Unique,30.83,31.68,0.8500000000000014,2.7570548167369493,https://www.tcgplayer.com/product/647357/sorcery-contested-realm-dragonlord-vatn-draconis
Arthurian Legends Booster Box,Arthurian Legends,Standard,,130.91,131.66,0.75,0.5729126881063326,https://www.tcgplayer.com/product/563830/sorcery-contested-realm-arthurian-legends-arthurian-legends-booster-box
Gift of the Serpent Foil,Gothic,Foil,Ordinary,7.8,8.52,0.7199999999999998,9.230769230769226,https://www.tcgplayer.com/product/667259/sorcery-contested-realm-gothic-gift-of-the-serpent-foil
Key to the City,Gothic,Standard,Unique,29.4,28.7,-0.6999999999999993,-2.3809523809523787,https://www.tcgplayer.com/product/667372/sorcery-contested-realm-gothic-key-to-the-city
Diluvian Kraken Foil,Beta,Foil,Elite,10.71,10.08,-0.6300000000000008,-5.882352941176477,https://www.tcgplayer.com/product/523143/sorcery-contested-realm-beta-diluvian-kraken-foil
Tadpole Pool,Alpha,Standard,Unique,13.71,14.33,0.6199999999999992,4.522246535375632,https://www.tcgplayer.com/product/522516/sorcery-contested-realm-alpha-tadpole-pool
Doctor Demetrius,Gothic,Standard,Unique,13.67,14.26,0.5899999999999999,4.31602048280907,https://www.tcgplayer.com/product/667148/sorcery-contested-realm-gothic-doctor-demetrius
Orb of Baal Berith Foil,Beta,Foil,Unique,23.16,22.62,-0.5399999999999991,-2.3316062176165766,https://www.tcgplayer.com/product/523521/sorcery-contested-realm-beta-orb-of-baal-berith-foil
Ring of Morrigan,Arthurian Legends,Standard,Unique,161.05,161.59,0.539999999999992,0.335299596398629,https://www.tcgplayer.com/product/585400/sorcery-contested-realm-arthurian-legends-ring-of-morrigan
