name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Demonic Contract Foil,Gothic,Foil,Elite,57.45,41.16,-16.290000000000006,-28.35509138381202,https://www.tcgplayer.com/product/667125/sorcery-contested-realm-gothic-demonic-contract-foil
The Rack Foil,Gothic,Foil,Unique,122.99,114.79,-8.199999999999989,-6.667208716155776,https://www.tcgplayer.com/product/667709/sorcery-contested-realm-gothic-the-rack-foil
Gothic Booster Case,Gothic,Standard,,834.01,838.48,4.470000000000027,0.535964796585176,https://www.tcgplayer.com/product/656592/sorcery-contested-realm-gothic-gothic-booster-case
Beta Booster Box Case,Beta,Standard,,856.09,852.27,-3.82000000000005,-0.4462147671389749,https://www.tcgplayer.com/product/522760/sorcery-contested-realm-beta-beta-booster-box-case
Innsmouth Dock,Gothic,Standard,Unique,30.76,34.1,3.34,10.858257477243171,https://www.tcgplayer.com/product/667354/sorcery-contested-realm-gothic-innsmouth-dock
Vatn Draconis,Dragonlord,Standard,Unique,21.78,25.11,3.3299999999999983,15.289256198347099,https://www.tcgplayer.com/product/647357/sorcery-contested-realm-dragonlord-vatn-draconis
Book of the Dead,Gothic,Standard,Unique,18.27,20.78,2.5100000000000016,13.738368910782714,https://www.tcgplayer.com/product/667034/sorcery-contested-realm-gothic-book-of-the-dead
Ignis Rex Foil,Dragonlord,Foil,Unique,264.06,266.07,2.009999999999991,0.7611906384912486,https://www.tcgplayer.com/product/647356/sorcery-contested-realm-dragonlord-ignis-rex-foil
Ring of Morrigan,Arthurian Legends,Standard,Unique,168.86,166.94,-1.920000000000016,-1.1370365983655193,https://www.tcgplayer.com/product/585400/sorcery-contested-realm-arthurian-legends-ring-of-morrigan
Gothic Booster Box,Gothic,Standard,,151.27,153.09,1.8199999999999932,1.2031466913465942,https://www.tcgplayer.com/product/656591/sorcery-contested-realm-gothic-gothic-booster-box
Shackled Demon Foil,Gothic,Foil,Elite,24.66,22.86,-1.8000000000000007,-7.299270072992703,https://www.tcgplayer.com/product/667623/sorcery-contested-realm-gothic-shackled-demon-foil
Pillar of Zeiros Foil,Beta,Foil,Unique,67.0,65.25,-1.75,-2.6119402985074625,https://www.tcgplayer.com/product/523601/sorcery-contested-realm-beta-pillar-of-zeiros-foil
Algor Omphalos,Gothic,Standard,Unique,57.65,56.12,-1.5300000000000011,-2.6539462272333068,https://www.tcgplayer.com/product/666938/sorcery-contested-realm-gothic-algor-omphalos
Torshammar Trinket Foil,Beta,Foil,Exceptional,19.74,18.29,-1.4499999999999993,-7.345491388044577,https://www.tcgplayer.com/product/523036/sorcery-contested-realm-beta-torshammar-trinket-foil
Postern Gate Foil,Arthurian Legends,Foil,Elite,8.01,9.35,1.3399999999999999,16.729088639201,https://www.tcgplayer.com/product/585375/sorcery-contested-realm-arthurian-legends-postern-gate-foil
Kythera Mechanism Foil,Beta,Foil,Unique,50.05,48.79,-1.259999999999998,-2.5174825174825135,https://www.tcgplayer.com/product/523427/sorcery-contested-realm-beta-kythera-mechanism-foil
Pact with the Devil Foil,Beta,Foil,Unique,36.45,37.67,1.2199999999999989,3.3470507544581585,https://www.tcgplayer.com/product/523544/sorcery-contested-realm-beta-pact-with-the-devil-foil
Ersatz Platz Foil,Gothic,Foil,Elite,47.9,46.7,-1.1999999999999957,-2.5052192066805756,https://www.tcgplayer.com/product/667187/sorcery-contested-realm-gothic-ersatz-platz-foil
Onyx Core,Beta,Standard,Unique,59.01,57.81,-1.1999999999999957,-2.0335536349771153,https://www.tcgplayer.com/product/523506/sorcery-contested-realm-beta-onyx-core
Duplicator Foil,Gothic,Foil,,191.88,193.0,1.1200000000000045,0.5836981446737568,https://www.tcgplayer.com/product/667167/sorcery-contested-realm-gothic-duplicator-foil
