name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Alpha Booster Box Case,Alpha,Standard,,6109.75,8087.8,1978.0500000000002,32.37530177175826,https://www.tcgplayer.com/product/521582/sorcery-contested-realm-alpha-alpha-booster-box-case
Alpha Booster Box,Alpha,Standard,,1747.31,1707.51,-39.799999999999955,-2.277786998300242,https://www.tcgplayer.com/product/521581/sorcery-contested-realm-alpha-alpha-booster-box
Avatar of Air Preconstructed Deck,Alpha,Standard,Elite,316.55,332.6,16.05000000000001,5.070289053861952,https://www.tcgplayer.com/product/521519/sorcery-contested-realm-alpha-avatar-of-air-preconstructed-deck
Dragonlord Box,Dragonlord,Standard,,441.77,447.49,5.720000000000027,1.2947914072933941,https://www.tcgplayer.com/product/641955/sorcery-contested-realm-dragonlord-dragonlord-box
Onyx Core,Alpha,Standard,Unique,110.71,116.23,5.52000000000001,4.985999458043547,https://www.tcgplayer.com/product/522176/sorcery-contested-realm-alpha-onyx-core
Avatar of Water Preconstructed Deck,Alpha,Standard,Elite,145.18,149.28,4.099999999999994,2.8240804518528684,https://www.tcgplayer.com/product/521532/sorcery-contested-realm-alpha-avatar-of-water-preconstructed-deck
Seirawan Hydra Foil,Alpha,Foil,Elite,29.99,33.31,3.320000000000004,11.070356785595212,https://www.tcgplayer.com/product/522213/sorcery-contested-realm-alpha-seirawan-hydra-foil
Aquamarine Core Foil,Beta,Foil,Unique,229.33,227.84,-1.490000000000009,-0.6497187459120085,https://www.tcgplayer.com/product/522892/sorcery-contested-realm-beta-aquamarine-core-foil
Sphere of Animosity Foil,Gothic,Foil,Elite,35.33,36.67,1.3400000000000034,3.7928106425134542,https://www.tcgplayer.com/product/667657/sorcery-contested-realm-gothic-sphere-of-animosity-foil
Ruby Core,Alpha,Standard,Unique,103.38,104.49,1.1099999999999994,1.0737086477074864,https://www.tcgplayer.com/product/522295/sorcery-contested-realm-alpha-ruby-core
Quarrelsome Kobolds Foil,Alpha,Foil,Exceptional,27.0,26.0,-1.0,-3.7037037037037033,https://www.tcgplayer.com/product/522353/sorcery-contested-realm-alpha-quarrelsome-kobolds-foil
Amethyst Core,Alpha,Standard,Unique,92.66,93.64,0.980000000000004,1.0576300453270062,https://www.tcgplayer.com/product/521565/sorcery-contested-realm-alpha-amethyst-core
Floodplain Foil,Alpha,Foil,Exceptional,39.12,40.09,0.970000000000006,2.479550102249504,https://www.tcgplayer.com/product/521891/sorcery-contested-realm-alpha-floodplain-foil
Dragonlord,Dragonlord,Standard,Unique,27.18,28.12,0.9400000000000013,3.4584253127299536,https://www.tcgplayer.com/product/647365/sorcery-contested-realm-dragonlord-dragonlord
Returned King,Gothic,Standard,Unique,45.38,46.27,0.8900000000000006,1.9612163948876167,https://www.tcgplayer.com/product/667571/sorcery-contested-realm-gothic-returned-king
Archangel Gabriel,Gothic,Standard,Unique,31.35,32.21,0.8599999999999994,2.7432216905901097,https://www.tcgplayer.com/product/666955/sorcery-contested-realm-gothic-archangel-gabriel
Aquamarine Core,Alpha,Standard,Unique,98.28,99.13,0.8499999999999943,0.8648758648758591,https://www.tcgplayer.com/product/521762/sorcery-contested-realm-alpha-aquamarine-core
Vesuvius Foil,Beta,Foil,Unique,25.81,24.98,-0.8299999999999983,-3.2158078264238603,https://www.tcgplayer.com/product/522776/sorcery-contested-realm-beta-vesuvius-foil
Prophets of Doom Preconstructed Decks,Gothic,Standard,,45.21,44.4,-0.8100000000000023,-1.7916390179163952,https://www.tcgplayer.com/product/656589/sorcery-contested-realm-gothic-prophets-of-doom-preconstructed-decks
Stormy Seas Foil,Alpha,Foil,Exceptional,13.78,14.52,0.7400000000000002,5.370101596516692,https://www.tcgplayer.com/product/522457/sorcery-contested-realm-alpha-stormy-seas-foil
