name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Alpha Booster Box Case,Alpha,Standard,,5772.25,5846.34,74.09000000000015,1.2835549395816215,https://www.tcgplayer.com/product/521582/sorcery-contested-realm-alpha-alpha-booster-box-case
Alpha Booster Box,Alpha,Standard,,1050.22,1060.46,10.240000000000009,0.975033802441394,https://www.tcgplayer.com/product/521581/sorcery-contested-realm-alpha-alpha-booster-box
Death Dealer,Alpha,Standard,Unique,321.96,330.42,8.460000000000036,2.6276556093924825,https://www.tcgplayer.com/product/521562/sorcery-contested-realm-alpha-death-dealer
Major Explosion Foil,Alpha,Foil,Elite,45.0,39.85,-5.149999999999999,-11.444444444444441,https://www.tcgplayer.com/product/522002/sorcery-contested-realm-alpha-major-explosion-foil
Dragonlord Box,Dragonlord,Standard,,297.02,301.82,4.800000000000011,1.616052791057845,https://www.tcgplayer.com/product/641955/sorcery-contested-realm-dragonlord-dragonlord-box
Courtesan Thais,Alpha,Standard,Unique,275.42,279.37,3.9499999999999886,1.4341732626533978,https://www.tcgplayer.com/product/522109/sorcery-contested-realm-alpha-courtesan-thais
Beta Booster Box Case,Beta,Standard,,877.51,881.4,3.8899999999999864,0.44329979145536647,https://www.tcgplayer.com/product/522760/sorcery-contested-realm-beta-beta-booster-box-case
Minecart Madness Foil,Alpha,Foil,Exceptional,15.0,11.48,-3.5199999999999996,-23.466666666666665,https://www.tcgplayer.com/product/522071/sorcery-contested-realm-alpha-minecart-madness-foil
Lone Tower Foil,Alpha,Foil,Ordinary,23.89,20.84,-3.0500000000000007,-12.766848053578904,https://www.tcgplayer.com/product/522015/sorcery-contested-realm-alpha-lone-tower-foil
Grim Guisarme Foil,Arthurian Legends,Foil,Elite,25.86,23.39,-2.469999999999999,-9.551430781129152,https://www.tcgplayer.com/product/585266/sorcery-contested-realm-arthurian-legends-grim-guisarme-foil
The Four Elementals Preconstructed Deck Fire,Alpha,Standard,,124.34,122.01,-2.3299999999999983,-1.8738941611709814,https://www.tcgplayer.com/product/521508/sorcery-contested-realm-alpha-the-four-elementals-preconstructed-deck-fire
Lucky Charm Foil,Alpha,Foil,Exceptional,19.51,17.23,-2.280000000000001,-11.686314710404925,https://www.tcgplayer.com/product/522024/sorcery-contested-realm-alpha-lucky-charm-foil
The Rack,Gothic,Standard,Unique,14.99,17.03,2.040000000000001,13.609072715143435,https://www.tcgplayer.com/product/667708/sorcery-contested-realm-gothic-the-rack
Fields of Camlann Foil,Arthurian Legends,Foil,Unique,110.95,108.95,-2.0,-1.8026137899954935,https://www.tcgplayer.com/product/585231/sorcery-contested-realm-arthurian-legends-fields-of-camlann-foil
Moonsong Talagelum Foil,Dragonlord,Foil,Unique,130.39,128.62,-1.7699999999999818,-1.3574660633484024,https://www.tcgplayer.com/product/647351/sorcery-contested-realm-dragonlord-moonsong-talagelum-foil
Merlins Tower Foil,Arthurian Legends,Foil,Unique,51.05,49.29,-1.759999999999998,-3.4476003917727684,https://www.tcgplayer.com/product/585339/sorcery-contested-realm-arthurian-legends-merlins-tower-foil
Eriks Curiosa,Alpha,Standard,Unique,252.37,250.63,-1.740000000000009,-0.6894638823949,https://www.tcgplayer.com/product/521847/sorcery-contested-realm-alpha-eriks-curiosa
Archangel Michael,Gothic,Standard,Unique,73.73,72.0,-1.730000000000004,-2.3463990234639955,https://www.tcgplayer.com/product/666957/sorcery-contested-realm-gothic-archangel-michael
Blightstone Foil,Gothic,Foil,Elite,34.08,32.37,-1.7100000000000009,-5.01760563380282,https://www.tcgplayer.com/product/667021/sorcery-contested-realm-gothic-blightstone-foil
Lilith,Gothic,Standard,Unique,46.77,48.2,1.4299999999999997,3.057515501389779,https://www.tcgplayer.com/product/667400/sorcery-contested-realm-gothic-lilith
