name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
The Four Elementals Preconstructed Deck Box,Alpha,Standard,,673.05,693.86,20.81000000000006,3.0918951043756127,https://www.tcgplayer.com/product/521577/sorcery-contested-realm-alpha-the-four-elementals-preconstructed-deck-box
Four Waters of Paradise Foil,Arthurian Legends,Foil,Unique,212.5,201.43,-11.069999999999993,-5.209411764705879,https://www.tcgplayer.com/product/585246/sorcery-contested-realm-arthurian-legends-four-waters-of-paradise-foil
Plate of the Whale Foil,Gothic,Foil,Unique,89.95,84.97,-4.980000000000004,-5.5364091161756575,https://www.tcgplayer.com/product/667542/sorcery-contested-realm-gothic-plate-of-the-whale-foil
Balor of the Evil Eye Foil,Gothic,Foil,Unique,112.14,115.93,3.7900000000000063,3.3797039415017003,https://www.tcgplayer.com/product/666980/sorcery-contested-realm-gothic-balor-of-the-evil-eye-foil
Powerwish Foil,Gothic,Foil,Unique,59.59,56.18,-3.4100000000000037,-5.7224366504447115,https://www.tcgplayer.com/product/667544/sorcery-contested-realm-gothic-powerwish-foil
Purgatory Foil,Gothic,Foil,Unique,47.99,50.91,2.9199999999999946,6.084600958533016,https://www.tcgplayer.com/product/667548/sorcery-contested-realm-gothic-purgatory-foil
Arthurian Legends Booster Case,Arthurian Legends,Standard,,771.62,774.14,2.519999999999982,0.3265856250485967,https://www.tcgplayer.com/product/563831/sorcery-contested-realm-arthurian-legends-arthurian-legends-booster-case
Fields of Camlann Foil,Arthurian Legends,Foil,Unique,116.09,113.9,-2.1899999999999977,-1.886467395985871,https://www.tcgplayer.com/product/585231/sorcery-contested-realm-arthurian-legends-fields-of-camlann-foil
Kingdom of Agartha Foil,Beta,Foil,Unique,28.96,26.79,-2.1700000000000017,-7.493093922651939,https://www.tcgplayer.com/product/523407/sorcery-contested-realm-beta-kingdom-of-agartha-foil
Browse Foil,Beta,Foil,Unique,78.98,76.99,-1.990000000000009,-2.519625221575094,https://www.tcgplayer.com/product/522946/sorcery-contested-realm-beta-browse-foil
Gothic Tower Foil,Alpha,Foil,Ordinary,25.77,27.54,1.7699999999999996,6.868451688009311,https://www.tcgplayer.com/product/522082/sorcery-contested-realm-alpha-gothic-tower-foil
Yog Sothoth Foil,Gothic,Foil,Unique,46.49,44.79,-1.7000000000000028,-3.6567003656700425,https://www.tcgplayer.com/product/667779/sorcery-contested-realm-gothic-yog-sothoth-foil
Bower of Bliss Foil,Arthurian Legends,Foil,Unique,65.74,64.29,-1.4499999999999886,-2.2056586553087754,https://www.tcgplayer.com/product/585172/sorcery-contested-realm-arthurian-legends-bower-of-bliss-foil
The Colour Out of Space Foil,Beta,Foil,Unique,98.26,96.82,-1.440000000000012,-1.4654996946875756,https://www.tcgplayer.com/product/522993/sorcery-contested-realm-beta-the-colour-out-of-space-foil
Imposter Foil,Gothic,Foil,,337.21,335.86,-1.349999999999966,-0.4003439992882672,https://www.tcgplayer.com/product/667351/sorcery-contested-realm-gothic-imposter-foil
Key to the City,Gothic,Standard,Unique,46.21,47.37,1.1599999999999966,2.5102791603548944,https://www.tcgplayer.com/product/667372/sorcery-contested-realm-gothic-key-to-the-city
Archangel Michael,Gothic,Standard,Unique,66.07,67.18,1.1100000000000136,1.680036325109753,https://www.tcgplayer.com/product/666957/sorcery-contested-realm-gothic-archangel-michael
Ruins Foil,Beta,Foil,Exceptional,62.49,61.4,-1.0900000000000034,-1.74427908465355,https://www.tcgplayer.com/product/523579/sorcery-contested-realm-beta-ruins-foil
Secret Tunnel Foil,Alpha,Foil,Exceptional,11.27,10.23,-1.0399999999999991,-9.228039041703632,https://www.tcgplayer.com/product/522191/sorcery-contested-realm-alpha-secret-tunnel-foil
The Black Plague Foil,Arthurian Legends,Foil,Unique,68.75,69.76,1.0100000000000051,1.4690909090909166,https://www.tcgplayer.com/product/585495/sorcery-contested-realm-arthurian-legends-the-black-plague-foil
