name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Death Dealer,Alpha,Standard,Unique,275.87,304.17,28.30000000000001,10.258455069416758,https://www.tcgplayer.com/product/521562/sorcery-contested-realm-alpha-death-dealer
The Four Elementals Preconstructed Deck Box,Alpha,Standard,,693.86,715.4,21.539999999999964,3.1043726400138305,https://www.tcgplayer.com/product/521577/sorcery-contested-realm-alpha-the-four-elementals-preconstructed-deck-box
Dragonlord Box,Dragonlord,Standard,,280.31,287.11,6.800000000000011,2.4258856266276663,https://www.tcgplayer.com/product/641955/sorcery-contested-realm-dragonlord-dragonlord-box
Peasant Revolt Foil,Arthurian Legends,Foil,Unique,58.49,54.4,-4.090000000000003,-6.99264831595145,https://www.tcgplayer.com/product/585357/sorcery-contested-realm-arthurian-legends-peasant-revolt-foil
Foot Soldier Forest,Dust Reward Promos,Standard,Ordinary,13.0,16.43,3.4299999999999997,26.384615384615383,https://www.tcgplayer.com/product/550744/sorcery-contested-realm-dust-reward-promos-foot-soldier-forest
Tufted Turtles Foil,Alpha,Foil,Ordinary,10.56,7.96,-2.6000000000000005,-24.621212121212125,https://www.tcgplayer.com/product/522362/sorcery-contested-realm-alpha-tufted-turtles-foil
Foot Soldier Mountain,Dust Reward Promos,Standard,Ordinary,14.83,17.39,2.5600000000000005,17.262306136210388,https://www.tcgplayer.com/product/550743/sorcery-contested-realm-dust-reward-promos-foot-soldier-mountain
Beta Booster Box,Beta,Standard,,156.12,158.38,2.259999999999991,1.447604406866507,https://www.tcgplayer.com/product/522759/sorcery-contested-realm-beta-beta-booster-box
Tintagel Foil,Arthurian Legends,Foil,Unique,154.87,152.69,-2.180000000000007,-1.40763220765804,https://www.tcgplayer.com/product/585517/sorcery-contested-realm-arthurian-legends-tintagel-foil
Joyous Garde Foil,Arthurian Legends,Foil,Unique,172.41,174.18,1.7700000000000102,1.0266225856968914,https://www.tcgplayer.com/product/585294/sorcery-contested-realm-arthurian-legends-joyous-garde-foil
Foot Soldier River,Dust Reward Promos,Standard,Ordinary,14.83,16.58,1.7499999999999982,11.800404585300054,https://www.tcgplayer.com/product/550745/sorcery-contested-realm-dust-reward-promos-foot-soldier-river
Rhitta Gawr of Snowdonia Foil,Arthurian Legends,Foil,Unique,36.37,34.66,-1.7100000000000009,-4.701677206488867,https://www.tcgplayer.com/product/585395/sorcery-contested-realm-arthurian-legends-rhitta-gawr-of-snowdonia-foil
King of the Realm Foil,Beta,Foil,Unique,27.95,29.61,1.6600000000000001,5.9391771019678,https://www.tcgplayer.com/product/523399/sorcery-contested-realm-beta-king-of-the-realm-foil
Balor of the Evil Eye,Gothic,Standard,Unique,23.67,25.17,1.5,6.337135614702154,https://www.tcgplayer.com/product/666979/sorcery-contested-realm-gothic-balor-of-the-evil-eye
Archangel Raphael,Gothic,Standard,Unique,31.65,33.15,1.5,4.739336492890995,https://www.tcgplayer.com/product/666959/sorcery-contested-realm-gothic-archangel-raphael
Demonic Contract Foil,Gothic,Foil,Elite,33.34,31.9,-1.4400000000000048,-4.319136172765461,https://www.tcgplayer.com/product/667125/sorcery-contested-realm-gothic-demonic-contract-foil
Maddening Bells Foil,Beta,Foil,Elite,8.8,7.57,-1.2300000000000004,-13.97727272727273,https://www.tcgplayer.com/product/523484/sorcery-contested-realm-beta-maddening-bells-foil
Archangel Michael,Gothic,Standard,Unique,67.18,68.29,1.1099999999999994,1.6522774635308115,https://www.tcgplayer.com/product/666957/sorcery-contested-realm-gothic-archangel-michael
Winter River Foil Box Topper,Alpha,Foil,Ordinary,22.57,23.67,1.1000000000000014,4.873726185201601,https://www.tcgplayer.com/product/530305/sorcery-contested-realm-alpha-winter-river-foil-box-topper
Cranky Overseer Foil,Gothic,Foil,Elite,9.72,8.62,-1.1000000000000014,-11.316872427983553,https://www.tcgplayer.com/product/667091/sorcery-contested-realm-gothic-cranky-overseer-foil
