name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Alpha Booster Box,Alpha,Standard,,1406.97,1440.01,33.039999999999964,2.3483087770172757,https://www.tcgplayer.com/product/521581/sorcery-contested-realm-alpha-alpha-booster-box
Philosophers Stone,Alpha,Standard,Unique,344.01,368.67,24.660000000000025,7.16839626755037,https://www.tcgplayer.com/product/522589/sorcery-contested-realm-alpha-philosophers-stone
Torrid Omphalos Foil,Gothic,Foil,Unique,165.33,184.96,19.629999999999995,11.873223250468756,https://www.tcgplayer.com/product/667727/sorcery-contested-realm-gothic-torrid-omphalos-foil
Persecutor,Dust Reward Promos,Standard,,179.61,171.11,-8.5,-4.732475920048994,https://www.tcgplayer.com/product/678678/sorcery-contested-realm-dust-reward-promos-persecutor
Grey Wolves Foil,Alpha,Foil,Ordinary,45.0,52.84,7.840000000000003,17.42222222222223,https://www.tcgplayer.com/product/522152/sorcery-contested-realm-alpha-grey-wolves-foil
Mirror Realm,Alpha,Standard,Unique,51.6,59.36,7.759999999999998,15.038759689922475,https://www.tcgplayer.com/product/522098/sorcery-contested-realm-alpha-mirror-realm
Boulevard of Bones Foil,Gothic,Foil,Elite,17.9,24.82,6.920000000000002,38.65921787709499,https://www.tcgplayer.com/product/667037/sorcery-contested-realm-gothic-boulevard-of-bones-foil
Gargantula Foil,Gothic,Foil,Elite,50.53,56.67,6.140000000000001,12.151197308529587,https://www.tcgplayer.com/product/667245/sorcery-contested-realm-gothic-gargantula-foil
The Pallid Bust Foil,Gothic,Foil,Unique,94.99,89.49,-5.5,-5.790083166649121,https://www.tcgplayer.com/product/667707/sorcery-contested-realm-gothic-the-pallid-bust-foil
Bureau of Occult Control Foil,Gothic,Foil,Elite,17.1,21.88,4.779999999999998,27.95321637426899,https://www.tcgplayer.com/product/667045/sorcery-contested-realm-gothic-bureau-of-occult-control-foil
Archangel Samael Foil,Gothic,Foil,Unique,197.84,202.49,4.650000000000006,2.3503841488071195,https://www.tcgplayer.com/product/666962/sorcery-contested-realm-gothic-archangel-samael-foil
Demonic Contract Foil,Gothic,Foil,Elite,30.57,26.9,-3.6700000000000017,-12.005233889434091,https://www.tcgplayer.com/product/667125/sorcery-contested-realm-gothic-demonic-contract-foil
Landmass Foil,Gothic,Foil,Ordinary,13.15,16.63,3.4799999999999986,26.463878326996188,https://www.tcgplayer.com/product/667389/sorcery-contested-realm-gothic-landmass-foil
Amulet of Niniane Foil,Arthurian Legends,Foil,Unique,130.48,127.28,-3.1999999999999886,-2.4524831391784097,https://www.tcgplayer.com/product/585132/sorcery-contested-realm-arthurian-legends-amulet-of-niniane-foil
Lord of Lies Foil,Gothic,Foil,Elite,69.98,73.15,3.1700000000000017,4.529865675907405,https://www.tcgplayer.com/product/667411/sorcery-contested-realm-gothic-lord-of-lies-foil
Pendragon Legacy Foil,Arthurian Legends,Foil,Unique,43.55,40.6,-2.9499999999999957,-6.77382319173363,https://www.tcgplayer.com/product/585363/sorcery-contested-realm-arthurian-legends-pendragon-legacy-foil
Pathfinder,Alpha,Standard,Unique,29.63,32.52,2.890000000000004,9.753628079649019,https://www.tcgplayer.com/product/522546/sorcery-contested-realm-alpha-pathfinder
Ring of Morrigan,Arthurian Legends,Standard,Unique,225.95,228.75,2.8000000000000114,1.2392122150918397,https://www.tcgplayer.com/product/585400/sorcery-contested-realm-arthurian-legends-ring-of-morrigan
Drown Foil,Alpha,Foil,Ordinary,14.69,17.35,2.660000000000002,18.10755616065352,https://www.tcgplayer.com/product/521827/sorcery-contested-realm-alpha-drown-foil
Spring River Foil,Alpha,Foil,Ordinary,13.53,16.0,2.4700000000000006,18.25572801182558,https://www.tcgplayer.com/product/522533/sorcery-contested-realm-alpha-spring-river-foil
