name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
The Four Elementals Preconstructed Deck Box,Alpha,Standard,,838.66,866.6,27.940000000000055,3.3315050199127247,https://www.tcgplayer.com/product/521577/sorcery-contested-realm-alpha-the-four-elementals-preconstructed-deck-box
Pirate Ship Foil,Alpha,Foil,Ordinary,53.05,72.29,19.24000000000001,36.26767200754008,https://www.tcgplayer.com/product/522601/sorcery-contested-realm-alpha-pirate-ship-foil
Sturmgeist Foil,Gothic,Foil,Elite,65.08,76.52,11.439999999999998,17.57836508912108,https://www.tcgplayer.com/product/667673/sorcery-contested-realm-gothic-sturmgeist-foil
Bladedancer Foil,Gothic,Foil,,66.39,71.92,5.530000000000001,8.329567705979818,https://www.tcgplayer.com/product/667005/sorcery-contested-realm-gothic-bladedancer-foil
Torrid Omphalos Foil,Gothic,Foil,Unique,229.24,233.29,4.049999999999983,1.7667073809108282,https://www.tcgplayer.com/product/667727/sorcery-contested-realm-gothic-torrid-omphalos-foil
Geyser Foil,Alpha,Foil,Exceptional,13.0,17.0,4.0,30.76923076923077,https://www.tcgplayer.com/product/521994/sorcery-contested-realm-alpha-geyser-foil
Brobdingnag Bullfrog Foil,Alpha,Foil,Exceptional,13.99,17.25,3.26,23.302358827734093,https://www.tcgplayer.com/product/521747/sorcery-contested-realm-alpha-brobdingnag-bullfrog-foil
Algor Omphalos Foil,Gothic,Foil,Unique,212.27,214.99,2.719999999999999,1.2813869128939552,https://www.tcgplayer.com/product/666939/sorcery-contested-realm-gothic-algor-omphalos-foil
Dragonlord Box,Dragonlord,Standard,,528.75,531.35,2.6000000000000227,0.4917257683215173,https://www.tcgplayer.com/product/641955/sorcery-contested-realm-dragonlord-dragonlord-box
Bridge Troll Foil,Alpha,Foil,Exceptional,20.02,22.5,2.4800000000000004,12.38761238761239,https://www.tcgplayer.com/product/521744/sorcery-contested-realm-alpha-bridge-troll-foil
Captain Baldassare,Alpha,Standard,Unique,11.38,13.41,2.0299999999999994,17.838312829525478,https://www.tcgplayer.com/product/521823/sorcery-contested-realm-alpha-captain-baldassare
Prophets of Doom Preconstructed Decks,Gothic,Standard,,41.09,39.1,-1.990000000000002,-4.843027500608425,https://www.tcgplayer.com/product/656589/sorcery-contested-realm-gothic-prophets-of-doom-preconstructed-decks
Interrogator Foil,Gothic,Foil,,74.5,76.08,1.5799999999999983,2.1208053691275146,https://www.tcgplayer.com/product/667359/sorcery-contested-realm-gothic-interrogator-foil
Seven League Boots Foil,Beta,Foil,Unique,19.73,18.38,-1.3500000000000014,-6.842372022301071,https://www.tcgplayer.com/product/522869/sorcery-contested-realm-beta-seven-league-boots-foil
Legion of Gall Foil,Gothic,Foil,Elite,53.24,54.44,1.1999999999999957,2.2539444027047253,https://www.tcgplayer.com/product/667395/sorcery-contested-realm-gothic-legion-of-gall-foil
Bodach Bogeyman Foil,Gothic,Foil,Unique,56.01,57.19,1.1799999999999997,2.106766648812712,https://www.tcgplayer.com/product/667025/sorcery-contested-realm-gothic-bodach-bogeyman-foil
Pact with the Devil Foil,Beta,Foil,Unique,35.71,34.6,-1.1099999999999994,-3.1083730047605695,https://www.tcgplayer.com/product/523544/sorcery-contested-realm-beta-pact-with-the-devil-foil
Archangel Gabriel Foil,Gothic,Foil,Unique,158.38,157.34,-1.039999999999992,-0.6566485667382195,https://www.tcgplayer.com/product/666956/sorcery-contested-realm-gothic-archangel-gabriel-foil
Adept Illusionist Foil,Beta,Foil,Elite,28.65,27.71,-0.9399999999999977,-3.2809773123909176,https://www.tcgplayer.com/product/522811/sorcery-contested-realm-beta-adept-illusionist-foil
Returned King,Gothic,Standard,Unique,63.12,62.2,-0.9199999999999946,-1.457541191381487,https://www.tcgplayer.com/product/667571/sorcery-contested-realm-gothic-returned-king
