name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Torshammar Trinket Foil,Alpha,Foil,Exceptional,66.65,49.95,-16.700000000000003,-25.056264066016503,https://www.tcgplayer.com/product/522569/sorcery-contested-realm-alpha-torshammar-trinket-foil
Dragonlord Box,Dragonlord,Standard,,322.37,331.77,9.399999999999977,2.915904085367738,https://www.tcgplayer.com/product/641955/sorcery-contested-realm-dragonlord-dragonlord-box
Witch,Arthurian Legends,Standard,Unique,18.02,20.53,2.5100000000000016,13.928967813540519,https://www.tcgplayer.com/product/585562/sorcery-contested-realm-arthurian-legends-witch
Arthurian Legends Booster Case,Arthurian Legends,Standard,,777.77,775.53,-2.240000000000009,-0.2880028800288014,https://www.tcgplayer.com/product/563831/sorcery-contested-realm-arthurian-legends-arthurian-legends-booster-case
Highland Princess,Alpha,Standard,Unique,41.83,44.0,2.1700000000000017,5.18766435572556,https://www.tcgplayer.com/product/521898/sorcery-contested-realm-alpha-highland-princess
Boudicca,Arthurian Legends,Standard,Unique,31.51,33.67,2.16,6.8549666772453195,https://www.tcgplayer.com/product/585169/sorcery-contested-realm-arthurian-legends-boudicca
Sorcery Contested Realm Pledge Pack,Alpha,Standard,,157.19,159.23,2.039999999999992,1.297792480437682,https://www.tcgplayer.com/product/522617/sorcery-contested-realm-alpha-sorcery-contested-realm-pledge-pack
Arid Desert Foil,Alpha,Foil,Ordinary,8.07,6.63,-1.4400000000000004,-17.84386617100372,https://www.tcgplayer.com/product/521770/sorcery-contested-realm-alpha-arid-desert-foil
The Black Plague Foil,Arthurian Legends,Foil,Unique,68.97,67.77,-1.2000000000000028,-1.7398869073510266,https://www.tcgplayer.com/product/585495/sorcery-contested-realm-arthurian-legends-the-black-plague-foil
Flaming Sword Foil,Alpha,Foil,Exceptional,24.58,23.44,-1.139999999999997,-4.637917005695676,https://www.tcgplayer.com/product/522155/sorcery-contested-realm-alpha-flaming-sword-foil
Sirocco Scorpions Foil,Alpha,Foil,Ordinary,7.3,6.23,-1.0699999999999994,-14.657534246575334,https://www.tcgplayer.com/product/522423/sorcery-contested-realm-alpha-sirocco-scorpions-foil
Dragonlord,Dragonlord,Standard,Unique,15.07,16.1,1.0300000000000011,6.8347710683477185,https://www.tcgplayer.com/product/647365/sorcery-contested-realm-dragonlord-dragonlord
Archangel Michael,Gothic,Standard,Unique,76.93,77.93,1.0,1.2998830105290522,https://www.tcgplayer.com/product/666957/sorcery-contested-realm-gothic-archangel-michael
Vaults of Zul Foil,Beta,Foil,Unique,25.98,25.0,-0.9800000000000004,-3.7721324095458058,https://www.tcgplayer.com/product/522772/sorcery-contested-realm-beta-vaults-of-zul-foil
The Four Elementals Preconstructed Deck Box Beta,Beta,Standard,,61.72,60.91,-0.8100000000000023,-1.3123784834737562,https://www.tcgplayer.com/product/522783/sorcery-contested-realm-beta-the-four-elementals-preconstructed-deck-box-beta
Amethyst Core,Alpha,Standard,Unique,79.29,80.08,0.789999999999992,0.9963425400428704,https://www.tcgplayer.com/product/521565/sorcery-contested-realm-alpha-amethyst-core
Remote Desert Foil,Alpha,Foil,Ordinary,16.1,15.32,-0.7800000000000011,-4.844720496894417,https://www.tcgplayer.com/product/522240/sorcery-contested-realm-alpha-remote-desert-foil
Sea Raider Foil,Beta,Foil,Exceptional,13.84,13.07,-0.7699999999999996,-5.563583815028899,https://www.tcgplayer.com/product/522748/sorcery-contested-realm-beta-sea-raider-foil
Ignis Rex,Dragonlord,Standard,Unique,9.34,10.02,0.6799999999999997,7.280513918629547,https://www.tcgplayer.com/product/647355/sorcery-contested-realm-dragonlord-ignis-rex
Joyous Garde Foil,Arthurian Legends,Foil,Unique,173.84,174.46,0.6200000000000045,0.35664979291302606,https://www.tcgplayer.com/product/585294/sorcery-contested-realm-arthurian-legends-joyous-garde-foil
