name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Archangel Michael Foil,Gothic,Foil,Unique,293.18,308.02,14.839999999999975,5.061736816972499,https://www.tcgplayer.com/product/666958/sorcery-contested-realm-gothic-archangel-michael-foil
The Green Knight Foil,Arthurian Legends,Foil,Unique,115.58,122.21,6.6299999999999955,5.736286554767257,https://www.tcgplayer.com/product/585503/sorcery-contested-realm-arthurian-legends-the-green-knight-foil
Dragonlord Box,Dragonlord,Standard,,466.78,473.23,6.4500000000000455,1.3818072753759898,https://www.tcgplayer.com/product/641955/sorcery-contested-realm-dragonlord-dragonlord-box
Courtesan Thais,Alpha,Standard,Unique,334.85,340.95,6.099999999999966,1.8217112139763971,https://www.tcgplayer.com/product/522109/sorcery-contested-realm-alpha-courtesan-thais
Dank Omphalos Foil,Gothic,Foil,Unique,196.4,201.11,4.710000000000008,2.3981670061099836,https://www.tcgplayer.com/product/667105/sorcery-contested-realm-gothic-dank-omphalos-foil
Sir Galahad Foil,Arthurian Legends,Foil,Unique,71.98,76.65,4.670000000000002,6.487913309252572,https://www.tcgplayer.com/product/585433/sorcery-contested-realm-arthurian-legends-sir-galahad-foil
Locusts of Illyria Foil,Gothic,Foil,Unique,77.47,73.81,-3.6599999999999966,-4.724409448818894,https://www.tcgplayer.com/product/667403/sorcery-contested-realm-gothic-locusts-of-illyria-foil
Guile Sirens Pledge Pack,Alpha,Standard,Exceptional,30.96,34.45,3.490000000000002,11.272609819121453,https://www.tcgplayer.com/product/530295/sorcery-contested-realm-alpha-guile-sirens-pledge-pack
Highland Princess,Alpha,Standard,Unique,62.11,64.81,2.700000000000003,4.347126066655937,https://www.tcgplayer.com/product/521898/sorcery-contested-realm-alpha-highland-princess
Atlantean Fate,Alpha,Standard,Unique,36.49,39.01,2.519999999999996,6.9060016442860945,https://www.tcgplayer.com/product/521777/sorcery-contested-realm-alpha-atlantean-fate
Eclipse Foil,Gothic,Foil,Unique,114.66,117.01,2.3500000000000085,2.0495377638234857,https://www.tcgplayer.com/product/667171/sorcery-contested-realm-gothic-eclipse-foil
Craterize Foil,Alpha,Foil,Elite,47.04,49.31,2.270000000000003,4.82568027210885,https://www.tcgplayer.com/product/522134/sorcery-contested-realm-alpha-craterize-foil
Tombstone Wardens Foil,Gothic,Foil,Elite,17.93,20.05,2.120000000000001,11.823759063022871,https://www.tcgplayer.com/product/667721/sorcery-contested-realm-gothic-tombstone-wardens-foil
Death Dealer Foil,Beta,Foil,Unique,65.84,67.74,1.8999999999999915,2.8857837181044825,https://www.tcgplayer.com/product/523070/sorcery-contested-realm-beta-death-dealer-foil
Ironclad Foil,Gothic,Foil,,100.99,99.11,-1.8799999999999955,-1.861570452520047,https://www.tcgplayer.com/product/667367/sorcery-contested-realm-gothic-ironclad-foil
Ruins Foil,Beta,Foil,Exceptional,57.32,59.08,1.759999999999998,3.070481507327282,https://www.tcgplayer.com/product/523579/sorcery-contested-realm-beta-ruins-foil
East West Dragon Foil,Alpha,Foil,Elite,36.43,37.93,1.5,4.11748558880044,https://www.tcgplayer.com/product/521828/sorcery-contested-realm-alpha-east-west-dragon-foil
Adept Illusionist Foil,Beta,Foil,Elite,15.17,16.66,1.4900000000000002,9.822017139090311,https://www.tcgplayer.com/product/522811/sorcery-contested-realm-beta-adept-illusionist-foil
Goat for Azazel Foil,Gothic,Foil,Unique,83.38,81.89,-1.4899999999999949,-1.7869992804029684,https://www.tcgplayer.com/product/667269/sorcery-contested-realm-gothic-goat-for-azazel-foil
Pied Piper of Hameln,Gothic,Standard,Unique,47.0,48.46,1.4600000000000009,3.106382978723406,https://www.tcgplayer.com/product/667529/sorcery-contested-realm-gothic-pied-piper-of-hameln
