name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Morgana le Fay Foil,Arthurian Legends,Foil,Unique,373.76,388.74,14.980000000000018,4.00791952054795,https://www.tcgplayer.com/product/585347/sorcery-contested-realm-arthurian-legends-morgana-le-fay-foil
Asmodeus Foil,Gothic,Foil,Unique,133.96,143.3,9.340000000000003,6.972230516572113,https://www.tcgplayer.com/product/666970/sorcery-contested-realm-gothic-asmodeus-foil
Harbinger,Dust Reward Promos,Standard,Ordinary,188.68,179.94,-8.740000000000009,-4.632181471274119,https://www.tcgplayer.com/product/678668/sorcery-contested-realm-dust-reward-promos-harbinger
Cloud City,Dust Reward Promos,Foil,Unique,116.46,109.4,-7.059999999999988,-6.0621672677314,https://www.tcgplayer.com/product/550741/sorcery-contested-realm-dust-reward-promos-cloud-city
Kor Crematory Foil,Gothic,Foil,Unique,95.33,89.41,-5.920000000000002,-6.210007342914089,https://www.tcgplayer.com/product/667383/sorcery-contested-realm-gothic-kor-crematory-foil
Dragonlord Box,Dragonlord,Standard,,516.55,521.91,5.360000000000014,1.0376536637305225,https://www.tcgplayer.com/product/641955/sorcery-contested-realm-dragonlord-dragonlord-box
Plague of Frogs Foil,Beta,Foil,Unique,74.57,78.29,3.720000000000013,4.988601314201439,https://www.tcgplayer.com/product/523139/sorcery-contested-realm-beta-plague-of-frogs-foil
Camelot Foil,Dust Reward Promos,Foil,Unique,106.24,109.88,3.6400000000000006,3.4262048192771095,https://www.tcgplayer.com/product/678661/sorcery-contested-realm-dust-reward-promos-camelot-foil
Legion of Gall Foil,Gothic,Foil,Elite,47.11,48.91,1.7999999999999972,3.820844831246014,https://www.tcgplayer.com/product/667395/sorcery-contested-realm-gothic-legion-of-gall-foil
Grigori Rasputin Foil,Gothic,Foil,Unique,121.03,122.23,1.2000000000000028,0.9914897132942269,https://www.tcgplayer.com/product/667287/sorcery-contested-realm-gothic-grigori-rasputin-foil
Lilith,Gothic,Standard,Unique,72.34,71.14,-1.2000000000000028,-1.6588332872546347,https://www.tcgplayer.com/product/667400/sorcery-contested-realm-gothic-lilith
Shrine of the Dragonlord,Dragonlord,Standard,Unique,88.27,89.23,0.960000000000008,1.0875722215928494,https://www.tcgplayer.com/product/647361/sorcery-contested-realm-dragonlord-shrine-of-the-dragonlord
Battlemage Foil,Beta,Foil,Elite,49.47,50.4,0.9299999999999997,1.8799272286234077,https://www.tcgplayer.com/product/522821/sorcery-contested-realm-beta-battlemage-foil
Key to the City,Gothic,Standard,Unique,79.89,79.08,-0.8100000000000023,-1.0138941043935439,https://www.tcgplayer.com/product/667372/sorcery-contested-realm-gothic-key-to-the-city
Dank Omphalos,Gothic,Standard,Unique,61.94,61.18,-0.759999999999998,-1.2269938650306718,https://www.tcgplayer.com/product/667104/sorcery-contested-realm-gothic-dank-omphalos
Cerberus in Chains,Alpha,Standard,Unique,9.73,10.47,0.7400000000000002,7.60534429599178,https://www.tcgplayer.com/product/521853/sorcery-contested-realm-alpha-cerberus-in-chains
Mask of Mayhem Foil,Alpha,Foil,Elite,41.69,40.95,-0.7399999999999949,-1.7750059966418683,https://www.tcgplayer.com/product/522025/sorcery-contested-realm-alpha-mask-of-mayhem-foil
Ring of Morrigan,Arthurian Legends,Standard,Unique,189.25,188.53,-0.7199999999999989,-0.38044914134742347,https://www.tcgplayer.com/product/585400/sorcery-contested-realm-arthurian-legends-ring-of-morrigan
Alpha Booster Pack,Alpha,Standard,,60.46,61.15,0.6899999999999977,1.141250413496523,https://www.tcgplayer.com/product/521583/sorcery-contested-realm-alpha-alpha-booster-pack
Ignis Rex,Dragonlord,Standard,Unique,20.04,19.37,-0.6699999999999982,-3.3433133732534843,https://www.tcgplayer.com/product/647355/sorcery-contested-realm-dragonlord-ignis-rex
