name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Grey Wolves Foil,Alpha,Foil,Ordinary,55.1,45.0,-10.100000000000001,-18.330308529945555,https://www.tcgplayer.com/product/522152/sorcery-contested-realm-alpha-grey-wolves-foil
Archangel Gabriel Foil,Gothic,Foil,Unique,181.97,174.22,-7.75,-4.258943781942079,https://www.tcgplayer.com/product/666956/sorcery-contested-realm-gothic-archangel-gabriel-foil
Gothic Booster Case,Gothic,Standard,,916.45,920.85,4.399999999999977,0.4801134813683209,https://www.tcgplayer.com/product/656592/sorcery-contested-realm-gothic-gothic-booster-case
Beta Booster Box Case,Beta,Standard,,867.03,870.71,3.6800000000000637,0.42443744737783745,https://www.tcgplayer.com/product/522760/sorcery-contested-realm-beta-beta-booster-box-case
Avatar of Water Preconstructed Deck,Alpha,Standard,Elite,129.0,132.28,3.280000000000001,2.542635658914729,https://www.tcgplayer.com/product/521532/sorcery-contested-realm-alpha-avatar-of-water-preconstructed-deck
Nosferatu Foil,Gothic,Foil,Unique,79.06,76.37,-2.6899999999999977,-3.402479129774852,https://www.tcgplayer.com/product/667487/sorcery-contested-realm-gothic-nosferatu-foil
Abaddon Succubus Foil,Gothic,Foil,Elite,75.35,77.69,2.3400000000000034,3.1055076310550813,https://www.tcgplayer.com/product/666918/sorcery-contested-realm-gothic-abaddon-succubus-foil
Peasant Revolt Foil,Arthurian Legends,Foil,Unique,51.45,49.27,-2.1799999999999997,-4.237123420796889,https://www.tcgplayer.com/product/585357/sorcery-contested-realm-arthurian-legends-peasant-revolt-foil
The Green Knight Foil,Arthurian Legends,Foil,Unique,71.81,73.82,2.009999999999991,2.79905305667733,https://www.tcgplayer.com/product/585503/sorcery-contested-realm-arthurian-legends-the-green-knight-foil
City of Glass Foil,Gothic,Foil,Unique,99.85,101.81,1.960000000000008,1.9629444166249455,https://www.tcgplayer.com/product/667067/sorcery-contested-realm-gothic-city-of-glass-foil
Ruler of Thul,Alpha,Standard,Unique,165.71,167.45,1.7399999999999807,1.0500271558747092,https://www.tcgplayer.com/product/522301/sorcery-contested-realm-alpha-ruler-of-thul
Archangel Raphael,Gothic,Standard,Unique,33.15,34.61,1.4600000000000009,4.4042232277526425,https://www.tcgplayer.com/product/666959/sorcery-contested-realm-gothic-archangel-raphael
The Four Elementals Preconstructed Deck Box Beta,Beta,Standard,,70.03,68.65,-1.3799999999999955,-1.9705840354133877,https://www.tcgplayer.com/product/522783/sorcery-contested-realm-beta-the-four-elementals-preconstructed-deck-box-beta
Mirror Realm Foil,Beta,Foil,Unique,144.26,145.61,1.3500000000000227,0.9358103424372819,https://www.tcgplayer.com/product/523535/sorcery-contested-realm-beta-mirror-realm-foil
Sir Gareth Foil,Arthurian Legends,Foil,Unique,35.1,33.93,-1.1700000000000017,-3.3333333333333384,https://www.tcgplayer.com/product/585435/sorcery-contested-realm-arthurian-legends-sir-gareth-foil
Archangel Michael,Gothic,Standard,Unique,71.04,72.17,1.1299999999999955,1.5906531531531467,https://www.tcgplayer.com/product/666957/sorcery-contested-realm-gothic-archangel-michael
Whirling Blades Foil,Alpha,Foil,Exceptional,30.51,31.58,1.0699999999999967,3.5070468698787174,https://www.tcgplayer.com/product/522508/sorcery-contested-realm-alpha-whirling-blades-foil
Sorcerer Store Alternate Art Promo Foil,Arthurian Legends Promo,Foil,Promo,141.0,142.0,1.0,0.7092198581560284,https://www.tcgplayer.com/product/607962/sorcery-contested-realm-arthurian-legends-promo-sorcerer-store-alternate-art-promo-foil
Algor Omphalos,Gothic,Standard,Unique,45.53,44.53,-1.0,-2.1963540522732266,https://www.tcgplayer.com/product/666938/sorcery-contested-realm-gothic-algor-omphalos
Kairos the Archivist Foil,Dragonlord,Foil,Unique,107.55,108.51,0.960000000000008,0.8926080892608164,https://www.tcgplayer.com/product/647344/sorcery-contested-realm-dragonlord-kairos-the-archivist-foil
