name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Midland Army Foil,Alpha,Foil,Unique,180.0,240.49,60.49000000000001,33.60555555555556,https://www.tcgplayer.com/product/522058/sorcery-contested-realm-alpha-midland-army-foil
Spear of Destiny Foil,Alpha,Foil,Unique,215.0,252.5,37.5,17.441860465116278,https://www.tcgplayer.com/product/522506/sorcery-contested-realm-alpha-spear-of-destiny-foil
Warp Spasm Foil,Alpha,Foil,Unique,249.95,274.95,25.0,10.002000400080016,https://www.tcgplayer.com/product/522456/sorcery-contested-realm-alpha-warp-spasm-foil
Mount Ussar Sanctuary Foil,Gothic,Foil,Unique,160.27,176.32,16.049999999999983,10.014350783053585,https://www.tcgplayer.com/product/667459/sorcery-contested-realm-gothic-mount-ussar-sanctuary-foil
Tadpole Pool Foil,Alpha,Foil,Unique,269.69,285.34,15.649999999999977,5.8029589528718075,https://www.tcgplayer.com/product/522518/sorcery-contested-realm-alpha-tadpole-pool-foil
Kythera Mechanism Foil,Alpha,Foil,Unique,325.0,337.08,12.079999999999984,3.716923076923072,https://www.tcgplayer.com/product/521976/sorcery-contested-realm-alpha-kythera-mechanism-foil
Recurring Specter Foil,Alpha,Foil,Elite,29.43,38.21,8.780000000000001,29.83350322799864,https://www.tcgplayer.com/product/522443/sorcery-contested-realm-alpha-recurring-specter-foil
Caelestis Foil,Dragonlord,Foil,Unique,143.86,152.55,8.689999999999998,6.040595022938966,https://www.tcgplayer.com/product/647345/sorcery-contested-realm-dragonlord-caelestis-foil
Ruler of Thul,Alpha,Standard,Unique,212.7,220.99,8.29000000000002,3.89750822755055,https://www.tcgplayer.com/product/522301/sorcery-contested-realm-alpha-ruler-of-thul
Twist of Fate Foil,Alpha,Foil,Unique,288.14,293.42,5.28000000000003,1.83244256264317,https://www.tcgplayer.com/product/522366/sorcery-contested-realm-alpha-twist-of-fate-foil
Oasis Foil,Alpha,Foil,Exceptional,96.72,101.94,5.219999999999999,5.397022332506203,https://www.tcgplayer.com/product/522164/sorcery-contested-realm-alpha-oasis-foil
Sister Stefania Foil,Gothic,Foil,Unique,152.85,148.11,-4.739999999999981,-3.1010794896957674,https://www.tcgplayer.com/product/667639/sorcery-contested-realm-gothic-sister-stefania-foil
Swap SCGCon Promo,Gothic,Standard,Exceptional,61.73,66.24,4.509999999999998,7.30601004373886,https://www.tcgplayer.com/product/678193/sorcery-contested-realm-gothic-swap-scgcon-promo
Gargantula Foil,Gothic,Foil,Elite,99.08,103.29,4.210000000000008,4.249091643116682,https://www.tcgplayer.com/product/667245/sorcery-contested-realm-gothic-gargantula-foil
All terrain Vestments Foil,Alpha,Foil,Elite,35.0,39.0,4.0,11.428571428571429,https://www.tcgplayer.com/product/521529/sorcery-contested-realm-alpha-all-terrain-vestments-foil
Philosophers Stone Foil,Beta,Foil,Unique,489.68,493.23,3.5500000000000114,0.7249632413004434,https://www.tcgplayer.com/product/523599/sorcery-contested-realm-beta-philosophers-stone-foil
Giant Shark Foil,Alpha,Foil,Exceptional,27.4,30.66,3.2600000000000016,11.897810218978108,https://www.tcgplayer.com/product/522016/sorcery-contested-realm-alpha-giant-shark-foil
Chain Lightning Foil,Alpha,Foil,Exceptional,11.88,15.09,3.209999999999999,27.02020202020201,https://www.tcgplayer.com/product/521863/sorcery-contested-realm-alpha-chain-lightning-foil
Monastery Gargoyle Foil,Alpha,Foil,Exceptional,15.99,18.99,2.9999999999999982,18.76172607879924,https://www.tcgplayer.com/product/522068/sorcery-contested-realm-alpha-monastery-gargoyle-foil
Bane Widow Foil,Alpha,Foil,Exceptional,11.0,13.97,2.9700000000000006,27.000000000000007,https://www.tcgplayer.com/product/521549/sorcery-contested-realm-alpha-bane-widow-foil
